       t                  x1                  x2
125.5000        0.4794135723        0.8002535019
126.0000        0.4882300696        0.8021583113
126.5000        0.4970447860        0.8040628910
127.0000        0.5058574482        0.8059673861
127.5000        0.5146678098        0.8078719291
128.0000        0.5234446953        0.8097699246
128.5000        0.5319411440        0.8116058294
129.0000        0.5404364064        0.8134385392
129.5000        0.5489304576        0.8152680763
130.0000        0.5574232757        0.8170944611
130.5000        0.5659148408        0.8189177127
131.0000        0.5744051357        0.8207378486
131.5000        0.5828941445        0.8225548848
132.0000        0.5913818530        0.8243688363
132.5000        0.5998682483        0.8261797171
133.0000        0.6083533184        0.8279875403
133.5000        0.6168370518        0.8297923182
134.0000        0.6253194373        0.8315940630
134.5000        0.6338004640        0.8333927863
135.0000        0.6422801204        0.8351884998
135.5000        0.6507583947        0.8369812153
136.0000        0.6592352744        0.8387709449
136.5000        0.6677107458        0.8405577013
137.0000        0.6761847941        0.8423414980
137.5000        0.6846574031        0.8441223493
138.0000        0.6931285549        0.8459002706
138.5000        0.7015982300        0.8476752787
139.0000        0.7100664071        0.8494473915
139.5000        0.7185330626        0.8512166289
140.0000        0.7269981713        0.8529830121
140.5000        0.7354617056        0.8547465642
141.0000        0.7439236362        0.8565073100
141.5000        0.7523839313        0.8582652762
142.0000        0.7608425576        0.8600204916
142.5000        0.7692994796        0.8617729865
143.0000        0.7777546602        0.8635227933
143.5000        0.7862080606        0.8652699460
144.0000        0.7946596406        0.8670144805
144.5000        0.8031093588        0.8687564339
145.0000        0.8115571728        0.8704958452
145.5000        0.8200030395        0.8722327541
146.0000        0.8284469152        0.8739672019
146.5000        0.8368887561        0.8756992302
147.0000        0.8453285185        0.8774288817
147.5000        0.8537661590        0.8791561991
148.0000        0.8622016350        0.8808812256
148.5000        0.8706349048        0.8826040039
149.0000        0.8790659278        0.8843245767
149.5000        0.8874946652        0.8860429859
150.0000        0.8959210796        0.8877592725
150.5000        0.9043451357        0.8894734766
151.0000        0.9127668004        0.8911856371
151.5000        0.9211860428        0.8928957912
152.0000        0.9296028343        0.8946039747
152.5000        0.9380171489        0.8963102219
153.0000        0.9464289629        0.8980145652
153.5000        0.9548382553        0.8997170352
154.0000        0.9632450073        0.9014176608
154.5000        0.9716492023        0.9031164693
155.0000        0.9800508260        0.9048134863
155.5000        0.9884498660        0.9065087361
156.0000        0.9968463115        0.9082022417
156.5000        1.0052401531        0.9098940251
157.0000        1.0136313824        0.9115841074
157.5000        1.0220199921        0.9132725094
158.0000        1.0304059750        0.9149592517
158.5000        1.0387893242        0.9166443549
159.0000        1.0471700324        0.9183278403
159.5000        1.0555480919        0.9200097299
160.0000        1.0639234938        0.9216900466
160.5000        1.0722962282        0.9233688150
161.0000        1.0806662838        0.9250460612
161.5000        1.0890336475        0.9267218130
162.0000        1.0973983043        0.9283961004
162.5000        1.1057602374        0.9300689554
163.0000        1.1141194279        0.9317404120
163.5000        1.1224758551        0.9334105065
164.0000        1.1308294962        0.9350792770
164.5000        1.1391803269        0.9367467634
165.0000        1.1475283212        0.9384130071
165.5000        1.1558734519        0.9400780508
166.0000        1.1642156911        0.9417419377
166.5000        1.1725550101        0.9434047116
167.0000        1.1808913803        0.9450664158
167.5000        1.1892247735        0.9467270931
168.0000        1.1975551620        0.9483867848
168.5000        1.2058825198        0.9500455304
169.0000        1.2142068223        0.9517033671
169.5000        1.2225280472        0.9533603286
170.0000        1.2308461747        0.9550164458
170.5000        1.2391611878        0.9566717450
171.0000        1.2474730726        0.9583262488
171.5000        1.2557818186        0.9599799750
172.0000        1.2640874186        0.9616329367
172.5000        1.2723898688        0.9632851426
173.0000        1.2806891688        0.9649365963
173.5000        1.2889853212        0.9665872974
174.0000        1.2972783316        0.9682372412
174.5000        1.3055682079        0.9698864196
175.0000        1.3138549603        0.9715348210
175.5000        1.3221386004        0.9731824318
176.0000        1.3304191409        0.9748292363
176.5000        1.3386965949        0.9764752180
177.0000        1.3469709753        0.9781203601
177.5000        1.3552422946        0.9797646463
178.0000        1.3635105636        0.9814080619
178.5000        1.3717757917        0.9830505938
179.0000        1.3800379861        0.9846922318
179.5000        1.3882971513        0.9863329686
180.0000        1.3965532892        0.9879728005
180.5000        1.4048063988        0.9896117275
181.0000        1.4130564764        0.9912497530
181.5000        1.4213035154        0.9928868845
182.0000        1.4295475067        0.9945231325
182.5000        1.4377884391        0.9961585106
183.0000        1.4460262998        0.9977930346
183.5000        1.4542610746        0.9994267220
184.0000        1.4624927491        1.0010595914
184.5000        1.4707213085        1.0026916611
185.0000        1.4789467389        1.0043229488
185.5000        1.4871690278        1.0059534706
186.0000        1.4953881644        1.0075832402
186.5000        1.5036041402        1.0092122678
187.0000        1.5118169496        1.0108405606
187.5000        1.5200265899        1.0124681212
188.0000        1.5282330614        1.0140949483
188.5000        1.5364363677        1.0157210362
189.0000        1.5446365154        1.0173463754
189.5000        1.5528335135        1.0189709528
190.0000        1.5610273733        1.0205947524
190.5000        1.5692181078        1.0222177561
191.0000        1.5774057309        1.0238399446
191.5000        1.5855902566        1.0254612989
192.0000        1.5937716986        1.0270818007
192.5000        1.6019500691        1.0287014341
193.0000        1.6101253785        1.0303201864
193.5000        1.6182976344        1.0319380489
194.0000        1.6264668415        1.0335550183
194.5000        1.6346330007        1.0351710965
195.0000        1.6427961093        1.0367862914
195.5000        1.6509561607        1.0384006170
196.0000        1.6591131448        1.0400140930
196.5000        1.6672670481        1.0416267444
197.0000        1.6754178543        1.0432386007
197.5000        1.6835655446        1.0448496953
198.0000        1.6917100991        1.0464600639
198.5000        1.6998514969        1.0480697434
199.0000        1.7079897174        1.0496787709
199.5000        1.7161247410        1.0512871819
200.0000        1.7242565497        1.0528950097
200.5000        1.7323846412        1.0545021794
201.0000        1.7405087986        1.0561085965
201.5000        1.7486297627        1.0577144052
202.0000        1.7567475283        1.0593196209
202.5000        1.7648620901        1.0609242595
203.0000        1.7729734423        1.0625283376
203.5000        1.7810815787        1.0641318723
204.0000        1.7891864929        1.0657348816
204.5000        1.7972881782        1.0673373839
205.0000        1.8053866278        1.0689393979
205.5000        1.8134818345        1.0705409427
206.0000        1.8215737912        1.0721420377
206.5000        1.8296624906        1.0737427019
207.0000        1.8377479256        1.0753429545
207.5000        1.8458300894        1.0769428141
208.0000        1.8539089753        1.0785422989
208.5000        1.8619845770        1.0801414262
209.0000        1.8700568885        1.0817402127
209.5000        1.8781259045        1.0833386742
210.0000        1.8861916199        1.0849368255
210.5000        1.8942540301        1.0865346805
211.0000        1.9023131310        1.0881322522
211.5000        1.9103689191        1.0897295525
212.0000        1.9184213908        1.0913265928
212.5000        1.9264705433        1.0929233835
213.0000        1.9345163736        1.0945199346
213.5000        1.9425588791        1.0961162555
214.0000        1.9505980573        1.0977123552
214.5000        1.9586339056        1.0993082424
215.0000        1.9666664215        1.1009039254
215.5000        1.9746956025        1.1024994123
216.0000        1.9827214460        1.1040947112
216.5000        1.9907439496        1.1056898294
217.0000        1.9987631108        1.1072847742
217.5000        2.0067789272        1.1088795523
218.0000        2.0147913966        1.1104741697
218.5000        2.0228005170        1.1120686317
219.0000        2.0308062868        1.1136629429
219.5000        2.0388087046        1.1152571068
220.0000        2.0468077696        1.1168511259
220.5000        2.0548034813        1.1184450016
221.0000        2.0627958395        1.1200387344
221.5000        2.0707848448        1.1216323234
222.0000        2.0787704978        1.1232257672
222.5000        2.0867527995        1.1248190631
223.0000        2.0947317514        1.1264122082
223.5000        2.1027073547        1.1280051986
224.0000        2.1106796111        1.1295980303
224.5000        2.1186485221        1.1311906993
225.0000        2.1266140891        1.1327832013
225.5000        2.1345763133        1.1343755322
226.0000        2.1425351959        1.1359676882
226.5000        2.1504907378        1.1375596656
227.0000        2.1584429398        1.1391514611
227.5000        2.1663918023        1.1407430714
228.0000        2.1743373259        1.1423344934
228.5000        2.1822795112        1.1439257240
229.0000        2.1902183587        1.1455167600
229.5000        2.1981538690        1.1471075978
230.0000        2.2060860430        1.1486982335
230.5000        2.2140148819        1.1502886629
231.0000        2.2219403870        1.1518788811
231.5000        2.2298625599        1.1534688830
232.0000        2.2377814025        1.1550586630
232.5000        2.2456969168        1.1566482154
233.0000        2.2536091048        1.1582375342
233.5000        2.2615179685        1.1598266139
234.0000        2.2694235098        1.1614154490
234.5000        2.2773257304        1.1630040348
235.0000        2.2852246315        1.1645923673
235.5000        2.2931202142        1.1661804432
236.0000        2.3010124789        1.1677682605
236.5000        2.3089014257        1.1693558179
237.0000        2.3167870404        1.1709431133
237.5000        2.3246693293        1.1725301501
238.0000        2.3325482984        1.1741169286
238.5000        2.3404239479        1.1757034481
239.0000        2.3482962777        1.1772897085
239.5000        2.3561652878        1.1788757101
240.0000        2.3640309777        1.1804614542
240.5000        2.3718933468        1.1820469424
241.0000        2.3797523943        1.1836321768
241.5000        2.3876081192        1.1852171602
242.0000        2.3954605205        1.1868018959
242.5000        2.4033095968        1.1883863875
243.0000        2.4111553470        1.1899706388
243.5000        2.4189977697        1.1915546541
244.0000        2.4268368635        1.1931384377
244.5000        2.4346726271        1.1947219940
245.0000        2.4425050593        1.1963053279
245.5000        2.4503341586        1.1978884439
246.0000        2.4581599239        1.1994713469
246.5000        2.4659823537        1.2010540419
247.0000        2.4738014469        1.2026365342
247.5000        2.4816172019        1.2042188290
248.0000        2.4894296173        1.2058009321
248.5000        2.4972386916        1.2073828492
249.0000        2.5050444231        1.2089645867
249.5000        2.5128468100        1.2105461510
250.0000        2.5206458505        1.2121275487
250.5000        2.5284415426        1.2137087865
251.0000        2.5362338844        1.2152898715
251.5000        2.5440228738        1.2168708105
252.0000        2.5518085091        1.2184516103
252.5000        2.5595907882        1.2200322776
253.0000        2.5673697095        1.2216128186
253.5000        2.5751452713        1.2231932396
254.0000        2.5829174720        1.2247735462
254.5000        2.5906863102        1.2263537438
255.0000        2.5984517848        1.2279338376
255.5000        2.6062138945        1.2295138323
256.0000        2.6139726382        1.2310937325
256.5000        2.6217280149        1.2326735424
257.0000        2.6294800235        1.2342532662
257.5000        2.6372286630        1.2358329079
258.0000        2.6449739326        1.2374124713
258.5000        2.6527158311        1.2389919600
259.0000        2.6604543578        1.2405713775
259.5000        2.6681895116        1.2421507269
260.0000        2.6759212918        1.2437300110
260.5000        2.6836496977        1.2453092323
261.0000        2.6913747288        1.2468883928
261.5000        2.6990963846        1.2484674940
262.0000        2.7068146648        1.2500465367
262.5000        2.7145295695        1.2516255216
263.0000        2.7222410986        1.2532044485
263.5000        2.7299492523        1.2547833171
264.0000        2.7376540309        1.2563621264
264.5000        2.7453554347        1.2579408753
265.0000        2.7530534642        1.2595195626
265.5000        2.7607481196        1.2610981866
266.0000        2.7684394014        1.2626767456
266.5000        2.7761273100        1.2642552378
267.0000        2.7838118458        1.2658336612
267.5000        2.7914930093        1.2674120136
268.0000        2.7991708009        1.2689902925
268.5000        2.8068452213        1.2705684951
269.0000        2.8145162712        1.2721466185
269.5000        2.8221839514        1.2737246591
270.0000        2.8298482629        1.2753026132
270.5000        2.8375092066        1.2768804765
271.0000        2.8451667838        1.2784582447
271.5000        2.8528209956        1.2800359132
272.0000        2.8604718432        1.2816134773
272.5000        2.8681193277        1.2831909324
273.0000        2.8757634504        1.2847682737
273.5000        2.8834042123        1.2863454969
274.0000        2.8910416142        1.2879225978
274.5000        2.8986756570        1.2894995723
275.0000        2.9063063416        1.2910764165
275.5000        2.9139336686        1.2926531266
276.0000        2.9215576389        1.2942296989
276.5000        2.9291782531        1.2958061294
277.0000        2.9367955122        1.2973824144
277.5000        2.9444094170        1.2989585498
278.0000        2.9520199686        1.3005345315
278.5000        2.9596271680        1.3021103554
279.0000        2.9672310162        1.3036860172
279.5000        2.9748315143        1.3052615129
280.0000        2.9824286632        1.3068368389
280.5000        2.9900224637        1.3084119918
281.0000        2.9976129165        1.3099869685
281.5000        3.0052000221        1.3115617666
282.0000        3.0127837808        1.3131363840
282.5000        3.0203641928        1.3147108192
283.0000        3.0279412581        1.3162850710
283.5000        3.0355149769        1.3178591383
284.0000        3.0430853491        1.3194330201
284.5000        3.0506523748        1.3210067157
285.0000        3.0582160541        1.3225802241
285.5000        3.0657763873        1.3241535445
286.0000        3.0733333745        1.3257266759
286.5000        3.0808870161        1.3272996174
287.0000        3.0884373122        1.3288723683
287.5000        3.0959842631        1.3304449284
288.0000        3.1035278688        1.3320172976
288.5000        3.1110681290        1.3335894764
289.0000        3.1186050436        1.3351614658
289.5000        3.1261386119        1.3367332673
290.0000        3.1336688335        1.3383048828
290.5000        3.1411957075        1.3398763145
291.0000        3.1487192332        1.3414475647
291.5000        3.1562394100        1.3430186357
292.0000        3.1637562372        1.3445895297
292.5000        3.1712697143        1.3461602490
293.0000        3.1787798408        1.3477307953
293.5000        3.1862866163        1.3493011705
294.0000        3.1937900407        1.3508713764
294.5000        3.2012901134        1.3524414149
295.0000        3.2087868341        1.3540112880
295.5000        3.2162802024        1.3555809981
296.0000        3.2237702175        1.3571505479
296.5000        3.2312568786        1.3587199405
297.0000        3.2387401850        1.3602891792
297.5000        3.2462201355        1.3618582674
298.0000        3.2536967293        1.3634272086
298.5000        3.2611699655        1.3649960061
299.0000        3.2686398433        1.3665646631
299.5000        3.2761063619        1.3681331824
300.0000        3.2835695210        1.3697015662
