       t                  x1                  x2                  v1                  v2
  0.0000        0.0032407024        0.0057675486
  0.5000        0.0033084513        0.0057675403
  1.0000        0.0033761898        0.0057674824
  1.5000        0.0034439071        0.0057673261
  2.0000        0.0035115930        0.0057670250
  2.5000        0.0035792373        0.0057665361
  3.0000        0.0036468309        0.0057658207
  3.5000        0.0037143652        0.0057648459
  4.0000        0.0037818330        0.0057635849
  4.5000        0.0038492285        0.0057620178
  5.0000        0.0039165470        0.0057601322
  5.5000        0.0039837859        0.0057579229
  6.0000        0.0040509438        0.0057553921
  6.5000        0.0041180211        0.0057525492
  7.0000        0.0041850200        0.0057494104
  7.5000        0.0042519441        0.0057459976
  8.0000        0.0043187984        0.0057423383
  8.5000        0.0043855894        0.0057384640
  9.0000        0.0044523246        0.0057344098
  9.5000        0.0045190123        0.0057302127
 10.0000        0.0045856616        0.0057259112
 10.5000        0.0046522820        0.0057215434
 11.0000        0.0047188831        0.0057171467
 11.5000        0.0047854745        0.0057127566
 12.0000        0.0048520655        0.0057084053
 12.5000        0.0049186648        0.0057041218
 13.0000        0.0049852803        0.0056999307
 13.5000        0.0050519192        0.0056958519
 14.0000        0.0051185874        0.0056919003
 14.5000        0.0051852899        0.0056880859
 15.0000        0.0052520302        0.0056844133
 15.5000        0.0053188109        0.0056808824
 16.0000        0.0053856331        0.0056774886
 16.5000        0.0054524968        0.0056742230
 17.0000        0.0055194011        0.0056710734
 17.5000        0.0055863438        0.0056680245
 18.0000        0.0056533220        0.0056650589
 18.5000        0.0057203322        0.0056621576
 19.0000        0.0057873702        0.0056593009
 19.5000        0.0058544314        0.0056564691
 20.0000        0.0059215111        0.0056536431
 20.5000        0.0059886047        0.0056508049
 21.0000        0.0060557074        0.0056479386
 21.5000        0.0061228150        0.0056450300
 22.0000        0.0061899233        0.0056420679
 22.5000        0.0062570289        0.0056390436
 23.0000        0.0063241287        0.0056359513
 23.5000        0.0063912203        0.0056327880
 24.0000        0.0064583018        0.0056295535
 24.5000        0.0065253719        0.0056262501
 25.0000        0.0065924296        0.0056228822
 25.5000        0.0066594746        0.0056194562
 26.0000        0.0067265068        0.0056159797
 26.5000        0.0067935263        0.0056124614
 27.0000        0.0068605334        0.0056089102
 27.5000        0.0069275281        0.0056053353
 28.0000        0.0069945107        0.0056017448
 28.5000        0.0070614808        0.0055981462
 29.0000        0.0071284377        0.0055945454
 29.5000        0.0071953804        0.0055909463
 30.0000        0.0072623071        0.0055873509
 30.5000        0.0073292153        0.0055837590
 31.0000        0.0073961020        0.0055801677
 31.5000        0.0074629632        0.0055765718
 32.0000        0.0075297944        0.0055729635
 32.5000        0.0075965904        0.0055693328
 33.0000        0.0076633453        0.0055656677
 33.5000        0.0077300526        0.0055619543
 34.0000        0.0077526048        0.0055261103
 34.5000        0.0078192247        0.0055215482
 35.0000        0.0078858440        0.0055169852
 35.5000        0.0079524620        0.0055124195
 36.0000        0.0080190778        0.0055078489
 36.5000        0.0080856897        0.0055032705
 37.0000        0.0081522961        0.0054986808
 37.5000        0.0082188948        0.0054940758
 38.0000        0.0082854835        0.0054894509
 38.5000        0.0083520596        0.0054848015
 39.0000        0.0084186204        0.0054801224
 39.5000        0.0084851627        0.0054754084
 40.0000        0.0085516836        0.0054706542
 40.5000        0.0086181798        0.0054658544
 41.0000        0.0086846481        0.0054610039
 41.5000        0.0087510851        0.0054560976
 42.0000        0.0088174876        0.0054511307
 42.5000        0.0088838524        0.0054460987
 43.0000        0.0089501764        0.0054409974
