       t                  x1                  x2
 40.0000       -0.5249742309        0.5028629890
 40.5000       -0.5191949900        0.5058671666
 41.0000       -0.5133828936        0.5088683413
 41.5000       -0.5075379813        0.5118664608
 42.0000       -0.5016602936        0.5148614728
 42.5000       -0.4957498725        0.5178533247
 43.0000       -0.4898067608        0.5208419637
 43.5000       -0.4838310025        0.5238273375
 44.0000       -0.4778226421        0.5268093940
 44.5000       -0.4717817256        0.5297880812
 45.0000       -0.4657082992        0.5327633479
 45.5000       -0.4596024104        0.5357351430
 46.0000       -0.4534641070        0.5387034161
 46.5000       -0.4472934381        0.5416681172
 47.0000       -0.4410904530        0.5446291967
 47.5000       -0.4348552022        0.5475866053
 48.0000       -0.4285902665        0.5505390953
 48.5000       -0.4222969821        0.5534859508
 49.0000       -0.4159715737        0.5564289315
 49.5000       -0.4096140419        0.5593680363
 50.0000       -0.4032243885        0.5623032634
 50.5000       -0.3968026165        0.5652346093
 51.0000       -0.3903487307        0.5681620687
 51.5000       -0.3838627379        0.5710856341
 52.0000       -0.3773446475        0.5740052955
 52.5000       -0.3707944716        0.5769210401
 53.0000       -0.3642122256        0.5798328520
 53.5000       -0.3575979283        0.5827407123
 54.0000       -0.3509516021        0.5856445985
 54.5000       -0.3442732737        0.5885444849
 55.0000       -0.3375629739        0.5914403419
 55.5000       -0.3308207380        0.5943321368
 56.0000       -0.3240466059        0.5972198330
 56.5000       -0.3172406225        0.6001033906
 57.0000       -0.3104028376        0.6029827663
 57.5000       -0.3035333063        0.6058579134
 58.0000       -0.2966320887        0.6087287821
 58.5000       -0.2896992503        0.6115953196
 59.0000       -0.2827348620        0.6144574703
 59.5000       -0.2757390001        0.6173151759
 60.0000       -0.2687117464        0.6201683756
 60.5000       -0.2616531880        0.6230170067
 61.0000       -0.2545634178        0.6258610043
 61.5000       -0.2474425339        0.6287003018
 62.0000       -0.2402906400        0.6315348312
 62.5000       -0.2331078452        0.6343645231
 63.0000       -0.2258942643        0.6371893071
 63.5000       -0.2186500172        0.6400091121
 64.0000       -0.2113752294        0.6428238662
 64.5000       -0.2040854032        0.6456275481
 65.0000       -0.1967818435        0.6484194190
 65.5000       -0.1894495923        0.6512051938
 66.0000       -0.1820886509        0.6539848715
 66.5000       -0.1746990226        0.6567584503
 67.0000       -0.1672807127        0.6595259271
 67.5000       -0.1598337297        0.6622872972
 68.0000       -0.1523580860        0.6650425538
 68.5000       -0.1448537981        0.6677916883
 69.0000       -0.1373208875        0.6705346895
 69.5000       -0.1297593816        0.6732715437
 70.0000       -0.1221693138        0.6760022348
 70.5000       -0.1145507246        0.6787267439
 71.0000       -0.1069036617        0.6814450492
 71.5000       -0.0992281810        0.6841571263
 72.0000       -0.0915243468        0.6868629481
 72.5000       -0.0837922325        0.6895624847
 73.0000       -0.0760319209        0.6922557035
 73.5000       -0.0682435050        0.6949425699
 74.0000       -0.0604270880        0.6976230465
 74.5000       -0.0525827839        0.7002970942
 75.0000       -0.0447107180        0.7029646718
 75.5000       -0.0368110271        0.7056257366
 76.0000       -0.0288838598        0.7082802443
 76.5000       -0.0209293770        0.7109281499
 77.0000       -0.0129477520        0.7135694073
 77.5000       -0.0049391705        0.7162039702
 78.0000        0.0030961683        0.7188317921
 78.5000        0.0111580526        0.7214528267
 79.0000        0.0192462569        0.7240670285
 79.5000        0.0273605424        0.7266743527
 80.0000        0.0355006567        0.7292747563
 80.5000        0.0436663335        0.7318681978
 81.0000        0.0518572928        0.7344546379
 81.5000        0.0600732405        0.7370340399
 82.0000        0.0683138687        0.7396063702
 82.5000        0.0765788553        0.7421715984
 83.0000        0.0848678643        0.7447296979
 83.5000        0.0931805454        0.7472806463
 84.0000        0.1015165346        0.7498244257
 84.5000        0.1098754536        0.7523610231
 85.0000        0.1182569104        0.7548904311
 85.5000        0.1266604990        0.7574126474
 86.0000        0.1350857998        0.7599276763
 86.5000        0.1435323797        0.7624355281
 87.0000        0.1519997919        0.7649362198
 87.5000        0.1604875766        0.7674297757
 88.0000        0.1689952610        0.7699162272
 88.5000        0.1775223597        0.7723956132
 89.0000        0.1860683745        0.7748679806
 89.5000        0.1946327954        0.7773333843
 90.0000        0.2032151006        0.7797918876
 90.5000        0.2118147570        0.7822435623
 91.0000        0.2204312205        0.7846884887
 91.5000        0.2290639367        0.7871267561
 92.0000        0.2377123415        0.7895584626
 92.5000        0.2463758612        0.7919837152
 93.0000        0.2550539138        0.7944026301
 93.5000        0.2637459093        0.7968153323
 94.0000        0.2724512504        0.7992219558
 94.5000        0.2811693335        0.8016226438
 95.0000        0.2898995495        0.8040175477
 95.5000        0.2986412846        0.8064068280
 96.0000        0.3073939215        0.8087906531
 96.5000        0.3161568399        0.8111691999
 97.0000        0.3249294184        0.8135426528
 97.5000        0.3337110348        0.8159112035
 98.0000        0.3425010680        0.8182750508
 98.5000        0.3512988985        0.8206344000
 99.0000        0.3601039104        0.8229894620
 99.5000        0.3689154922        0.8253404532
100.0000        0.3777330385        0.8276875946
100.5000        0.3865559512        0.8300311110
101.0000        0.3953836412        0.8323712303
101.5000        0.4042155294        0.8347081828
102.0000        0.4130510487        0.8370422001
102.5000        0.4218896452        0.8393735141
103.0000        0.4307307798        0.8417023565
103.5000        0.4395739293        0.8440289571
104.0000        0.4484185888        0.8463535433
104.5000        0.4572642719        0.8486763388
105.0000        0.4661105132        0.8509975624
105.5000        0.4749568689        0.8533174270
106.0000        0.4838029185        0.8556361383
106.5000        0.4926482657        0.8579538941
107.0000        0.5014925399        0.8602708827
107.5000        0.5103353966        0.8625872819
108.0000        0.5191765191        0.8649032581
108.5000        0.5280156183        0.8672189652
109.0000        0.5368524341        0.8695345438
109.5000        0.5456867356        0.8718501200
110.0000        0.5545183211        0.8741658047
110.5000        0.5633470186        0.8764816932
111.0000        0.5721726856        0.8787978643
111.5000        0.5809952085        0.8811143797
112.0000        0.5898145026        0.8834312840
112.5000        0.5986305109        0.8857486045
113.0000        0.6074432037        0.8880663509
113.5000        0.6162525770        0.8903845153
114.0000        0.6250586512        0.8927030732
114.5000        0.6338614699        0.8950219831
115.0000        0.6426610977        0.8973411878
115.5000        0.6514576185        0.8996606148
116.0000        0.6602511332        0.9019801776
116.5000        0.6690417573        0.9042997767
117.0000        0.6778296189        0.9066193010
117.5000        0.6866148556        0.9089386292
118.0000        0.6953976119        0.9112576318
118.5000        0.7041780368        0.9135761723
119.0000        0.7129562806        0.9158941096
119.5000        0.7217324924        0.9182112997
120.0000        0.7305068171        0.9205275979
120.5000        0.7392793928        0.9228428607
121.0000        0.7480503483        0.9251569480
121.5000        0.7568198007        0.9274697250
122.0000        0.7655878528        0.9297810643
122.5000        0.7743545917        0.9320908478
123.0000        0.7831200864        0.9343989684
123.5000        0.7918843867        0.9367053314
124.0000        0.8006475221        0.9390098561
124.5000        0.8094095011        0.9413124768
125.0000        0.8181703105        0.9436131438
125.5000        0.8269299161        0.9459118236
126.0000        0.8356882626        0.9482084993
126.5000        0.8444452747        0.9505031707
127.0000        0.8532008587        0.9527958533
127.5000        0.8619549041        0.9550865778
128.0000        0.8707072858        0.9573753887
128.5000        0.8794578667        0.9596623426
129.0000        0.8882065009        0.9619475066
129.5000        0.8969530363        0.9642309553
130.0000        0.9056973189        0.9665127691
130.5000        0.9144391961        0.9687930305
131.0000        0.9231785204        0.9710718218
131.5000        0.9319151537        0.9733492211
132.0000        0.9406489706        0.9756252999
132.5000        0.9493798629        0.9779001193
133.0000        0.9581077423        0.9801737267
133.5000        0.9668325443        0.9824461531
134.0000        0.9755542310        0.9847174102
134.5000        0.9842727932        0.9869874878
135.0000        0.9929882528        0.9892563518
135.5000        1.0017006636        0.9915239425
136.0000        1.0104101124        0.9937901736
136.5000        1.0191167186        0.9960549318
137.0000        1.0278206337        0.9983180772
137.5000        1.0365220394        1.0005794439
138.0000        1.0452211454        1.0028388417
138.5000        1.0539181865        1.0050960588
139.0000        1.0626134183        1.0073508646
139.5000        1.0713071131        1.0096030137
140.0000        1.0799995550        1.0118522500
140.5000        1.0886910339        1.0140983120
141.0000        1.0973818399        1.0163409380
141.5000        1.1060722570        1.0185798719
142.0000        1.1147625569        1.0208148693
142.5000        1.1234529928        1.0230457032
143.0000        1.1321437933        1.0252721702
143.5000        1.1408351567        1.0274940958
144.0000        1.1495272461        1.0297113400
144.5000        1.1582201848        1.0319238020
145.0000        1.1669140526        1.0341314235
145.5000        1.1756088832        1.0363341921
146.0000        1.1843046625        1.0385321434
146.5000        1.1930013282        1.0407253613
147.0000        1.2016987705        1.0429139780
147.5000        1.2103968339        1.0450981724
148.0000        1.2190953203        1.0472781671
148.5000        1.2277939932        1.0494542240
149.0000        1.2364925831        1.0516266395
149.5000        1.2451907934        1.0537957380
150.0000        1.2538883079        1.0559618647
150.5000        1.2625847977        1.0581253776
151.0000        1.2712799296        1.0602866393
151.5000        1.2799733743        1.0624460084
152.0000        1.2886648140        1.0646038305
152.5000        1.2973539502        1.0667604307
153.0000        1.3060405109        1.0689161050
153.5000        1.3147242569        1.0710711142
154.0000        1.3234049866        1.0732256778
154.5000        1.3320825406        1.0753799698
155.0000        1.3407568041        1.0775341155
155.5000        1.3494277077        1.0796881908
156.0000        1.3580952278        1.0818422221
156.5000        1.3667593843        1.0839961890
157.0000        1.3754202374        1.0861500278
157.5000        1.3840778830        1.0883036375
158.0000        1.3927324469        1.0904568863
158.5000        1.4013840781        1.0926096194
159.0000        1.4100329410        1.0947616686
159.5000        1.4186792082        1.0969128608
160.0000        1.4273230519        1.0990630280
160.5000        1.4359646362        1.1012120163
161.0000        1.4446041103        1.1033596941
161.5000        1.4532416018        1.1055059600
162.0000        1.4618772114        1.1076507485
162.5000        1.4705110091        1.1097940345
163.0000        1.4791430318        1.1119358355
163.5000        1.4877732823        1.1140762122
164.0000        1.4964017302        1.1162152665
164.5000        1.5050283145        1.1183531380
165.0000        1.5136467969        1.1204885405
165.5000        1.5222531689        1.1226212466
166.0000        1.5308562696        1.1247536353
166.5000        1.5394560879        1.1268857313
167.0000        1.5480526137        1.1290175576
167.5000        1.5566458374        1.1311491355
168.0000        1.5652357502        1.1332804848
168.5000        1.5738223440        1.1354116233
169.0000        1.5824056116        1.1375425673
169.5000        1.5909855467        1.1396733308
170.0000        1.5995621437        1.1418039261
170.5000        1.6081353982        1.1439343635
171.0000        1.6167053066        1.1460646509
171.5000        1.6252718661        1.1481947944
172.0000        1.6338350752        1.1503247979
172.5000        1.6423949333        1.1524546632
173.0000        1.6509514405        1.1545843900
173.5000        1.6595045982        1.1567139761
174.0000        1.6680544084        1.1588434171
174.5000        1.6766008739        1.1609727070
175.0000        1.6851439984        1.1631018382
175.5000        1.6936837861        1.1652308012
176.0000        1.7022202418        1.1673595855
176.5000        1.7107533707        1.1694881791
177.0000        1.7192831698        1.1716165680
177.5000        1.7278096414        1.1737447438
178.0000        1.7363327986        1.1758726950
178.5000        1.7448526477        1.1780004062
179.0000        1.7533691953        1.1801278612
179.5000        1.7618824482        1.1822550429
180.0000        1.7703924137        1.1843819337
180.5000        1.7788990988        1.1865085154
181.0000        1.7874025109        1.1886347695
181.5000        1.7959026571        1.1907606771
182.0000        1.8043995447        1.1928862194
182.5000        1.8128931805        1.1950113775
183.0000        1.8213835716        1.1971361329
183.5000        1.8298707244        1.1992604669
184.0000        1.8383546456        1.2013843614
184.5000        1.8468353411        1.2035077985
185.0000        1.8553128170        1.2056307609
185.5000        1.8637870790        1.2077532315
186.0000        1.8722581326        1.2098751938
186.5000        1.8807259832        1.2119966317
187.0000        1.8891906357        1.2141175296
187.5000        1.8976520930        1.2162378717
188.0000        1.9061103549        1.2183576393
188.5000        1.9145654373        1.2204768178
189.0000        1.9230173460        1.2225953918
189.5000        1.9314660865        1.2247133468
190.0000        1.9399116635        1.2268306697
190.5000        1.9483540811        1.2289473484
191.0000        1.9567933430        1.2310633723
191.5000        1.9652294516        1.2331787326
192.0000        1.9736624091        1.2352934216
192.5000        1.9820922167        1.2374074336
193.0000        1.9905188747        1.2395207644
193.5000        1.9989423830        1.2416334111
194.0000        2.0073627408        1.2437453725
194.5000        2.0157799467        1.2458566484
195.0000        2.0241939991        1.2479672399
195.5000        2.0326048959        1.2500771491
196.0000        2.0410126350        1.2521863790
196.5000        2.0494172141        1.2542949331
197.0000        2.0578186307        1.2564028157
197.5000        2.0662168826        1.2585100315
198.0000        2.0746119676        1.2606165857
198.5000        2.0830038833        1.2627224840
199.0000        2.0913926275        1.2648277325
199.5000        2.0997781981        1.2669323381
200.0000        2.1081605925        1.2690363082
200.5000        2.1165398081        1.2711396510
201.0000        2.1249158421        1.2732423756
201.5000        2.1332886911        1.2753444922
202.0000        2.1416583513        1.2774460121
202.5000        2.1500248185        1.2795469478
203.0000        2.1583880876        1.2816473130
203.5000        2.1667481534        1.2837471227
204.0000        2.1751050097        1.2858463928
204.5000        2.1834586501        1.2879451405
205.0000        2.1918090677        1.2900433835
205.5000        2.2001562554        1.2921411404
206.0000        2.2085002060        1.2942384301
206.5000        2.2168409120        1.2963352718
207.0000        2.2251783662        1.2984316846
207.5000        2.2335125617        1.3005276874
208.0000        2.2418434917        1.3026232986
208.5000        2.2501711498        1.3047185362
209.0000        2.2584955300        1.3068134176
209.5000        2.2668166269        1.3089079595
210.0000        2.2751344352        1.3110021781
210.5000        2.2834489501        1.3130960891
211.0000        2.2917601669        1.3151897077
211.5000        2.3000680810        1.3172830490
212.0000        2.3083726881        1.3193761277
212.5000        2.3166739837        1.3214689585
213.0000        2.3249719634        1.3235615562
213.5000        2.3332666223        1.3256539355
214.0000        2.3415579559        1.3277461111
214.5000        2.3498459593        1.3298380978
215.0000        2.3581306276        1.3319299100
215.5000        2.3664119559        1.3340215621
216.0000        2.3746899394        1.3361130678
216.5000        2.3829645738        1.3382044400
217.0000        2.3912358546        1.3402956913
217.5000        2.3995037780        1.3423868328
218.0000        2.4077683405        1.3444778748
218.5000        2.4160295393        1.3465688265
219.0000        2.4242873717        1.3486596959
219.5000        2.4325418357        1.3507504899
220.0000        2.4407929297        1.3528412147
220.5000        2.4490406521        1.3549318751
221.0000        2.4572850020        1.3570224757
221.5000        2.4655259784        1.3591130203
222.0000        2.4737635804        1.3612035122
222.5000        2.4819978073        1.3632939545
223.0000        2.4902286583        1.3653843498
223.5000        2.4984561273        1.3674746995
224.0000        2.5066802130        1.3695650066
224.5000        2.5149009204        1.3716552734
225.0000        2.5231182495        1.3737455001
225.5000        2.5313322004        1.3758356863
226.0000        2.5395427733        1.3779258310
226.5000        2.5477499688        1.3800159326
227.0000        2.5559537876        1.3821059893
227.5000        2.5641542303        1.3841959984
228.0000        2.5723512979        1.3862859571
228.5000        2.5805449914        1.3883758620
229.0000        2.5887353120        1.3904657093
229.5000        2.5969222608        1.3925554950
230.0000        2.6051058392        1.3946452147
230.5000        2.6132860486        1.3967348636
231.0000        2.6214628905        1.3988244368
231.5000        2.6296363665        1.4009139290
232.0000        2.6378064781        1.4030033349
232.5000        2.6459732268        1.4050926491
233.0000        2.6541366145        1.4071818659
233.5000        2.6622966427        1.4092709797
234.0000        2.6704533131        1.4113599846
234.5000        2.6786066272        1.4134488750
235.0000        2.6867565869        1.4155376453
235.5000        2.6949031936        1.4176262896
236.0000        2.7030464490        1.4197148025
236.5000        2.7111863545        1.4218031784
237.0000        2.7193229118        1.4238914120
237.5000        2.7274561223        1.4259794980
238.0000        2.7355859875        1.4280674315
238.5000        2.7437125085        1.4301552075
239.0000        2.7518356869        1.4322428214
239.5000        2.7599555237        1.4343302687
240.0000        2.7680720201        1.4364175455
240.5000        2.7761851772        1.4385046478
241.0000        2.7842949959        1.4405915721
241.5000        2.7924014771        1.4426783151
242.0000        2.8005046215        1.4447648740
242.5000        2.8086044297        1.4468512463
243.0000        2.8167009025        1.4489374296
243.5000        2.8247940401        1.4510234223
244.0000        2.8328838429        1.4531092228
244.5000        2.8409703112        1.4551948300
245.0000        2.8490534451        1.4572802431
245.5000        2.8571332446        1.4593654616
246.0000        2.8652097097        1.4614504856
246.5000        2.8732828404        1.4635353153
247.0000        2.8813526362        1.4656199512
247.5000        2.8894190970        1.4677043943
248.0000        2.8974822223        1.4697886459
248.5000        2.9055420116        1.4718727076
249.0000        2.9135984642        1.4739565814
249.5000        2.9216515796        1.4760402694
250.0000        2.9297013570        1.4781237744
250.5000        2.9377477954        1.4802070992
251.0000        2.9457908939        1.4822902468
251.5000        2.9538306516        1.4843732209
252.0000        2.9618670673        1.4864560250
252.5000        2.9699001400        1.4885386630
253.0000        2.9779298683        1.4906211391
253.5000        2.9859562512        1.4927034575
254.0000        2.9939792873        1.4947856228
254.5000        3.0019989754        1.4968676395
255.0000        3.0100153141        1.4989495123
255.5000        3.0180283020        1.5010312462
256.0000        3.0260379378        1.5031128460
256.5000        3.0340442201        1.5051943168
257.0000        3.0420471474        1.5072756638
257.5000        3.0500467184        1.5093568921
258.0000        3.0580429316        1.5114380069
258.5000        3.0660357856        1.5135190136
259.0000        3.0740252788        1.5155999172
259.5000        3.0820114100        1.5176807232
260.0000        3.0899941776        1.5197614367
260.5000        3.0979735802        1.5218420627
261.0000        3.1059496165        1.5239226066
261.5000        3.1139222852        1.5260030731
262.0000        3.1218915848        1.5280834672
262.5000        3.1298575142        1.5301637936
263.0000        3.1378200721        1.5322440569
263.5000        3.1457792573        1.5343242617
264.0000        3.1537350687        1.5364044123
264.5000        3.1616875051        1.5384845128
265.0000        3.1696365655        1.5405645674
265.5000        3.1775822488        1.5426445798
266.0000        3.1855245542        1.5447245538
266.5000        3.1934634806        1.5468044929
267.0000        3.2013990271        1.5488844004
267.5000        3.2093311931        1.5509642794
268.0000        3.2172599776        1.5530441328
268.5000        3.2251853801        1.5551239633
269.0000        3.2331073998        1.5572037735
269.5000        3.2410260361        1.5592835655
270.0000        3.2489412886        1.5613633415
270.5000        3.2568531568        1.5634431032
271.0000        3.2647616402        1.5655228523
271.5000        3.2726667386        1.5676025902
272.0000        3.2805684515        1.5696823182
272.5000        3.2884667787        1.5717620372
273.0000        3.2963617200        1.5738417481
273.5000        3.3042532753        1.5759214516
274.0000        3.3121414445        1.5780011480
274.5000        3.3200262274        1.5800808377
275.0000        3.3279076241        1.5821605207
275.5000        3.3357856345        1.5842401970
276.0000        3.3436602588        1.5863198662
276.5000        3.3515314971        1.5883995281
277.0000        3.3593993495        1.5904791819
277.5000        3.3672638162        1.5925588270
278.0000        3.3751248974        1.5946384625
278.5000        3.3829825934        1.5967180876
279.0000        3.3908369044        1.5987977011
279.5000        3.3986878307        1.6008773019
280.0000        3.4065353726        1.6029568888
280.5000        3.4143795305        1.6050364604
281.0000        3.4222203048        1.6071160152
281.5000        3.4300576957        1.6091955519
282.0000        3.4378917037        1.6112750687
282.5000        3.4457223292        1.6133545642
283.0000        3.4535495726        1.6154340366
283.5000        3.4613734343        1.6175134843
284.0000        3.4691939148        1.6195929055
284.5000        3.4770110144        1.6216722986
285.0000        3.4848247336        1.6237516617
285.5000        3.4926350729        1.6258309933
286.0000        3.5004420325        1.6279102917
286.5000        3.5082456130        1.6299895550
287.0000        3.5160458146        1.6320687818
287.5000        3.5238426379        1.6341479704
288.0000        3.5316360831        1.6362271192
288.5000        3.5394261507        1.6383062266
289.0000        3.5472128410        1.6403852910
289.5000        3.5549961544        1.6424643112
290.0000        3.5627760912        1.6445432855
290.5000        3.5705526518        1.6466222127
291.0000        3.5783258364        1.6487010916
291.5000        3.5860956453        1.6507799209
292.0000        3.5938620787        1.6528586996
292.5000        3.6016251370        1.6549374266
293.0000        3.6093848202        1.6570161010
293.5000        3.6171411286        1.6590947221
294.0000        3.6248940623        1.6611732890
294.5000        3.6326436215        1.6632518010
295.0000        3.6403898064        1.6653302575
295.5000        3.6481326169        1.6674086580
296.0000        3.6558720534        1.6694870021
296.5000        3.6636081157        1.6715652893
297.0000        3.6713408041        1.6736435195
297.5000        3.6790701184        1.6757216925
298.0000        3.6867960587        1.6777998082
298.5000        3.6945186250        1.6798778667
299.0000        3.7022378172        1.6819558680
299.5000        3.7099536352        1.6840338125
300.0000        3.7176660789        1.6861117004
