       t         state 0 pop         state 1 pop         state 2 pop         state 3 pop         state 4 pop         state 5 pop         state 6 pop         state 7 pop         state 8 pop              poptot
  7.0000        0.9953889674        0.0007641711        0.0007381251        0.0007121064        0.0006861559        0.0004619928        0.0004387717        0.0004160022        0.0003937113        1.0000000038
  7.5000        0.9954172771        0.0007940640        0.0007624612        0.0007310342        0.0006998373        0.0004375569        0.0004112654        0.0003856791        0.0003608276        1.0000000027
  8.0000        0.9955395201        0.0008112061        0.0007737705        0.0007367300        0.0007001536        0.0004018165        0.0003730251        0.0003452524        0.0003185273        1.0000000017
  8.5000        0.9957461429        0.0008152175        0.0007718443        0.0007291677        0.0006872719        0.0003569441        0.0003264467        0.0002973347        0.0002696312        1.0000000009
  9.0000        0.9960240290        0.0008061533        0.0007569316        0.0007087999        0.0006618564        0.0003055876        0.0002743709        0.0002449468        0.0002173251        1.0000000005
  9.5000        0.9963573619        0.0007844888        0.0007297174        0.0006765276        0.0006250288        0.0002507060        0.0002199031        0.0001913207        0.0001649460        1.0000000004
 10.0000        0.9967285816        0.0007510916        0.0006912862        0.0006336548        0.0005783129        0.0001953933        0.0001662222        0.0001396943        0.0001157636        1.0000000006
 10.5000        0.9971193757        0.0007071813        0.0006430734        0.0005818301        0.0005235649        0.0001426991        0.0001163906        0.0000931125        0.0000727734        1.0000000011
 11.0000        0.9975116503        0.0006542802        0.0005868058        0.0005229770        0.0004628945        0.0000954577        0.0000731779        0.0000542459        0.0000385126        1.0000000019
 11.5000        0.9978884262        0.0005941547        0.0005244348        0.0004592181        0.0003985784        0.0000561348        0.0000389059        0.0000252376        0.0000149123        1.0000000028
 12.0000        0.9982346183        0.0005287525        0.0004580645        0.0003927942        0.0003329710        0.0000266994        0.0000153256        0.0000075879        0.0000031906        1.0000000039
 12.5000        0.9985376611        0.0004601349        0.0003898764        0.0003259816        0.0002684152        0.0000085277        0.0000035314        0.0000020804        0.0000037960        1.0000000048
 13.0000        0.9987879581        0.0003904092        0.0003220557        0.0002610126        0.0002071569        0.0000023434        0.0000039153        0.0000087549        0.0000163996        1.0000000057
 13.5000        0.9989791395        0.0003216614        0.0002567189        0.0001999990        0.0001512658        0.0000081959        0.0000161644        0.0000269248        0.0000399366        1.0000000063
 14.0000        0.9991081314        0.0002558924        0.0001958469        0.0001448632        0.0001025664        0.0000254767        0.0000392978        0.0000552386        0.0000726932        1.0000000067
 14.5000        0.9991750424        0.0001949597        0.0001412256        0.0000972788        0.0000625795        0.0000529710        0.0000717421        0.0000917783        0.0001124293        1.0000000067
 15.0000        0.9990492324        0.0001652212        0.0001560472        0.0001476166        0.0001398512        0.0000909655        0.0000871767        0.0000836197        0.0000802760        1.0000000065
 15.5000        0.9990494800        0.0001651930        0.0001560185        0.0001475874        0.0001398216        0.0000909328        0.0000871437        0.0000835865        0.0000802425        1.0000000060
 16.0000        0.9990503955        0.0001650884        0.0001559121        0.0001474793        0.0001397119        0.0000908123        0.0000870222        0.0000834641        0.0000801194        1.0000000052
 16.5000        0.9990523754        0.0001648608        0.0001556807        0.0001472445        0.0001394738        0.0000905526        0.0000867608        0.0000832010        0.0000798548        1.0000000044
 17.0000        0.9990557560        0.0001644687        0.0001552826        0.0001468407        0.0001390648        0.0000901112        0.0000863171        0.0000827552        0.0000794071        1.0000000034
 17.5000        0.9990608010        0.0001638767        0.0001546823        0.0001462327        0.0001384498        0.0000894566        0.0000856603        0.0000820965        0.0000787467        1.0000000026
 18.0000        0.9990676921        0.0001630565        0.0001538516        0.0001453928        0.0001376016        0.0000885696        0.0000847721        0.0000812077        0.0000778578        1.0000000018
 18.5000        0.9990765241        0.0001619870        0.0001527707        0.0001443018        0.0001365020        0.0000874436        0.0000836477        0.0000800856        0.0000767388        1.0000000012
 19.0000        0.9990873043        0.0001606552        0.0001514275        0.0001429494        0.0001351421        0.0000860850        0.0000822953        0.0000787404        0.0000754017        1.0000000008
 19.5000        0.9990999563        0.0001590561        0.0001498188        0.0001413337        0.0001335219        0.0000845122        0.0000807355        0.0000771948        0.0000738715        1.0000000008
 20.0000        0.9991143271        0.0001571925        0.0001479493        0.0001394616        0.0001316504        0.0000827543        0.0000789996        0.0000754824        0.0000721837        1.0000000009
 20.5000        0.9991301973        0.0001550744        0.0001458314        0.0001373479        0.0001295447        0.0000808496        0.0000771280        0.0000736453        0.0000703827        1.0000000013
 21.0000        0.9991472946        0.0001527191        0.0001434848        0.0001350148        0.0001272294        0.0000788426        0.0000751669        0.0000717318        0.0000685180        1.0000000019
 21.5000        0.9991653080        0.0001501498        0.0001409352        0.0001324903        0.0001247352        0.0000767822        0.0000731667        0.0000697932        0.0000666421        1.0000000027
 22.0000        0.9991839037        0.0001473951        0.0001382136        0.0001298082        0.0001220980        0.0000747189        0.0000711785        0.0000678809        0.0000648065        1.0000000035
 22.5000        0.9992027411        0.0001444876        0.0001353554        0.0001270057        0.0001193573        0.0000727020        0.0000692514        0.0000660440        0.0000630597        1.0000000043
 23.0000        0.9992214875        0.0001414636        0.0001323984        0.0001241230        0.0001165548        0.0000707775        0.0000674305        0.0000643261        0.0000614438        1.0000000050
 23.5000        0.9992398322        0.0001383610        0.0001293827        0.0001212012        0.0001137331        0.0000689854        0.0000657541        0.0000627634        0.0000599925        1.0000000056
 24.0000        0.9992574988        0.0001352189        0.0001263485        0.0001182818        0.0001109342        0.0000673586        0.0000642522        0.0000613831        0.0000587299        1.0000000061
 24.5000        0.9992742541        0.0001320764        0.0001233356        0.0001154049        0.0001081982        0.0000659209        0.0000629454        0.0000602020        0.0000576688        1.0000000063
 25.0000        0.9992899157        0.0001289712        0.0001203818        0.0001126081        0.0001055621        0.0000646867        0.0000618438        0.0000592260        0.0000568109        1.0000000062
 25.5000        0.9993043560        0.0001259390        0.0001175224        0.0001099255        0.0001030586        0.0000636599        0.0000609473        0.0000584505        0.0000561469        1.0000000060
 26.0000        0.9993175036        0.0001230125        0.0001147888        0.0001073871        0.0001007157        0.0000628349        0.0000602453        0.0000578604        0.0000556572        1.0000000056
 26.5000        0.9993293420        0.0001202207        0.0001122082        0.0001050178        0.0000985555        0.0000621967        0.0000597185        0.0000574318        0.0000553139        1.0000000050
 27.0000        0.9993399062        0.0001175882        0.0001098028        0.0001028368        0.0000965939        0.0000617221        0.0000593393        0.0000571333        0.0000550817        1.0000000043
 27.5000        0.9993492768        0.0001151350        0.0001075895        0.0001008576        0.0000948406        0.0000613809        0.0000590740        0.0000569280        0.0000549211        1.0000000036
 28.0000        0.9993575728        0.0001128758        0.0001055795        0.0000990876        0.0000932988        0.0000611381        0.0000588847        0.0000567755        0.0000547900        1.0000000029
 28.5000        0.9993649434        0.0001108203        0.0001037785        0.0000975281        0.0000919654        0.0000609553        0.0000587310        0.0000566343        0.0000546461        1.0000000023
 29.0000        0.9993715584        0.0001089727        0.0001021865        0.0000961748        0.0000908314        0.0000607925        0.0000585722        0.0000564636        0.0000544496        1.0000000018
 29.5000        0.9993775998        0.0001073322        0.0001007982        0.0000950178        0.0000898826        0.0000606106        0.0000583696        0.0000562259        0.0000541647        1.0000000014
 30.0000        0.9993832522        0.0001058929        0.0000996035        0.0000940425        0.0000890998        0.0000603726        0.0000580878        0.0000558882        0.0000537617        1.0000000013
 30.5000        0.9993886949        0.0001046448        0.0000985876        0.0000932298        0.0000884600        0.0000600456        0.0000576966        0.0000554238        0.0000532182        1.0000000013
 31.0000        0.9993940946        0.0001035732        0.0000977319        0.0000925571        0.0000879369        0.0000596020        0.0000571724        0.0000548135        0.0000525198        1.0000000014
 31.5000        0.9993995998        0.0001026605        0.0000970146        0.0000919991        0.0000875022        0.0000590203        0.0000564983        0.0000540460        0.0000516611        1.0000000018
 32.0000        0.9994053359        0.0001018856        0.0000964112        0.0000915284        0.0000871260        0.0000582864        0.0000556657        0.0000531182        0.0000506449        1.0000000023
 32.5000        0.9994114029        0.0001012254        0.0000958957        0.0000911163        0.0000867782        0.0000573935        0.0000546736        0.0000520351        0.0000494822        1.0000000028
 33.0000        0.9994178733        0.0001006550        0.0000954407        0.0000907341        0.0000864290        0.0000563422        0.0000535285        0.0000508092        0.0000481914        1.0000000034
 33.5000        0.9994247930        0.0001001486        0.0000950186        0.0000903533        0.0000860501        0.0000551401        0.0000522440        0.0000494597        0.0000467966        1.0000000040
 34.0000        0.9994321819        0.0000996800        0.0000946024        0.0000899465        0.0000856150        0.0000538014        0.0000508397        0.0000480112        0.0000453266        1.0000000046
 34.5000        0.9994400370        0.0000992232        0.0000941658        0.0000894883        0.0000850998        0.0000523458        0.0000493400        0.0000464921        0.0000438130        1.0000000051
 35.0000        0.9994483354        0.0000987532        0.0000936842        0.0000889556        0.0000844839        0.0000507975        0.0000477732        0.0000449336        0.0000422888        1.0000000054
 35.5000        0.9994570385        0.0000982462        0.0000931352        0.0000883282        0.0000837503        0.0000491840        0.0000461694        0.0000433675        0.0000407864        1.0000000057
 36.0000        0.9994660960        0.0000976806        0.0000924990        0.0000875892        0.0000828859        0.0000475344        0.0000445596        0.0000418251        0.0000393361        1.0000000058
 36.5000        0.9994754506        0.0000970367        0.0000917586        0.0000867251        0.0000818814        0.0000458788        0.0000429739        0.0000403358        0.0000379649        1.0000000057
 37.0000        0.9994850421        0.0000962975        0.0000909002        0.0000857262        0.0000807320        0.0000442463        0.0000414408        0.0000389254        0.0000366951        1.0000000055
 37.5000        0.9994948112        0.0000954489        0.0000899135        0.0000845865        0.0000794365        0.0000426643        0.0000399851        0.0000376155        0.0000355437        1.0000000052
 38.0000        0.9995047031        0.0000944798        0.0000887913        0.0000833037        0.0000779979        0.0000411571        0.0000386279        0.0000364225        0.0000345216        1.0000000048
 38.5000        0.9995146697        0.0000933819        0.0000875301        0.0000818792        0.0000764225        0.0000397452        0.0000373852        0.0000353571        0.0000336333        1.0000000044
 39.0000        0.9995246720        0.0000921504        0.0000861295        0.0000803176        0.0000747201        0.0000384446        0.0000362679        0.0000344242        0.0000328775        1.0000000039
 39.5000        0.9995346810        0.0000907833        0.0000845924        0.0000786267        0.0000729030        0.0000372665        0.0000352813        0.0000336227        0.0000322465        1.0000000034
 40.0000        0.9995446780        0.0000892815        0.0000829245        0.0000768168        0.0000709863        0.0000362167        0.0000344250        0.0000329461        0.0000317280        1.0000000029
 40.5000        0.9995546546        0.0000876487        0.0000811342        0.0000749009        0.0000689865        0.0000352960        0.0000336938        0.0000323831        0.0000313047        1.0000000025
 41.0000        0.9995646115        0.0000858910        0.0000792321        0.0000728936        0.0000669217        0.0000345005        0.0000330776        0.0000319178        0.0000309565        1.0000000022
 41.5000        0.9995745568        0.0000840170        0.0000772308        0.0000708111        0.0000648108        0.0000338213        0.0000325620        0.0000315314        0.0000306607        1.0000000019
 42.0000        0.9995845048        0.0000820371        0.0000751444        0.0000686706        0.0000626730        0.0000332461        0.0000321297        0.0000312026        0.0000303935        1.0000000018
 42.5000        0.9995944733        0.0000799631        0.0000729884        0.0000664898        0.0000605273        0.0000327590        0.0000317609        0.0000309088        0.0000301312        1.0000000018
 43.0000        0.9996044813        0.0000778085        0.0000707788        0.0000642867        0.0000583922        0.0000323418        0.0000314344        0.0000306272        0.0000298511        1.0000000019
 43.5000        0.9996145474        0.0000755874        0.0000685321        0.0000620787        0.0000562850        0.0000319747        0.0000311283        0.0000303358        0.0000295326        1.0000000021
 44.0000        0.9996246873        0.0000733149        0.0000662647        0.0000598828        0.0000542218        0.0000316372        0.0000308215        0.0000300142        0.0000291580        1.0000000024
 44.5000        0.9996349121        0.0000710059        0.0000639929        0.0000577150        0.0000522168        0.0000313088        0.0000304938        0.0000296445        0.0000287129        1.0000000027
 45.0000        0.9996452269        0.0000686756        0.0000617321        0.0000555897        0.0000502825        0.0000309700        0.0000301272        0.0000292119        0.0000281871        1.0000000031
 45.5000        0.9996556296        0.0000663390        0.0000594970        0.0000535202        0.0000484292        0.0000306026        0.0000297063        0.0000287050        0.0000275745        1.0000000035
 46.0000        0.9996661108        0.0000640101        0.0000573010        0.0000515177        0.0000466651        0.0000301910        0.0000292188        0.0000281162        0.0000268732        1.0000000038
 46.5000        0.9996766530        0.0000617024        0.0000551561        0.0000495918        0.0000449960        0.0000297218        0.0000286558        0.0000274420        0.0000260853        1.0000000042
 47.0000        0.9996872314        0.0000594283        0.0000530729        0.0000477500        0.0000434256        0.0000291848        0.0000280120        0.0000266825        0.0000252168        1.0000000045
 47.5000        0.9996978145        0.0000571991        0.0000510603        0.0000459979        0.0000419554        0.0000285732        0.0000272855        0.0000258417        0.0000242771        1.0000000048
 48.0000        0.9997083650        0.0000550247        0.0000491256        0.0000443391        0.0000405847        0.0000278831        0.0000264781        0.0000249266        0.0000232781        1.0000000050
 48.5000        0.9997188414        0.0000529136        0.0000472741        0.0000427753        0.0000393111        0.0000271141        0.0000255946        0.0000239471        0.0000222339        1.0000000051
 49.0000        0.9997291993        0.0000508728        0.0000455098        0.0000413063        0.0000381302        0.0000262687        0.0000246427        0.0000229154        0.0000211600        1.0000000052
 49.5000        0.9997393933        0.0000489080        0.0000438346        0.0000399303        0.0000370364        0.0000253524        0.0000236325        0.0000218452        0.0000200725        1.0000000051
 50.0000        0.9997493787        0.0000470232        0.0000422492        0.0000386440        0.0000360226        0.0000243729        0.0000225757        0.0000207514        0.0000189874        1.0000000050
 50.5000        0.9997591131        0.0000452210        0.0000407525        0.0000374427        0.0000350808        0.0000233400        0.0000214857        0.0000196490        0.0000179201        1.0000000049
 51.0000        0.9997685579        0.0000435027        0.0000393422        0.0000363206        0.0000342020        0.0000222651        0.0000203764        0.0000185530        0.0000168847        1.0000000047
 51.5000        0.9997776801        0.0000418684        0.0000380147        0.0000352708        0.0000333770        0.0000211607        0.0000192617        0.0000174775        0.0000158936        1.0000000044
 52.0000        0.9997864527        0.0000403166        0.0000367655        0.0000342859        0.0000325961        0.0000200395        0.0000181556        0.0000164352        0.0000149570        1.0000000041
 52.5000        0.9997948565        0.0000388451        0.0000355892        0.0000333578        0.0000318497        0.0000189148        0.0000170708        0.0000154374        0.0000140826        1.0000000039
 53.0000        0.9998028797        0.0000374506        0.0000344796        0.0000324783        0.0000311283        0.0000177991        0.0000160192        0.0000144931        0.0000132758        1.0000000036
 53.5000        0.9998105188        0.0000361291        0.0000334300        0.0000316389        0.0000304229        0.0000167044        0.0000150108        0.0000136093        0.0000125393        1.0000000033
 54.0000        0.9998177783        0.0000348757        0.0000324335        0.0000308313        0.0000297250        0.0000156413        0.0000140540        0.0000127906        0.0000118733        1.0000000031
 54.5000        0.9998246705        0.0000336853        0.0000314829        0.0000300474        0.0000290269        0.0000146194        0.0000131552        0.0000120396        0.0000112757        1.0000000028
 55.0000        0.9998312143        0.0000325521        0.0000305711        0.0000292798        0.0000283216        0.0000136463        0.0000123188        0.0000113562        0.0000107424        1.0000000027
 55.5000        0.9998374351        0.0000314705        0.0000296911        0.0000285212        0.0000276033        0.0000127281        0.0000115469        0.0000107387        0.0000102675        1.0000000025
 56.0000        0.9998433631        0.0000304344        0.0000288362        0.0000277654        0.0000268671        0.0000118690        0.0000108400        0.0000101834        0.0000098438        1.0000000025
 56.5000        0.9998490322        0.0000294379        0.0000280001        0.0000270068        0.0000261092        0.0000110714        0.0000101966        0.0000096850        0.0000094631        1.0000000024
 57.0000        0.9998544789        0.0000284755        0.0000271772        0.0000262407        0.0000253268        0.0000103359        0.0000096137        0.0000092372        0.0000091167        1.0000000024
 57.5000        0.9998597405        0.0000275416        0.0000263621        0.0000254632        0.0000245183        0.0000096618        0.0000090866        0.0000088326        0.0000087957        1.0000000025
 58.0000        0.9998648544        0.0000266312        0.0000255506        0.0000246715        0.0000236833        0.0000090465        0.0000086101        0.0000084636        0.0000084914        1.0000000026
 58.5000        0.9998698560        0.0000257399        0.0000247389        0.0000238637        0.0000228221        0.0000084865        0.0000081777        0.0000081222        0.0000081957        1.0000000027
 59.0000        0.9998747781        0.0000248634        0.0000239241        0.0000230387        0.0000219363        0.0000079773        0.0000077828        0.0000078008        0.0000079013        1.0000000029
 59.5000        0.9998796497        0.0000239985        0.0000231042        0.0000221965        0.0000210282        0.0000075135        0.0000074184        0.0000074919        0.0000076021        1.0000000031
 60.0000        0.9998844948        0.0000231424        0.0000222777        0.0000213380        0.0000201008        0.0000070895        0.0000070776        0.0000071892        0.0000072932        1.0000000032
 60.5000        0.9998893320        0.0000222930        0.0000214444        0.0000204648        0.0000191581        0.0000066992        0.0000067540        0.0000068869        0.0000069710        1.0000000034
 61.0000        0.9998941740        0.0000214488        0.0000206045        0.0000195793        0.0000182046        0.0000063366        0.0000064418        0.0000065806        0.0000066334        1.0000000036
 61.5000        0.9998990270        0.0000206093        0.0000197592        0.0000186846        0.0000172451        0.0000059963        0.0000061358        0.0000062669        0.0000062796        1.0000000038
 62.0000        0.9999038908        0.0000197746        0.0000189103        0.0000177845        0.0000162850        0.0000056728        0.0000058319        0.0000059437        0.0000059103        1.0000000040
 62.5000        0.9999087591        0.0000189453        0.0000180603        0.0000168833        0.0000153300        0.0000053617        0.0000055270        0.0000056102        0.0000055272        1.0000000041
 63.0000        0.9999136190        0.0000181230        0.0000172126        0.0000159859        0.0000143859        0.0000050591        0.0000052189        0.0000052667        0.0000051332        1.0000000042
 63.5000        0.9999184522        0.0000173098        0.0000163708        0.0000150973        0.0000134588        0.0000047622        0.0000049067        0.0000049145        0.0000047321        1.0000000043
 64.0000        0.9999232353        0.0000165085        0.0000155393        0.0000142231        0.0000125545        0.0000044688        0.0000045905        0.0000045562        0.0000043284        1.0000000044
 64.5000        0.9999279402        0.0000157225        0.0000147228        0.0000133689        0.0000116790        0.0000041780        0.0000042714        0.0000041949        0.0000039268        1.0000000044
 65.0000        0.9999325349        0.0000149558        0.0000139266        0.0000125408        0.0000108382        0.0000038896        0.0000039513        0.0000038346        0.0000035326        1.0000000045
 65.5000        0.9999369846        0.0000142130        0.0000131562        0.0000117446        0.0000100376        0.0000036045        0.0000036332        0.0000034797        0.0000031510        1.0000000045
 66.0000        0.9999412519        0.0000134990        0.0000124175        0.0000109865        0.0000092829        0.0000033244        0.0000033204        0.0000031349        0.0000027870        1.0000000045
 66.5000        0.9999452982        0.0000128194        0.0000117166        0.0000102724        0.0000085790        0.0000030516        0.0000030169        0.0000028049        0.0000024454        1.0000000044
 67.0000        0.9999490838        0.0000121800        0.0000110598        0.0000096084        0.0000079311        0.0000027893        0.0000027271        0.0000024946        0.0000021304        1.0000000044
 67.5000        0.9999525690        0.0000115871        0.0000104535        0.0000090004        0.0000073436        0.0000025411        0.0000024554        0.0000022085        0.0000018458        1.0000000043
 68.0000        0.9999557144        0.0000110473        0.0000099044        0.0000084541        0.0000068210        0.0000023110        0.0000022064        0.0000019508        0.0000015947        1.0000000042
 68.5000        0.9999584817        0.0000105677        0.0000094191        0.0000079753        0.0000063674        0.0000021034        0.0000019847        0.0000017254        0.0000013794        1.0000000041
 69.0000        0.9999608338        0.0000101554        0.0000090044        0.0000075695        0.0000059866        0.0000019228        0.0000017945        0.0000015355        0.0000012016        1.0000000040
 69.5000        0.9999627351        0.0000098179        0.0000086670        0.0000072421        0.0000056823        0.0000017736        0.0000016398        0.0000013839        0.0000010624        1.0000000039
 70.0000        0.9999641520        0.0000095630        0.0000084137        0.0000069983        0.0000054578        0.0000016603        0.0000015241        0.0000012725        0.0000009621        1.0000000038
 70.5000        0.9999650525        0.0000093988        0.0000082516        0.0000068435        0.0000053163        0.0000015871        0.0000014505        0.0000012030        0.0000009006        1.0000000037
 71.0000        0.9999654064        0.0000093333        0.0000081873        0.0000067826        0.0000052611        0.0000015579        0.0000014216        0.0000011762        0.0000008772        1.0000000037
 71.5000        0.9999651853        0.0000093750        0.0000082279        0.0000068207        0.0000052953        0.0000015764        0.0000014395        0.0000011924        0.0000008911        1.0000000036
 72.0000        0.9999643618        0.0000095327        0.0000083804        0.0000069627        0.0000054218        0.0000016457        0.0000015057        0.0000012517        0.0000009409        1.0000000035
 72.5000        0.9999629097        0.0000098152        0.0000086518        0.0000072138        0.0000056440        0.0000017688        0.0000016213        0.0000013534        0.0000010254        1.0000000034
 73.0000        0.9999608035        0.0000102316        0.0000090494        0.0000075789        0.0000059649        0.0000019478        0.0000017868        0.0000014971        0.0000011434        1.0000000034
 73.5000        0.9999580176        0.0000107914        0.0000095805        0.0000080633        0.0000063881        0.0000021846        0.0000020025        0.0000016816        0.0000012937        1.0000000033
 74.0000        0.9999545261        0.0000115043        0.0000102526        0.0000086722        0.0000069173        0.0000024809        0.0000022682        0.0000019061        0.0000014756        1.0000000033
 74.5000        0.9999503023        0.0000123804        0.0000110734        0.0000094113        0.0000075563        0.0000028375        0.0000025836        0.0000021697        0.0000016887        1.0000000032
 75.0000        0.9999453180        0.0000134300        0.0000120510        0.0000102863        0.0000083096        0.0000032554        0.0000029483        0.0000024717        0.0000019329        1.0000000032
 75.5000        0.9999395428        0.0000146640        0.0000131937        0.0000113035        0.0000091818        0.0000037349        0.0000033617        0.0000028117        0.0000022090        1.0000000032
 76.0000        0.9999329440        0.0000160936        0.0000145102        0.0000124694        0.0000101784        0.0000042764        0.0000038234        0.0000031896        0.0000025183        1.0000000032
 76.5000        0.9999254856        0.0000177305        0.0000160096        0.0000137911        0.0000113049        0.0000048801        0.0000043331        0.0000036058        0.0000028625        1.0000000032
 77.0000        0.9999171278        0.0000195872        0.0000177016        0.0000152760        0.0000125680        0.0000055460        0.0000048909        0.0000040614        0.0000032444        1.0000000032
 77.5000        0.9999078269        0.0000216766        0.0000195964        0.0000169323        0.0000139745        0.0000062744        0.0000054970        0.0000045578        0.0000036672        1.0000000032
 78.0000        0.9998975346        0.0000240121        0.0000217048        0.0000187688        0.0000155324        0.0000070656        0.0000061524        0.0000050974        0.0000041350        1.0000000032
 78.5000        0.9998861973        0.0000266084        0.0000240385        0.0000207950        0.0000172502        0.0000079203        0.0000068582        0.0000056831        0.0000046523        1.0000000032
 79.0000        0.9998737561        0.0000294804        0.0000266096        0.0000230213        0.0000191373        0.0000088393        0.0000076163        0.0000063184        0.0000052244        1.0000000033
 79.5000        0.9998601465        0.0000326443        0.0000294314        0.0000254587        0.0000212040        0.0000098239        0.0000084294        0.0000070078        0.0000058571        1.0000000033
 80.0000        0.9998452978        0.0000361172        0.0000325180        0.0000281195        0.0000234615        0.0000108760        0.0000093005        0.0000077560        0.0000065567        1.0000000033
 80.5000        0.9998291326        0.0000399172        0.0000358845        0.0000310167        0.0000259220        0.0000119979        0.0000102337        0.0000085690        0.0000073297        1.0000000033
 81.0000        0.9998115674        0.0000440635        0.0000395470        0.0000341644        0.0000285988        0.0000131925        0.0000112335        0.0000094529        0.0000081832        1.0000000034
 81.5000        0.9997925115        0.0000485768        0.0000435230        0.0000375780        0.0000315063        0.0000144635        0.0000123053        0.0000104146        0.0000091244        1.0000000034
 82.0000        0.9997718671        0.0000534788        0.0000478311        0.0000412740        0.0000346598        0.0000158152        0.0000134551        0.0000114616        0.0000101608        1.0000000034
 82.5000        0.9997495292        0.0000587929        0.0000524913        0.0000452702        0.0000380762        0.0000172525        0.0000146898        0.0000126017        0.0000112997        1.0000000034
 83.0000        0.9997253852        0.0000645439        0.0000575250        0.0000495858        0.0000417733        0.0000187815        0.0000160168        0.0000138432        0.0000125487        1.0000000035
 83.5000        0.9996993149        0.0000707584        0.0000629553        0.0000542414        0.0000457705        0.0000204086        0.0000174444        0.0000151947        0.0000139152        1.0000000035
 84.0000        0.9996711902        0.0000774646        0.0000688067        0.0000592593        0.0000500885        0.0000221413        0.0000189813        0.0000166653        0.0000154065        1.0000000035
 84.5000        0.9996408747        0.0000846926        0.0000751057        0.0000646630        0.0000547492        0.0000239877        0.0000206368        0.0000182640        0.0000170299        1.0000000035
 85.0000        0.9996082236        0.0000924746        0.0000818804        0.0000704782        0.0000597764        0.0000259570        0.0000224210        0.0000200001        0.0000187923        1.0000000035
 85.5000        0.9995730835        0.0001008449        0.0000891611        0.0000767321        0.0000651952        0.0000280588        0.0000243442        0.0000218833        0.0000207004        1.0000000036
 86.0000        0.9995352921        0.0001098401        0.0000969801        0.0000834538        0.0000710326        0.0000303038        0.0000264175        0.0000239229        0.0000227607        1.0000000036
 86.5000        0.9994946776        0.0001194989        0.0001053718        0.0000906745        0.0000773170        0.0000327033        0.0000286521        0.0000261287        0.0000249797        1.0000000036
 87.0000        0.9994510585        0.0001298630        0.0001143731        0.0000984274        0.0000840789        0.0000352693        0.0000310599        0.0000285101        0.0000273633        1.0000000036
 87.5000        0.9994042431        0.0001409764        0.0001240232        0.0001067480        0.0000913508        0.0000380148        0.0000336530        0.0000310769        0.0000299174        1.0000000036
 88.0000        0.9993540291        0.0001528861        0.0001343639        0.0001156740        0.0000991668        0.0000409533        0.0000364439        0.0000338386        0.0000326478        1.0000000036
 88.5000        0.9993002031        0.0001656419        0.0001454399        0.0001252456        0.0001075636        0.0000440991        0.0000394454        0.0000368049        0.0000355600        1.0000000036
 89.0000        0.9992425399        0.0001792970        0.0001572985        0.0001355056        0.0001165798        0.0000474671        0.0000426707        0.0000399853        0.0000386597        1.0000000036
 89.5000        0.9991808017        0.0001939077        0.0001699902        0.0001464995        0.0001262565        0.0000510730        0.0000461331        0.0000433896        0.0000419523        1.0000000036
 90.0000        0.9991147379        0.0002095337        0.0001835686        0.0001582755        0.0001366373        0.0000549332        0.0000498465        0.0000470275        0.0000454435        1.0000000036
 90.5000        0.9990440838        0.0002262384        0.0001980907        0.0001708849        0.0001477682        0.0000590646        0.0000538249        0.0000509088        0.0000491392        1.0000000036
