       t         state 0 pop         state 1 pop         state 2 pop         state 3 pop         state 4 pop         state 5 pop         state 6 pop         state 7 pop         state 8 pop              poptot
 38.5000        0.0000131676        0.0000129352        0.0000131961        0.0000131620        0.0000649833        0.0000629610        0.0000656885        0.0000665232        0.9996873831        1.0000000000
 39.0000        0.0000163519        0.0000160618        0.0000163982        0.0000163614        0.0000830353        0.0000801912        0.0000835731        0.0000845047        0.9996035223        1.0000000000
 39.5000        0.0000197510        0.0000194034        0.0000198294        0.0000197962        0.0001034717        0.0000996059        0.0001037011        0.0001047047        0.9995097365        1.0000000000
 40.0000        0.0000233109        0.0000229091        0.0000234412        0.0000234208        0.0001263245        0.0001212138        0.0001260798        0.0001271259        0.9994061740        1.0000000000
 40.5000        0.0000269737        0.0000265252        0.0000271819        0.0000271865        0.0001516178        0.0001450164        0.0001507096        0.0001517653        0.9992930235        1.0000000000
 41.0000        0.0000306793        0.0000301955        0.0000309975        0.0000310429        0.0001793691        0.0001710075        0.0001775846        0.0001786145        0.9991705091        1.0000000000
 41.5000        0.0000343661        0.0000338627        0.0000348329        0.0000349381        0.0002095889        0.0001991742        0.0002066925        0.0002076602        0.9990388845        1.0000000000
 42.0000        0.0000379722        0.0000374693        0.0000386325        0.0000388198        0.0002422819        0.0002294972        0.0002380156        0.0002388845        0.9988984271        1.0000000000
 42.5000        0.0000414371        0.0000409587        0.0000423412        0.0000426361        0.0002774469        0.0002619511        0.0002715311        0.0002722658        0.9987494319        1.0000000000
 43.0000        0.0000447020        0.0000442760        0.0000459056        0.0000463365        0.0003150780        0.0002965053        0.0003072117        0.0003077792        0.9985922056        1.0000000000
 43.5000        0.0000477116        0.0000473695        0.0000492746        0.0000498723        0.0003551648        0.0003331242        0.0003450260        0.0003453968        0.9984270601        1.0000000000
 44.0000        0.0000504150        0.0000501910        0.0000524003        0.0000531975        0.0003976936        0.0003717680        0.0003849393        0.0003850890        0.9982543063        1.0000000000
 44.5000        0.0000527664        0.0000526968        0.0000552386        0.0000562696        0.0004426478        0.0004123933        0.0004269145        0.0004268243        0.9980742487        1.0000000000
 45.0000        0.0000547261        0.0000548489        0.0000577504        0.0000590501        0.0004900090        0.0004549539        0.0004709120        0.0004705708        0.9978871786        1.0000000000
 45.5000        0.0000562616        0.0000566150        0.0000599017        0.0000615052        0.0005397578        0.0004994014        0.0005168915        0.0005162963        0.9976933696        1.0000000000
 46.0000        0.0000573476        0.0000579695        0.0000616642        0.0000636058        0.0005918749        0.0005456860        0.0005648116        0.0005639691        0.9974930712        1.0000000000
 46.5000        0.0000579671        0.0000588938        0.0000630162        0.0000653284        0.0006463424        0.0005937572        0.0006146315        0.0006135591        0.9972865045        1.0000000000
 47.0000        0.0000581113        0.0000593765        0.0000639421        0.0000666553        0.0007031441        0.0006435646        0.0006663112        0.0006650381        0.9970738568        1.0000000000
 47.5000        0.0000577801        0.0000594138        0.0000644335        0.0000675747        0.0007622678        0.0006950590        0.0007198125        0.0007183809        0.9968552778        1.0000000000
 48.0000        0.0000569823        0.0000590095        0.0000644885        0.0000680806        0.0008237057        0.0007481928        0.0007750999        0.0007735657        0.9966308749        1.0000000000
 48.5000        0.0000557352        0.0000581750        0.0000641125        0.0000681735        0.0008874562        0.0008029212        0.0008321413        0.0008305753        0.9964007099        1.0000000000
 49.0000        0.0000540645        0.0000569290        0.0000633174        0.0000678596        0.0009535252        0.0008592028        0.0008909089        0.0008893976        0.9961647950        1.0000000000
 49.5000        0.0000520044        0.0000552974        0.0000621220        0.0000671512        0.0010219277        0.0009170009        0.0009513800        0.0009500266        0.9959230899        1.0000000000
 50.0000        0.0000495964        0.0000533130        0.0000605512        0.0000660662        0.0010926892        0.0009762840        0.0010135380        0.0010124633        0.9956754988        1.0000000000
 50.5000        0.0000468894        0.0000510146        0.0000586362        0.0000646282        0.0011658479        0.0010370269        0.0010773732        0.0010767163        0.9954218673        1.0000000000
 51.0000        0.0000003836        0.0000003519        0.0000003470        0.0000003325        0.0000029122        0.0000024810        0.0000025124        0.0000024782        0.9999882012        1.0000000000
 51.5000        0.0000017366        0.0000015876        0.0000015630        0.0000014948        0.0000133895        0.0000112993        0.0000114051        0.0000112152        0.9999463089        1.0000000000
 52.0000        0.0000040998        0.0000037351        0.0000036716        0.0000035053        0.0000321698        0.0000268860        0.0000270504        0.0000265201        0.9998723619        1.0000000000
 52.5000        0.0000074960        0.0000068064        0.0000066817        0.0000063688        0.0000599873        0.0000496395        0.0000497853        0.0000486668        0.9997645683        1.0000000000
 53.0000        0.0000119342        0.0000108013        0.0000105910        0.0000100805        0.0000976112        0.0000799553        0.0000799414        0.0000779241        0.9996211611        1.0000000000
 53.5000        0.0000174098        0.0000157080        0.0000153866        0.0000146263        0.0001458482        0.0001182254        0.0001178454        0.0001145565        0.9994403938        1.0000000000
 54.0000        0.0000239042        0.0000215028        0.0000210449        0.0000199831        0.0002055469        0.0001648386        0.0001638189        0.0001588245        0.9992205360        1.0000000000
 54.5000        0.0000313856        0.0000281507        0.0000275326        0.0000261192        0.0002776019        0.0002201794        0.0002181787        0.0002109852        0.9989598667        1.0000000000
 55.0000        0.0000398090        0.0000356060        0.0000348066        0.0000329947        0.0003629582        0.0002846278        0.0002812368        0.0002712934        0.9986566674        1.0000000000
 55.5000        0.0000491168        0.0000438130        0.0000428151        0.0000405625        0.0004626169        0.0003585594        0.0003533007        0.0003400020        0.9983092136        1.0000000000
 56.0000        0.0000592401        0.0000527066        0.0000514981        0.0000487685        0.0005776409        0.0004423441        0.0004346736        0.0004173629        0.9979157652        1.0000000000
 56.5000        0.0000700990        0.0000622135        0.0000607883        0.0000575529        0.0007091612        0.0005363462        0.0005256547        0.0005036280        0.9974745561        1.0000000000
 57.0000        0.0000816042        0.0000722531        0.0000706123        0.0000668506        0.0008583838        0.0006409234        0.0006265395        0.0005990504        0.9969837828        1.0000000000
 57.5000        0.0000936577        0.0000827384        0.0000808911        0.0000765921        0.0010265977        0.0007564258        0.0007376200        0.0007038852        0.9964415919        1.0000000000
 58.0000        0.0001061547        0.0000935776        0.0000915417        0.0000867046        0.0012151831        0.0008831956        0.0008591851        0.0008183906        0.9958460669        1.0000000000
