       t                  x1                  x2
 60.5000       -0.2410159899        0.5797586670
 61.0000       -0.2347932863        0.5828849452
 61.5000       -0.2285392620        0.5860066741
 62.0000       -0.2222539907        0.5891238010
 62.5000       -0.2159375518        0.5922362707
 63.0000       -0.2095900306        0.5953440258
 63.5000       -0.2032115184        0.5984470067
 64.0000       -0.1968021126        0.6015451515
 64.5000       -0.1903619167        0.6046383971
 65.0000       -0.1838910401        0.6077266786
 65.5000       -0.1773895987        0.6108099298
 66.0000       -0.1708577143        0.6138880834
 66.5000       -0.1642955151        0.6169610714
 67.0000       -0.1577031354        0.6200288250
 67.5000       -0.1510807160        0.6230912751
 68.0000       -0.1444284037        0.6261483524
 68.5000       -0.1377463519        0.6291999876
 69.0000       -0.1310347201        0.6322461114
 69.5000       -0.1242936745        0.6352866552
 70.0000       -0.1175233876        0.6383215508
 70.5000       -0.1107240382        0.6413507308
 71.0000       -0.1038958120        0.6443741288
 71.5000       -0.0970389010        0.6473916793
 72.0000       -0.0901535043        0.6504033183
 72.5000       -0.0832398274        0.6534089831
 73.0000       -0.0762980828        0.6564086124
 73.5000       -0.0693284900        0.6594021468
 74.0000       -0.0623312755        0.6623895285
 74.5000       -0.0553066732        0.6653707019
 75.0000       -0.0482549242        0.6683456132
 75.5000       -0.0411762769        0.6713142109
 76.0000       -0.0340709876        0.6742764458
 76.5000       -0.0269393200        0.6772322712
 77.0000       -0.0197815460        0.6801816426
 77.5000       -0.0125979453        0.6831245187
 78.0000       -0.0053888060        0.6860608604
 78.5000        0.0018455756        0.6889906318
 79.0000        0.0091048947        0.6919138000
 79.5000        0.0163888378        0.6948303352
 80.0000        0.0236970826        0.6977402107
 80.5000        0.0310292978        0.7006434035
 81.0000        0.0383851432        0.7035398938
 81.5000        0.0457642691        0.7064296658
 82.0000        0.0531663167        0.7093127071
 82.5000        0.0605909177        0.7121890095
 83.0000        0.0680376941        0.7150585690
 83.5000        0.0755062586        0.7179213855
 84.0000        0.0829962138        0.7207774637
 84.5000        0.0905071530        0.7236268127
 85.0000        0.0980386595        0.7264694462
 85.5000        0.1055903068        0.7293053829
 86.0000        0.1131616590        0.7321346466
 86.5000        0.1207522701        0.7349572662
 87.0000        0.1283616848        0.7377732761
 87.5000        0.1359894382        0.7405827160
 88.0000        0.1436350563        0.7433856316
 88.5000        0.1512980557        0.7461820739
 89.0000        0.1589779441        0.7489721004
 89.5000        0.1666742206        0.7517557743
 90.0000        0.1743863759        0.7545331651
 90.5000        0.1821138926        0.7573043486
 91.0000        0.1898562457        0.7600694068
 91.5000        0.1976129030        0.7628284284
 92.0000        0.2053833254        0.7655815083
 92.5000        0.2131669675        0.7683287481
 93.0000        0.2209632783        0.7710702558
 93.5000        0.2287717016        0.7738061459
 94.0000        0.2365916770        0.7765365393
 94.5000        0.2444226400        0.7792615634
 95.0000        0.2522640234        0.7819813516
 95.5000        0.2601152575        0.7846960436
 96.0000        0.2679757717        0.7874057848
 96.5000        0.2758449946        0.7901107266
 97.0000        0.2837223554        0.7928110256
 97.5000        0.2916072847        0.7955068436
 98.0000        0.2994992159        0.7981983472
 98.5000        0.3073975855        0.8008857077
 99.0000        0.3153018350        0.8035691000
 99.5000        0.3232114116        0.8062487029
100.0000        0.3311257695        0.8089246982
100.5000        0.3390443709        0.8115972701
101.0000        0.3469666874        0.8142666049
101.5000        0.3548922013        0.8169328902
102.0000        0.3628204066        0.8195963143
102.5000        0.3707508101        0.8222570653
103.0000        0.3786829331        0.8249153308
103.5000        0.3866163124        0.8275712968
104.0000        0.3945505012        0.8302251469
104.5000        0.4024850706        0.8328770617
105.0000        0.4104196107        0.8355272181
105.5000        0.4183537315        0.8381757878
106.0000        0.4262870642        0.8408229374
106.5000        0.4342192618        0.8434688266
107.0000        0.4421500003        0.8461136083
107.5000        0.4500789793        0.8487574270
108.0000        0.4580059230        0.8514004185
108.5000        0.4659305804        0.8540427088
109.0000        0.4738527261        0.8566844135
109.5000        0.4817721606        0.8593256374
110.0000        0.4896887104        0.8619664732
110.5000        0.4976022283        0.8646070016
111.0000        0.5054770798        0.8672351562
111.5000        0.5133340389        0.8698571738
112.0000        0.5211883052        0.8724782111
112.5000        0.5290397635        0.8750983545
113.0000        0.5368883106        0.8777176819
113.5000        0.5447338555        0.8803362631
114.0000        0.5525763201        0.8829541585
114.5000        0.5604156386        0.8855714197
115.0000        0.5682517586        0.8881880885
115.5000        0.5760846405        0.8908041970
116.0000        0.5839142581        0.8934197671
116.5000        0.5917405985        0.8960348105
117.0000        0.5995636618        0.8986493287
117.5000        0.6073834616        0.9012633122
118.0000        0.6152000242        0.9038767414
118.5000        0.6230133889        0.9064895858
119.0000        0.6308236075        0.9091018045
119.5000        0.6386307436        0.9117133461
120.0000        0.6464348726        0.9143241491
120.5000        0.6542360807        0.9169341423
121.0000        0.6620344642        0.9195432448
121.5000        0.6698301291        0.9221513666
122.0000        0.6776231898        0.9247584092
122.5000        0.6854137681        0.9273642665
123.0000        0.6932019924        0.9299688249
123.5000        0.7009879965        0.9325719644
124.0000        0.7087719178        0.9351735596
124.5000        0.7165464733        0.9377711366
125.0000        0.7243187433        0.9403670556
125.5000        0.7320888202        0.9429612196
126.0000        0.7398567992        0.9455535275
126.5000        0.7476226699        0.9481438481
127.0000        0.7553864634        0.9507321077
127.5000        0.7631483590        0.9533182403
128.0000        0.7709084510        0.9559021412
128.5000        0.7786668342        0.9584837041
129.0000        0.7864236031        0.9610628222
129.5000        0.7941788513        0.9636393886
130.0000        0.8019326705        0.9662132970
130.5000        0.8096851502        0.9687844428
131.0000        0.8174363767        0.9713527233
131.5000        0.8251864319        0.9739180387
132.0000        0.8329353934        0.9764802928
132.5000        0.8406833329        0.9790393941
133.0000        0.8484303161        0.9815952559
133.5000        0.8561764015        0.9841477975
134.0000        0.8639216402        0.9866969448
134.5000        0.8716660751        0.9892426306
135.0000        0.8794097406        0.9917847958
135.5000        0.8871526618        0.9943233894
136.0000        0.8948948545        0.9968583690
136.5000        0.9026363253        0.9993897015
137.0000        0.9103770706        1.0019173629
137.5000        0.9181170776        1.0044413390
138.0000        0.9258563237        1.0069616248
138.5000        0.9335947772        1.0094782252
139.0000        0.9413323978        1.0119911542
139.5000        0.9490691363        1.0145004350
140.0000        0.9568049365        1.0170060993
140.5000        0.9645397346        1.0195081874
141.0000        0.9722734610        1.0220067468
141.5000        0.9800060409        1.0245018322
142.0000        0.9877373952        1.0269935043
142.5000        0.9954674417        1.0294818291
143.0000        1.0031960959        1.0319668772
143.5000        1.0109232726        1.0344487224
144.0000        1.0186488866        1.0369274413
144.5000        1.0263728539        1.0394031117
145.0000        1.0340950927        1.0418758125
145.5000        1.0418155244        1.0443456220
146.0000        1.0495340745        1.0468126176
146.5000        1.0572506732        1.0492768746
147.0000        1.0649652562        1.0517384661
147.5000        1.0726777650        1.0541974621
148.0000        1.0803881476        1.0566539289
148.5000        1.0880963581        1.0591079296
149.0000        1.0958023573        1.0615595229
149.5000        1.1035061121        1.0640087642
150.0000        1.1112075952        1.0664557050
150.5000        1.1189067850        1.0689003936
151.0000        1.1266036644        1.0713428756
151.5000        1.1342982204        1.0737831943
152.0000        1.1419904430        1.0762213913
152.5000        1.1496803247        1.0786575078
153.0000        1.1573678588        1.0810915850
153.5000        1.1650530389        1.0835236648
154.0000        1.1727358575        1.0859537912
154.5000        1.1804163054        1.0883820108
155.0000        1.1880943705        1.0908083736
155.5000        1.1957700369        1.0932329338
156.0000        1.2034417107        1.0956553083
156.5000        1.2111101086        1.0980759621
157.0000        1.2187758375        1.1004951849
157.5000        1.2264388561        1.1029130516
158.0000        1.2340991234        1.1053296366
158.5000        1.2417565985        1.1077450138
159.0000        1.2494112409        1.1101592561
159.5000        1.2570630104        1.1125724356
160.0000        1.2647118675        1.1149846228
160.5000        1.2723577734        1.1173958867
161.0000        1.2800006903        1.1198062946
161.5000        1.2876405815        1.1222159112
162.0000        1.2952774117        1.1246247988
162.5000        1.3029110914        1.1270329984
163.0000        1.3105415193        1.1294405280
163.5000        1.3181688039        1.1318474724
164.0000        1.3257929227        1.1342538757
164.5000        1.3334138547        1.1366597795
165.0000        1.3410315802        1.1390652224
165.5000        1.3486460808        1.1414702406
166.0000        1.3562573398        1.1438748671
166.5000        1.3638653419        1.1462791319
167.0000        1.3714700734        1.1486830619
167.5000        1.3790715223        1.1510866810
168.0000        1.3866696783        1.1534900097
168.5000        1.3942645327        1.1558930652
169.0000        1.4018560787        1.1582958615
169.5000        1.4094443112        1.1606984091
170.0000        1.4170292269        1.1631007152
170.5000        1.4246108242        1.1655027837
171.0000        1.4321891033        1.1679046155
171.5000        1.4397640659        1.1703062080
172.0000        1.4473357153        1.1727075561
172.5000        1.4549040562        1.1751086515
173.0000        1.4624690946        1.1775094834
173.5000        1.4700308375        1.1799100389
174.0000        1.4775892930        1.1823103027
174.5000        1.4851444701        1.1847102577
175.0000        1.4926963780        1.1871098852
175.5000        1.5002450269        1.1895091652
176.0000        1.5077904267        1.1919080767
176.5000        1.5153325880        1.1943065976
177.0000        1.5228715210        1.1967047055
177.5000        1.5304072360        1.1991023774
178.0000        1.5379397429        1.2014995903
178.5000        1.5454690316        1.2038963152
179.0000        1.5529950802        1.2062925289
179.5000        1.5605179444        1.2086882224
180.0000        1.5680376365        1.2110833685
180.5000        1.5755541692        1.2134779397
181.0000        1.5830675550        1.2158719083
181.5000        1.5905778060        1.2182652472
182.0000        1.5980849342        1.2206579291
182.5000        1.6055889509        1.2230499278
183.0000        1.6130898671        1.2254412177
183.5000        1.6205876929        1.2278317743
184.0000        1.6280824378        1.2302215740
184.5000        1.6355741106        1.2326105946
185.0000        1.6430627190        1.2349988154
185.5000        1.6505482702        1.2373862168
186.0000        1.6580307705        1.2397727809
186.5000        1.6655102254        1.2421584911
187.0000        1.6729866352        1.2445433307
187.5000        1.6804599694        1.2469272738
188.0000        1.6879302756        1.2493103166
188.5000        1.6953975603        1.2516924434
189.0000        1.7028618295        1.2540736401
189.5000        1.7103230884        1.2564538943
190.0000        1.7177813410        1.2588331956
190.5000        1.7252365902        1.2612115356
191.0000        1.7326888379        1.2635889081
191.5000        1.7401380634        1.2659653048
192.0000        1.7475842677        1.2683407322
192.5000        1.7550274647        1.2707151920
193.0000        1.7624676550        1.2730886824
193.5000        1.7699048384        1.2754612036
194.0000        1.7773390137        1.2778327577
194.5000        1.7847701788        1.2802033492
195.0000        1.7921983302        1.2825729842
195.5000        1.7996234636        1.2849416713
196.0000        1.8070455736        1.2873094209
196.5000        1.8144646537        1.2896762455
197.0000        1.8218806968        1.2920421591
197.5000        1.8292936949        1.2944071775
198.0000        1.8367036394        1.2967713180
198.5000        1.8441105212        1.2991345988
199.0000        1.8515143311        1.3014970392
199.5000        1.8589150596        1.3038586591
200.0000        1.8663126973        1.3062194791
200.5000        1.8737072347        1.3085795199
201.0000        1.8810986629        1.3109388023
201.5000        1.8884869729        1.3132973475
202.0000        1.8958721561        1.3156551763
202.5000        1.9032542044        1.3180123096
203.0000        1.9106331098        1.3203687683
203.5000        1.9180088644        1.3227245733
204.0000        1.9253814605        1.3250797456
204.5000        1.9327508905        1.3274343065
205.0000        1.9401171465        1.3297882774
205.5000        1.9474802208        1.3321416803
206.0000        1.9548401049        1.3344945374
206.5000        1.9621967906        1.3368468718
207.0000        1.9695502688        1.3391987066
207.5000        1.9769005305        1.3415500657
208.0000        1.9842475662        1.3439009732
208.5000        1.9915913661        1.3462514535
209.0000        1.9989319206        1.3486015308
209.5000        2.0062692196        1.3509512295
210.0000        2.0136032536        1.3533005731
210.5000        2.0209340132        1.3556495849
211.0000        2.0282614892        1.3579982872
211.5000        2.0355856731        1.3603467012
212.0000        2.0429065571        1.3626948469
212.5000        2.0502241339        1.3650427431
213.0000        2.0575383969        1.3673904071
213.5000        2.0648493403        1.3697378550
214.0000        2.0721569589        1.3720851015
214.5000        2.0794612481        1.3744321599
215.0000        2.0867622039        1.3767790427
215.5000        2.0940598225        1.3791257611
216.0000        2.1013541006        1.3814723257
216.5000        2.1086450351        1.3838187462
217.0000        2.1159326230        1.3861650318
217.5000        2.1232168614        1.3885111911
218.0000        2.1304977474        1.3908572323
218.5000        2.1377752783        1.3932031630
219.0000        2.1450494514        1.3955489901
219.5000        2.1523202644        1.3978947199
220.0000        2.1595877148        1.4002403578
220.5000        2.1668518010        1.4025859083
221.0000        2.1741125215        1.4049313745
221.5000        2.1813698753        1.4072767586
222.0000        2.1886238622        1.4096220611
222.5000        2.1958744824        1.4119672813
223.0000        2.2031217369        1.4143124169
223.5000        2.2103656270        1.4166574646
224.0000        2.2176061549        1.4190024196
224.5000        2.2248433228        1.4213472760
225.0000        2.2320771334        1.4236920275
225.5000        2.2393075896        1.4260366665
226.0000        2.2465346942        1.4283811855
226.5000        2.2537584502        1.4307255766
227.0000        2.2609788603        1.4330698315
227.5000        2.2681959270        1.4354139423
228.0000        2.2754096528        1.4377579007
228.5000        2.2826200402        1.4401016986
229.0000        2.2898270913        1.4424453276
229.5000        2.2970308086        1.4447887792
230.0000        2.3042311948        1.4471320442
230.5000        2.3114282526        1.4494751129
231.0000        2.3186219852        1.4518179750
231.5000        2.3258123966        1.4541606192
232.0000        2.3329994907        1.4565030333
232.5000        2.3401832723        1.4588452043
233.0000        2.3473637465        1.4611871187
233.5000        2.3545409184        1.4635287621
234.0000        2.3617147812        1.4658701170
234.5000        2.3688853505        1.4682111750
235.0000        2.3760526305        1.4705519234
235.5000        2.3832166255        1.4728923497
236.0000        2.3903773394        1.4752324417
236.5000        2.3975347761        1.4775721876
237.0000        2.4046889393        1.4799115758
237.5000        2.4118398325        1.4822505952
238.0000        2.4189874588        1.4845892352
238.5000        2.4261318215        1.4869274857
239.0000        2.4332729232        1.4892653371
239.5000        2.4404107668        1.4916027800
240.0000        2.4475453548        1.4939398057
240.5000        2.4546766896        1.4962764059
241.0000        2.4618047736        1.4986125724
241.5000        2.4689296091        1.5009482976
242.0000        2.4760511983        1.5032835742
242.5000        2.4831695433        1.5056183952
243.0000        2.4902846463        1.5079527543
243.5000        2.4973965090        1.5102866453
244.0000        2.5045051333        1.5126200630
244.5000        2.5116105206        1.5149530026
245.0000        2.5187126722        1.5172854600
245.5000        2.5258115890        1.5196174320
246.0000        2.5329072715        1.5219489164
246.5000        2.5399997201        1.5242799115
247.0000        2.5470889347        1.5266104169
247.5000        2.5541749147        1.5289404326
248.0000        2.5612576596        1.5312699598
248.5000        2.5683371683        1.5335990002
249.0000        2.5754134396        1.5359275563
249.5000        2.5824864723        1.5382556309
250.0000        2.5895562648        1.5405832277
250.5000        2.5966228158        1.5429103505
251.0000        2.6036861235        1.5452370037
251.5000        2.6107461864        1.5475631920
252.0000        2.6178030028        1.5498889206
252.5000        2.6248565709        1.5522141951
253.0000        2.6319068887        1.5545390215
253.5000        2.6389539540        1.5568634066
254.0000        2.6459977646        1.5591873576
254.5000        2.6530383179        1.5615108824
255.0000        2.6600756111        1.5638339896
255.5000        2.6671096410        1.5661566883
256.0000        2.6741404043        1.5684789883
256.5000        2.6811678975        1.5708008998
257.0000        2.6881921170        1.5731224334
257.5000        2.6952130590        1.5754436001
258.0000        2.7022307197        1.5777644110
258.5000        2.7092450954        1.5800848772
259.0000        2.7162561823        1.5824050100
259.5000        2.7232639769        1.5847248204
260.0000        2.7302684757        1.5870443194
260.5000        2.7372696753        1.5893635179
261.0000        2.7442675723        1.5916824266
261.5000        2.7512621635        1.5940010564
262.0000        2.7582534455        1.5963194179
262.5000        2.7652414150        1.5986375218
263.0000        2.7722260688        1.6009553790
263.5000        2.7792074032        1.6032730003
264.0000        2.7861854151        1.6055903962
264.5000        2.7931601008        1.6079075776
265.0000        2.8001314569        1.6102245548
265.5000        2.8070994803        1.6125413380
266.0000        2.8140641676        1.6148579370
266.5000        2.8210255159        1.6171743610
267.0000        2.8279835225        1.6194906186
267.5000        2.8349381847        1.6218067179
268.0000        2.8418895003        1.6241226663
268.5000        2.8488374674        1.6264384705
269.0000        2.8557820840        1.6287541366
269.5000        2.8627233486        1.6310696702
270.0000        2.8696612597        1.6333850763
270.5000        2.8765958158        1.6357003594
271.0000        2.8835270159        1.6380155237
271.5000        2.8904548586        1.6403305727
272.0000        2.8973793431        1.6426455095
272.5000        2.9043004683        1.6449603367
273.0000        2.9112182337        1.6472750562
273.5000        2.9181326387        1.6495896692
274.0000        2.9250436832        1.6519041760
274.5000        2.9319513673        1.6542185761
275.0000        2.9388556913        1.6565328684
275.5000        2.9457566560        1.6588470506
276.0000        2.9526542623        1.6611611197
276.5000        2.9595485113        1.6634750721
277.0000        2.9664394045        1.6657889034
277.5000        2.9733269434        1.6681026087
278.0000        2.9802111295        1.6704161827
278.5000        2.9870919646        1.6727296196
279.0000        2.9939694505        1.6750429130
279.5000        3.0008435890        1.6773560564
280.0000        3.0077143821        1.6796690426
280.5000        3.0145818320        1.6819818639
281.0000        3.0214459410        1.6842945120
281.5000        3.0283067117        1.6866069780
282.0000        3.0351641470        1.6889192525
282.5000        3.0420182498        1.6912313251
283.0000        3.0488690235        1.6935431851
283.5000        3.0557164715        1.6958548215
284.0000        3.0625605973        1.6981662226
284.5000        3.0694014044        1.7004773769
285.0000        3.0762388962        1.7027882725
285.5000        3.0830730763        1.7050988978
286.0000        3.0899039477        1.7074092413
286.5000        3.0967315139        1.7097192914
287.0000        3.1035557778        1.7120290369
287.5000        3.1103767426        1.7143384664
288.0000        3.1171944114        1.7166475685
288.5000        3.1240087873        1.7189563319
289.0000        3.1308198738        1.7212647450
289.5000        3.1376276742        1.7235727960
290.0000        3.1444321920        1.7258804731
290.5000        3.1512334308        1.7281877647
291.0000        3.1580313939        1.7304946592
291.5000        3.1648260849        1.7328011455
292.0000        3.1716175067        1.7351072129
292.5000        3.1784056624        1.7374128515
293.0000        3.1851905543        1.7397180521
293.5000        3.1919721849        1.7420228062
294.0000        3.1987505559        1.7443271061
294.5000        3.2055256692        1.7466309448
295.0000        3.2122975263        1.7489343158
295.5000        3.2190661288        1.7512372130
296.0000        3.2258314781        1.7535396306
296.5000        3.2325935757        1.7558415632
297.0000        3.2393524232        1.7581430056
297.5000        3.2461080219        1.7604439532
298.0000        3.2528603731        1.7627444016
298.5000        3.2596094781        1.7650443475
299.0000        3.2663553376        1.7673437882
299.5000        3.2730979520        1.7696427222
300.0000        3.2798373214        1.7719411490
