       t                  x1                  x2
 36.0000       -0.7614737817        0.3504892525
 36.5000       -0.7564151133        0.3525812257
 37.0000       -0.7513228912        0.3546714724
 37.5000       -0.7461971260        0.3567599655
 38.0000       -0.7410378284        0.3588466787
 38.5000       -0.7358450092        0.3609315861
 39.0000       -0.7306186788        0.3630146626
 39.5000       -0.7253588479        0.3650958836
 40.0000       -0.7200655268        0.3671752256
 40.5000       -0.7147387258        0.3692526654
 41.0000       -0.7093784552        0.3713281809
 41.5000       -0.7039847249        0.3734017503
 42.0000       -0.6985575451        0.3754733525
 42.5000       -0.6930969254        0.3775429666
 43.0000       -0.6876028759        0.3796105725
 43.5000       -0.6820754061        0.3816761500
 44.0000       -0.6765145259        0.3837396792
 44.5000       -0.6709202450        0.3858011401
 45.0000       -0.6652925733        0.3878605129
 45.5000       -0.6596315207        0.3899177775
 46.0000       -0.6539370970        0.3919729135
 46.5000       -0.6482093126        0.3940259004
 47.0000       -0.6424481777        0.3960767171
 47.5000       -0.6366537028        0.3981253423
 48.0000       -0.6308258986        0.4001717541
 48.5000       -0.6249647762        0.4022159302
 49.0000       -0.6190703468        0.4042578477
 49.5000       -0.6131426218        0.4062974834
 50.0000       -0.6071816131        0.4083348134
 50.5000       -0.6011873328        0.4103698135
 51.0000       -0.5951597933        0.4124024590
 51.5000       -0.5890990074        0.4144327247
 52.0000       -0.5830049882        0.4164605852
 52.5000       -0.5768777491        0.4184860147
 53.0000       -0.5707173039        0.4205089869
 53.5000       -0.5645236667        0.4225294756
 54.0000       -0.5582968521        0.4245474540
 54.5000       -0.5520368749        0.4265628954
 55.0000       -0.5457437504        0.4285757726
 55.5000       -0.5394174944        0.4305860585
 56.0000       -0.5330581230        0.4325937257
 56.5000       -0.5266656528        0.4345987467
 57.0000       -0.5202401010        0.4366010936
 57.5000       -0.5137814851        0.4386007387
 58.0000       -0.5072898234        0.4405976537
 58.5000       -0.5007651347        0.4425918102
 59.0000       -0.4942074384        0.4445831796
 59.5000       -0.4876167548        0.4465717327
 60.0000       -0.4809931046        0.4485574403
 60.5000       -0.4743365097        0.4505402723
 61.0000       -0.4676469926        0.4525201985
 61.5000       -0.4609245768        0.4544971877
 62.0000       -0.4541692867        0.4564712085
 62.5000       -0.4473811480        0.4584422285
 63.0000       -0.4405601873        0.4604102147
 63.5000       -0.4337064323        0.4623751333
 64.0000       -0.4268199122        0.4643369494
 64.5000       -0.4199006573        0.4662956274
 65.0000       -0.4129486994        0.4682511308
 65.5000       -0.4059640716        0.4702034218
 66.0000       -0.3989468087        0.4721524618
 66.5000       -0.3918969468        0.4740982111
 67.0000       -0.3848145239        0.4760406288
 67.5000       -0.3776995794        0.4779796730
 68.0000       -0.3705521547        0.4799153007
 68.5000       -0.3633722928        0.4818474676
 69.0000       -0.3561600386        0.4837761286
 69.5000       -0.3489154389        0.4857012373
 70.0000       -0.3416385425        0.4876227463
 70.5000       -0.3343294000        0.4895406071
 71.0000       -0.3269880643        0.4914547703
 71.5000       -0.3196145902        0.4933651854
 72.0000       -0.3122090348        0.4952718011
 72.5000       -0.3047714571        0.4971745651
 73.0000       -0.2973019187        0.4990734242
 73.5000       -0.2898004834        0.5009683246
 74.0000       -0.2822672170        0.5028592117
 74.5000       -0.2747021882        0.5047460300
 75.0000       -0.2671054678        0.5066287236
 75.5000       -0.2594771293        0.5085072361
 76.0000       -0.2518185837        0.5103811822
 76.5000       -0.2441409480        0.5122475660
 77.0000       -0.2364325243        0.5141090645
 77.5000       -0.2286933131        0.5159656770
 78.0000       -0.2209233161        0.5178174022
 78.5000       -0.2131225360        0.5196642379
 79.0000       -0.2052909776        0.5215061802
 79.5000       -0.1974286480        0.5233432237
 80.0000       -0.1895355566        0.5251753611
 80.5000       -0.1816117164        0.5270025829
 81.0000       -0.1736571435        0.5288248774
 81.5000       -0.1656718582        0.5306422305
 82.0000       -0.1576558850        0.5324546255
 82.5000       -0.1496092532        0.5342620430
 83.0000       -0.1415319971        0.5360644611
 83.5000       -0.1334241566        0.5378618550
 84.0000       -0.1252857771        0.5396541976
 84.5000       -0.1171169105        0.5414414588
 85.0000       -0.1089176149        0.5432236062
 85.5000       -0.1006879554        0.5450006050
 86.0000       -0.0924280039        0.5467724178
 86.5000       -0.0841378399        0.5485390053
 87.0000       -0.0758175504        0.5503003262
 87.5000       -0.0674672304        0.5520563374
 88.0000       -0.0590869830        0.5538069943
 88.5000       -0.0506959179        0.5555482873
 89.0000       -0.0423234611        0.5572736894
 89.5000       -0.0339274538        0.5589917937
 90.0000       -0.0255078971        0.5607025997
 90.5000       -0.0170647938        0.5624061065
 91.0000       -0.0085981490        0.5641023126
 91.5000       -0.0001079709        0.5657912155
 92.0000        0.0084057288        0.5674728119
 92.5000        0.0169429338        0.5691470978
 93.0000        0.0255036230        0.5708140677
 93.5000        0.0340877691        0.5724737158
 94.0000        0.0426953388        0.5741260347
 94.5000        0.0513262912        0.5757710168
 95.0000        0.0599805779        0.5774086535
 95.5000        0.0686581420        0.5790389357
 96.0000        0.0773589173        0.5806618541
 96.5000        0.0860828281        0.5822773991
 97.0000        0.0948297882        0.5838855615
 97.5000        0.1035997005        0.5854863326
 98.0000        0.1123924564        0.5870797043
 98.5000        0.1212079352        0.5886656698
 99.0000        0.1300460035        0.5902442240
 99.5000        0.1389065148        0.5918153635
100.0000        0.1477893089        0.5933790876
100.5000        0.1566942116        0.5949353983
101.0000        0.1656210341        0.5964843011
101.5000        0.1745695723        0.5980258053
102.0000        0.1835396072        0.5995599247
102.5000        0.1925309039        0.6010866778
103.0000        0.2015432112        0.6026060889
103.5000        0.2105762620        0.6041181880
104.0000        0.2196297723        0.6056230119
104.5000        0.2287034416        0.6071206045
105.0000        0.2377969522        0.6086110172
105.5000        0.2469099697        0.6100943098
106.0000        0.2560421424        0.6115705508
106.5000        0.2651931017        0.6130398179
107.0000        0.2743624619        0.6145021987
107.5000        0.2835498205        0.6159577909
108.0000        0.2927547584        0.6174067029
108.5000        0.3019768400        0.6188490541
109.0000        0.3112156135        0.6202849754
109.5000        0.3204706117        0.6217146095
110.0000        0.3297413521        0.6231381109
110.5000        0.3390273377        0.6245556464
111.0000        0.3483280572        0.6259673952
111.5000        0.3576429865        0.6273735489
112.0000        0.3669715890        0.6287743113
112.5000        0.3763133166        0.6301698986
113.0000        0.3856676107        0.6315605391
113.5000        0.3950339035        0.6329464731
114.0000        0.4044116191        0.6343279520
114.5000        0.4138001745        0.6357052383
115.0000        0.4231989816        0.6370786051
115.5000        0.4326074481        0.6384483348
116.0000        0.4420249794        0.6398147188
116.5000        0.4514509801        0.6411780566
117.0000        0.4608848557        0.6425386543
117.5000        0.4703260146        0.6438968237
118.0000        0.4797738698        0.6452528812
118.5000        0.4892278406        0.6466071460
119.0000        0.4986873550        0.6479599389
119.5000        0.5081518515        0.6493115804
120.0000        0.5176207810        0.6506623894
120.5000        0.5270936089        0.6520126809
121.0000        0.5365698171        0.6533627646
121.5000        0.5460489062        0.6547129427
122.0000        0.5555303970        0.6560635077
122.5000        0.5650138328        0.6574147410
123.0000        0.5744987812        0.6587669104
123.5000        0.5839848354        0.6601202681
124.0000        0.5934716162        0.6614750489
124.5000        0.6029587734        0.6628314683
125.0000        0.6124459869        0.6641897203
125.5000        0.6219329679        0.6655499763
126.0000        0.6314194597        0.6669123827
126.5000        0.6409052388        0.6682770604
127.0000        0.6503901147        0.6696441026
127.5000        0.6598739303        0.6710135748
128.0000        0.6693565621        0.6723855131
128.5000        0.6787267272        0.6737435802
129.0000        0.6879277437        0.6750775353
129.5000        0.6971258824        0.6764111003
130.0000        0.7063210643        0.6777443796
130.5000        0.7155132167        0.6790774695
131.0000        0.7247022741        0.6804104573
131.5000        0.7338881783        0.6817434215
132.0000        0.7430708784        0.6830764303
132.5000        0.7522503315        0.6844095420
133.0000        0.7614265023        0.6857428043
133.5000        0.7705993639        0.6870762537
134.0000        0.7797688974        0.6884099152
134.5000        0.7889350925        0.6897438023
135.0000        0.7980979469        0.6910779165
135.5000        0.8072574669        0.6924122474
136.0000        0.8164136668        0.6937467724
136.5000        0.8255665690        0.6950814568
137.0000        0.8347162034        0.6964162544
137.5000        0.8438626075        0.6977511070
138.0000        0.8530058257        0.6990859455
138.5000        0.8621440441        0.7004204158
139.0000        0.8712747068        0.7017540274
139.5000        0.8804021353        0.7030873356
140.0000        0.8895263651        0.7044202775
140.5000        0.8986474345        0.7057527840
141.0000        0.9077653853        0.7070847807
141.5000        0.9168802614        0.7084161873
142.0000        0.9259921093        0.7097469190
142.5000        0.9351009773        0.7110768864
143.0000        0.9442069153        0.7124059965
143.5000        0.9533099743        0.7137341528
144.0000        0.9624102058        0.7150612566
144.5000        0.9715076617        0.7163872072
145.0000        0.9806023933        0.7177119032
145.5000        0.9896944510        0.7190352427
146.0000        0.9987838839        0.7203571249
146.5000        1.0078707390        0.7216774501
147.0000        1.0169550609        0.7229961215
147.5000        1.0260368910        0.7243130452
148.0000        1.0351162671        0.7256281319
148.5000        1.0441932234        0.7269412970
149.0000        1.0532677892        0.7282524617
149.5000        1.0623399894        0.7295615538
150.0000        1.0714098438        0.7308685082
150.5000        1.0804773666        0.7321732674
151.0000        1.0895425671        0.7334757818
151.5000        1.0986054489        0.7347760106
152.0000        1.1076660100        0.7360739213
152.5000        1.1167242435        0.7373694900
153.0000        1.1257801371        0.7386627014
153.5000        1.1348336739        0.7399535487
154.0000        1.1438848328        0.7412420327
154.5000        1.1529335886        0.7425281617
155.0000        1.1619799131        0.7438119508
155.5000        1.1710237753        0.7450934212
156.0000        1.1800651422        0.7463725990
156.5000        1.1891039798        0.7476495146
157.0000        1.1981371856        0.7489237118
157.5000        1.2071671462        0.7501954167
158.0000        1.2161946456        0.7514647188
158.5000        1.2252196883        0.7527316062
159.0000        1.2342422764        0.7539960721
159.5000        1.2432624093        0.7552581158
160.0000        1.2522800835        0.7565177423
160.5000        1.2612952923        0.7577749631
161.0000        1.2703080259        0.7590297963
161.5000        1.2793182713        0.7602822667
162.0000        1.2883260121        0.7615324054
162.5000        1.2973312287        0.7627802506
163.0000        1.3063338984        0.7640258466
163.5000        1.3153339954        0.7652692439
164.0000        1.3243314914        0.7665104988
164.5000        1.3333263554        0.7677496728
165.0000        1.3423185548        0.7689868319
165.5000        1.3513080547        0.7702220461
166.0000        1.3602948196        0.7714553888
166.5000        1.3692788129        0.7726869355
167.0000        1.3782599977        0.7739167634
167.5000        1.3872383374        0.7751449502
168.0000        1.3962137962        0.7763715736
168.5000        1.4051863393        0.7775967104
169.0000        1.4141559332        0.7788204355
169.5000        1.4231225468        0.7800428216
170.0000        1.4320861507        0.7812639381
170.5000        1.4410467180        0.7824838515
171.0000        1.4500042246        0.7837026242
171.5000        1.4589586487        0.7849203148
172.0000        1.4679099711        0.7861369781
172.5000        1.4768581751        0.7873526649
173.0000        1.4858032465        0.7885674224
173.5000        1.4947451727        0.7897812948
174.0000        1.5036839432        0.7909943232
174.5000        1.5126195488        0.7922065467
175.0000        1.5215519812        0.7934180025
175.5000        1.5304812328        0.7946287270
176.0000        1.5394072964        0.7958387559
176.5000        1.5483301646        0.7970481251
177.0000        1.5572498295        0.7982568711
177.5000        1.5661662826        0.7994650311
178.0000        1.5750795148        0.8006726437
178.5000        1.5839895158        0.8018797486
179.0000        1.5928962743        0.8030863868
179.5000        1.6017997782        0.8042926004
180.0000        1.6107000146        0.8054984321
180.5000        1.6195969698        0.8067039247
181.0000        1.6284906301        0.8079091208
181.5000        1.6373808213        0.8091140407
182.0000        1.6462673078        0.8103186984
182.5000        1.6551504507        0.8115231725
183.0000        1.6640302437        0.8127274854
183.5000        1.6729066808        0.8139316574
184.0000        1.6817797570        0.8151357066
184.5000        1.6906494676        0.8163396490
185.0000        1.6995158087        0.8175434983
185.5000        1.7083787771        0.8187472661
186.0000        1.7172383701        0.8199509615
186.5000        1.7260945858        0.8211545916
187.0000        1.7349474230        0.8223581612
187.5000        1.7437968810        0.8235616727
188.0000        1.7526429597        0.8247651265
188.5000        1.7614856598        0.8259685210
189.0000        1.7703249825        0.8271718524
189.5000        1.7791609293        0.8283751154
190.0000        1.7879935025        0.8295783026
190.5000        1.7968227047        0.8307814055
191.0000        1.8056485386        0.8319844138
191.5000        1.8144710075        0.8331873163
192.0000        1.8232901146        0.8343901008
192.5000        1.8321058637        0.8355927542
193.0000        1.8409182581        0.8367952628
193.5000        1.8497273016        0.8379976125
194.0000        1.8585329979        0.8391997887
194.5000        1.8673353504        0.8404017766
195.0000        1.8761343629        0.8416035613
195.5000        1.8849300388        0.8428051277
196.0000        1.8937223816        0.8440064608
196.5000        1.9025113948        0.8452075455
197.0000        1.9112970818        0.8464083664
197.5000        1.9200794461        0.8476089083
198.0000        1.9288584912        0.8488091561
198.5000        1.9376342206        0.8500090942
199.0000        1.9464066380        0.8512087073
199.5000        1.9551757469        0.8524079798
200.0000        1.9639415511        0.8536068964
200.5000        1.9727040545        0.8548054416
201.0000        1.9814632607        0.8560036003
201.5000        1.9902191734        0.8572013577
202.0000        1.9989717964        0.8583986994
202.5000        2.0077211330        0.8595956116
203.0000        2.0164671864        0.8607920815
203.5000        2.0252099597        0.8619880972
204.0000        2.0339494552        0.8631836477
204.5000        2.0426856752        0.8643787238
205.0000        2.0514186214        0.8655733173
205.5000        2.0601482949        0.8667674217
206.0000        2.0688746965        0.8679610317
206.5000        2.0775978264        0.8691541440
207.0000        2.0863176845        0.8703467562
207.5000        2.0950342703        0.8715388677
208.0000        2.1037475827        0.8727304789
208.5000        2.1124576206        0.8739215912
209.0000        2.1211643828        0.8751122069
209.5000        2.1298678678        0.8763023292
210.0000        2.1385680740        0.8774919617
210.5000        2.1472650001        0.8786811084
211.0000        2.1559586447        0.8798697736
211.5000        2.1646490063        0.8810579621
212.0000        2.1733360838        0.8822456788
212.5000        2.1820198759        0.8834329287
213.0000        2.1907003815        0.8846197174
213.5000        2.1993775993        0.8858060510
214.0000        2.2080515281        0.8869919360
214.5000        2.2167221663        0.8881773798
215.0000        2.2253895123        0.8893623904
215.5000        2.2340535641        0.8905469770
216.0000        2.2427143194        0.8917311496
216.5000        2.2513717757        0.8929149195
217.0000        2.2600259299        0.8940982986
217.5000        2.2686767789        0.8952813000
218.0000        2.2773243192        0.8964639375
218.5000        2.2859685470        0.8976462256
219.0000        2.2946094586        0.8988281790
219.5000        2.3032470502        0.9000098127
220.0000        2.3118813179        0.9011911417
220.5000        2.3205122581        0.9023721806
221.0000        2.3291398673        0.9035529436
221.5000        2.3377641423        0.9047334444
222.0000        2.3463850802        0.9059136962
222.5000        2.3550026782        0.9070937113
223.0000        2.3636169338        0.9082735015
223.5000        2.3722278448        0.9094530781
224.0000        2.3808354092        0.9106324520
224.5000        2.3894396248        0.9118116337
225.0000        2.3980404897        0.9129906337
225.5000        2.4066380020        0.9141694625
226.0000        2.4152321596        0.9153481304
226.5000        2.4238229603        0.9165266480
227.0000        2.4324104020        0.9177050261
227.5000        2.4409944823        0.9188832753
228.0000        2.4495751988        0.9200614063
228.5000        2.4581525492        0.9212394296
229.0000        2.4667265312        0.9224173554
229.5000        2.4752971426        0.9235951932
230.0000        2.4838643812        0.9247729520
230.5000        2.4924282452        0.9259506402
231.0000        2.5009887330        0.9271282651
231.5000        2.5095458433        0.9283058333
232.0000        2.5180995747        0.9294833506
232.5000        2.5266499265        0.9306608218
233.0000        2.5351968979        0.9318382513
233.5000        2.5437404881        0.9330156428
234.0000        2.5522806968        0.9341929998
234.5000        2.5608175234        0.9353703253
235.0000        2.5693509675        0.9365476222
235.5000        2.5778810285        0.9377248934
236.0000        2.5864077059        0.9389021416
236.5000        2.5949309992        0.9400793694
237.0000        2.6034509079        0.9412565791
237.5000        2.6119674315        0.9424337731
238.0000        2.6204805696        0.9436109529
238.5000        2.6289903218        0.9447881201
239.0000        2.6374966880        0.9459652752
239.5000        2.6459996681        0.9471424187
240.0000        2.6544992623        0.9483195500
240.5000        2.6629954707        0.9494966685
241.0000        2.6714882936        0.9506737728
241.5000        2.6799777316        0.9518508613
242.0000        2.6884637849        0.9530279325
242.5000        2.6969464540        0.9542049845
243.0000        2.7054257393        0.9553820157
243.5000        2.7139016408        0.9565590246
244.0000        2.7223741589        0.9577360099
244.5000        2.7308432938        0.9589129703
245.0000        2.7393090453        0.9600899048
245.5000        2.7477714138        0.9612668122
246.0000        2.7562303993        0.9624436912
246.5000        2.7646860020        0.9636205402
247.0000        2.7731382223        0.9647973572
247.5000        2.7815870606        0.9659741401
248.0000        2.7900325176        0.9671508860
248.5000        2.7984745939        0.9683275921
249.0000        2.8069132902        0.9695042552
249.5000        2.8153486073        0.9706808719
250.0000        2.8237805458        0.9718574394
250.5000        2.8322091064        0.9730339547
251.0000        2.8406342895        0.9742104156
251.5000        2.8490560954        0.9753868201
252.0000        2.8574745242        0.9765631668
252.5000        2.8658895759        0.9777394548
253.0000        2.8743012503        0.9789156832
253.5000        2.8827095475        0.9800918515
254.0000        2.8911144674        0.9812679590
254.5000        2.8995160099        0.9824440049
255.0000        2.9079141752        0.9836199877
255.5000        2.9163089637        0.9847959059
256.0000        2.9247003759        0.9859717574
256.5000        2.9330884123        0.9871475397
257.0000        2.9414730735        0.9883232504
257.5000        2.9498543603        0.9894988869
258.0000        2.9582322731        0.9906744471
258.5000        2.9666068124        0.9918499293
259.0000        2.9749779783        0.9930253323
259.5000        2.9833457709        0.9942006557
260.0000        2.9917101899        0.9953758997
260.5000        3.0000712351        0.9965510648
261.0000        3.0084289059        0.9977261518
261.5000        3.0167832021        0.9989011619
262.0000        3.0251341232        1.0000760956
262.5000        3.0334816690        1.0012509533
263.0000        3.0418258396        1.0024257350
263.5000        3.0501666352        1.0036004399
264.0000        3.0585040559        1.0047750671
264.5000        3.0668381024        1.0059496151
265.0000        3.0751687751        1.0071240827
265.5000        3.0834960743        1.0082984686
266.0000        3.0918200003        1.0094727722
266.5000        3.1001405531        1.0106469934
267.0000        3.1084577327        1.0118211329
267.5000        3.1167715386        1.0129951919
268.0000        3.1250819704        1.0141691722
268.5000        3.1333890273        1.0153430761
269.0000        3.1416927088        1.0165169055
269.5000        3.1499930143        1.0176906625
270.0000        3.1582899435        1.0188643485
270.5000        3.1665834961        1.0200379644
271.0000        3.1748736723        1.0212115108
271.5000        3.1831604720        1.0223849874
272.0000        3.1914438957        1.0235583940
272.5000        3.1997239436        1.0247317303
273.0000        3.2080006158        1.0259049964
273.5000        3.2162739124        1.0270781927
274.0000        3.2245438332        1.0282513205
274.5000        3.2328103779        1.0294243815
275.0000        3.2410735458        1.0305973782
275.5000        3.2493333364        1.0317703135
276.0000        3.2575897487        1.0329431902
276.5000        3.2658427823        1.0341160113
277.0000        3.2740924365        1.0352887790
277.5000        3.2823387110        1.0364614954
278.0000        3.2905816055        1.0376341618
278.5000        3.2988211200        1.0388067790
279.0000        3.3070572547        1.0399793477
279.5000        3.3152900096        1.0411518682
280.0000        3.3235193848        1.0423243414
280.5000        3.3317453802        1.0434967684
281.0000        3.3399679955        1.0446691509
281.5000        3.3481872304        1.0458414911
282.0000        3.3564030842        1.0470137918
282.5000        3.3646155563        1.0481860559
283.0000        3.3728246460        1.0493582863
283.5000        3.3810303528        1.0505304857
284.0000        3.3892326762        1.0517026565
284.5000        3.3974316158        1.0528748003
285.0000        3.4056271716        1.0540469182
285.5000        3.4138193435        1.0552190111
286.0000        3.4220081315        1.0563910794
286.5000        3.4301935358        1.0575631238
287.0000        3.4383755562        1.0587351450
287.5000        3.4465541926        1.0599071442
288.0000        3.4547294448        1.0610791228
288.5000        3.4629013123        1.0622510828
289.0000        3.4710697948        1.0634230260
289.5000        3.4792348918        1.0645949542
290.0000        3.4873966030        1.0657668689
290.5000        3.4955549282        1.0669387710
291.0000        3.5037098674        1.0681106611
291.5000        3.5118614206        1.0692825389
292.0000        3.5200095880        1.0704544039
292.5000        3.5281543698        1.0716262554
293.0000        3.5362957662        1.0727980929
293.5000        3.5444337772        1.0739699158
294.0000        3.5525684029        1.0751417241
294.5000        3.5606996431        1.0763135179
295.0000        3.5688274978        1.0774852973
295.5000        3.5769519667        1.0786570624
296.0000        3.5850730500        1.0798288130
296.5000        3.5931907476        1.0810005480
297.0000        3.6013050600        1.0821722661
297.5000        3.6094159875        1.0833439649
298.0000        3.6175235306        1.0845156418
298.5000        3.6256276901        1.0856872940
299.0000        3.6337284663        1.0868589187
299.5000        3.6418258597        1.0880305134
300.0000        3.6499198705        1.0892020762
