       t   Mean-Field Energy       PE Difference        Total Energy                norm
116.5000       -0.0107662908        0.0021517785        0.2872157580        1.0000000010
117.0000       -0.0111540243        0.0027141743        0.2872157583        1.0000000010
117.5000       -0.0115078690        0.0032440011        0.2872157588        1.0000000010
118.0000       -0.0118281204        0.0037415159        0.2872157593        1.0000000010
118.5000       -0.0121151547        0.0042070557        0.2872157599        1.0000000010
119.0000       -0.0123694298        0.0046410393        0.2872157606        1.0000000010
119.5000       -0.0125914867        0.0050439684        0.2872157614        1.0000000010
120.0000       -0.0127819502        0.0051241800        0.2872157623        1.0000000010
120.5000       -0.0129415293        0.0047735368        0.2872157633        1.0000000010
121.0000       -0.0130710164        0.0044520938        0.2872157644        1.0000000010
121.5000       -0.0131712873        0.0041590154        0.2872157656        1.0000000010
122.0000       -0.0132432994        0.0038933827        0.2872157669        1.0000000010
122.5000       -0.0132880897        0.0036541960        0.2872157683        1.0000000010
123.0000       -0.0133067728        0.0034403770        0.2872157698        1.0000000010
123.5000       -0.0133005371        0.0032507718        0.2872157714        1.0000000010
124.0000       -0.0132706412        0.0030841550        0.2872157731        1.0000000010
124.5000       -0.0132184099        0.0029392343        0.2872157748        1.0000000010
125.0000       -0.0131452282        0.0028146550        0.2872157766        1.0000000010
125.5000       -0.0130525362        0.0027090065        0.2872157784        1.0000000010
126.0000       -0.0129418225        0.0026208284        0.2872157804        1.0000000010
126.5000       -0.0128146166        0.0025486178        0.2872157823        1.0000000010
127.0000       -0.0126724821        0.0024908366        0.2872157843        1.0000000010
127.5000       -0.0125170075        0.0024459204        0.2872157863        1.0000000010
128.0000        0.0083403075        0.0021955423        0.2872157881        1.0000000010
128.5000        0.0084573069        0.0021300812        0.2872157883        1.0000000010
129.0000        0.0085755512        0.0020652002        0.2872157885        1.0000000010
129.5000        0.0086948863        0.0020007647        0.2872157887        1.0000000010
130.0000        0.0088151748        0.0019366564        0.2872157889        1.0000000010
130.5000        0.0089362958        0.0018727728        0.2872157890        1.0000000010
131.0000        0.0090581454        0.0018090283        0.2872157891        1.0000000010
131.5000        0.0091806366        0.0017453533        0.2872157892        1.0000000010
132.0000        0.0093036990        0.0016816946        0.2872157893        1.0000000010
132.5000        0.0094272790        0.0016180155        0.2872157893        1.0000000010
133.0000        0.0095513393        0.0015542947        0.2872157893        1.0000000010
133.5000        0.0096758588        0.0014905269        0.2872157893        1.0000000010
134.0000        0.0098008317        0.0014267218        0.2872157893        1.0000000010
134.5000        0.0099262674        0.0013629037        0.2872157893        1.0000000010
135.0000        0.0100521896        0.0012991106        0.2872157892        1.0000000010
135.5000        0.0101786356        0.0012353940        0.2872157892        1.0000000010
136.0000        0.0103056550        0.0011718174        0.2872157891        1.0000000010
136.5000        0.0104333095        0.0011084554        0.2872157890        1.0000000010
137.0000        0.0105616708        0.0010453930        0.2872157889        1.0000000010
137.5000        0.0106908201        0.0009827240        0.2872157888        1.0000000010
138.0000        0.0108208466        0.0009205496        0.2872157887        1.0000000010
138.5000        0.0109518458        0.0008589774        0.2872157886        1.0000000010
139.0000        0.0110839184        0.0007981196        0.2872157884        1.0000000010
139.5000        0.0112171683        0.0007380916        0.2872157883        1.0000000010
140.0000        0.0113517017        0.0006790104        0.2872157882        1.0000000010
140.5000        0.0114876247        0.0006209928        0.2872157880        1.0000000010
141.0000        0.0116250419        0.0005641540        0.2872157879        1.0000000010
141.5000        0.0117640549        0.0005086058        0.2872157878        1.0000000010
142.0000        0.0119047606        0.0004544548        0.2872157877        1.0000000010
142.5000        0.0120472494        0.0004018013        0.2872157876        1.0000000010
143.0000        0.0121916039        0.0003507371        0.2872157875        1.0000000010
143.5000        0.0123378971        0.0003013447        0.2872157874        1.0000000010
144.0000        0.0124861917        0.0002536955        0.2872157873        1.0000000010
144.5000        0.0126365381        0.0002078487        0.2872157873        1.0000000010
145.0000        0.0127889740        0.0001638504        0.2872157873        1.0000000010
145.5000        0.0129435231        0.0001217328        0.2872157872        1.0000000010
146.0000        0.0131001946        0.0000815131        0.2872157873        1.0000000010
146.5000        0.0132589828        0.0000431935        0.2872157873        1.0000000010
147.0000        0.0134198669        0.0000067607        0.2872157873        1.0000000010
147.5000        0.0135828107        0.0000278139        0.2872157874        1.0000000010
148.0000        0.0137477633        0.0000605741        0.2872157875        1.0000000010
148.5000        0.0139146593        0.0000915782        0.2872157876        1.0000000010
149.0000        0.0140834200        0.0001208981        0.2872157877        1.0000000010
149.5000        0.0142539539        0.0001486188        0.2872157878        1.0000000010
150.0000        0.0144261585        0.0001748363        0.2872157880        1.0000000010
150.5000        0.0145999213        0.0001996568        0.2872157881        1.0000000010
151.0000        0.0147751224        0.0002231945        0.2872157883        1.0000000010
151.5000        0.0149516354        0.0002455697        0.2872157884        1.0000000010
152.0000        0.0151293302        0.0002669071        0.2872157886        1.0000000010
152.5000        0.0153080749        0.0002873332        0.2872157888        1.0000000010
153.0000        0.0154877382        0.0003069739        0.2872157889        1.0000000010
153.5000        0.0156681917        0.0003259528        0.2872157891        1.0000000010
154.0000        0.0158493122        0.0003443882        0.2872157892        1.0000000010
154.5000        0.0160309838        0.0003623912        0.2872157893        1.0000000010
155.0000        0.0162131004        0.0003800635        0.2872157895        1.0000000010
155.5000        0.0163955674        0.0003974953        0.2872157896        1.0000000010
156.0000        0.0165783035        0.0004147637        0.2872157897        1.0000000010
156.5000        0.0167612423        0.0004319311        0.2872157897        1.0000000010
157.0000        0.0169443335        0.0004490438        0.2872157898        1.0000000010
157.5000        0.0171275439        0.0004661312        0.2872157898        1.0000000010
158.0000        0.0173108575        0.0004832057        0.2872157898        1.0000000010
158.5000        0.0174942759        0.0005002620        0.2872157898        1.0000000010
159.0000        0.0176778182        0.0005172776        0.2872157897        1.0000000010
159.5000        0.0178615197        0.0005342137        0.2872157896        1.0000000010
160.0000        0.0180454309        0.0005510165        0.2872157896        1.0000000010
160.5000        0.0182296163        0.0005676182        0.2872157895        1.0000000010
161.0000        0.0184141518        0.0005839397        0.2872157894        1.0000000010
161.5000        0.0185991228        0.0005998923        0.2872157892        1.0000000010
162.0000        0.0187846215        0.0006153810        0.2872157891        1.0000000010
162.5000        0.0189707436        0.0006303067        0.2872157890        1.0000000010
163.0000        0.0191575858        0.0006445699        0.2872157889        1.0000000010
163.5000        0.0193452421        0.0006580733        0.2872157888        1.0000000010
164.0000        0.0195338010        0.0006707255        0.2872157887        1.0000000010
164.5000        0.0197233422        0.0006824441        0.2872157886        1.0000000010
165.0000        0.0199139334        0.0006931581        0.2872157885        1.0000000010
165.5000        0.0201056279        0.0007028115        0.2872157885        1.0000000010
166.0000        0.0202984623        0.0007113650        0.2872157885        1.0000000010
166.5000        0.0204924540        0.0007187981        0.2872157885        1.0000000010
167.0000        0.0206876003        0.0007251110        0.2872157885        1.0000000010
167.5000        0.0208838772        0.0007303248        0.2872157885        1.0000000010
168.0000        0.0210812394        0.0007344823        0.2872157886        1.0000000010
168.5000        0.0212796203        0.0007376476        0.2872157887        1.0000000010
169.0000        0.0214789332        0.0007399048        0.2872157889        1.0000000010
169.5000        0.0216790733        0.0007413564        0.2872157890        1.0000000010
170.0000        0.0218799195        0.0007421213        0.2872157892        1.0000000010
170.5000        0.0220813374        0.0007423315        0.2872157894        1.0000000010
171.0000        0.0222831830        0.0007421289        0.2872157896        1.0000000010
171.5000        0.0224853063        0.0007416618        0.2872157897        1.0000000010
172.0000        0.0226875552        0.0007410801        0.2872157899        1.0000000010
172.5000        0.0228897801        0.0007405318        0.2872157901        1.0000000010
173.0000        0.0230918381        0.0007401580        0.2872157903        1.0000000010
173.5000        0.0232935973        0.0007400892        0.2872157904        1.0000000010
174.0000        0.0234949404        0.0007404411        0.2872157905        1.0000000010
174.5000        0.0236957688        0.0007413108        0.2872157906        1.0000000010
175.0000        0.0238960054        0.0007427744        0.2872157907        1.0000000010
175.5000        0.0240955966        0.0007448839        0.2872157907        1.0000000010
176.0000        0.0242945146        0.0007476660        0.2872157907        1.0000000010
176.5000        0.0244927578        0.0007511212        0.2872157907        1.0000000010
177.0000        0.0246903504        0.0007552241        0.2872157907        1.0000000010
177.5000        0.0248873417        0.0007599243        0.2872157906        1.0000000010
178.0000        0.0250838042        0.0007651482        0.2872157904        1.0000000010
178.5000        0.0252798302        0.0007708025        0.2872157903        1.0000000010
179.0000        0.0254755284        0.0007767772        0.2872157902        1.0000000010
179.5000        0.0256710197        0.0007829504        0.2872157900        1.0000000010
180.0000        0.0258664323        0.0007891927        0.2872157898        1.0000000010
180.5000        0.0260618959        0.0007953732        0.2872157897        1.0000000010
181.0000        0.0262575371        0.0008013640        0.2872157895        1.0000000010
181.5000        0.0264534735        0.0008070465        0.2872157894        1.0000000010
182.0000        0.0266498087        0.0008123155        0.2872157893        1.0000000010
182.5000        0.0268466280        0.0008170847        0.2872157892        1.0000000010
183.0000        0.0270439941        0.0008212900        0.2872157892        1.0000000010
183.5000        0.0272419443        0.0008248927        0.2872157892        1.0000000010
184.0000        0.0274404887        0.0008278816        0.2872157892        1.0000000010
184.5000        0.0276396091        0.0008302735        0.2872157892        1.0000000010
185.0000        0.0278392596        0.0008321131        0.2872157893        1.0000000010
185.5000        0.0280393681        0.0008334714        0.2872157894        1.0000000010
186.0000        0.0282398395        0.0008344423        0.2872157896        1.0000000010
186.5000        0.0284405592        0.0008351392        0.2872157897        1.0000000010
187.0000        0.0286413988        0.0008356898        0.2872157899        1.0000000010
187.5000        0.0288422208        0.0008362304        0.2872157901        1.0000000010
188.0000        0.0290428858        0.0008368997        0.2872157903        1.0000000010
188.5000        0.0292432586        0.0008378321        0.2872157904        1.0000000010
189.0000        0.0294432146        0.0008391517        0.2872157906        1.0000000010
189.5000        0.0296426459        0.0008409655        0.2872157907        1.0000000010
190.0000        0.0298414670        0.0008433585        0.2872157907        1.0000000009
190.5000        0.0300396191        0.0008463891        0.2872157908        1.0000000009
191.0000        0.0302370735        0.0008500855        0.2872157908        1.0000000009
191.5000        0.0304338336        0.0008544438        0.2872157907        1.0000000009
192.0000        0.0306299351        0.0008594279        0.2872157906        1.0000000009
192.5000        0.0308254454        0.0008649700        0.2872157905        1.0000000009
193.0000        0.0310204604        0.0008709736        0.2872157904        1.0000000009
193.5000        0.0312151005        0.0008773178        0.2872157902        1.0000000009
194.0000        0.0314095055        0.0008838624        0.2872157900        1.0000000009
194.5000        0.0316038274        0.0008904546        0.2872157898        1.0000000009
195.0000        0.0317982237        0.0008969364        0.2872157896        1.0000000009
195.5000        0.0319928497        0.0009031516        0.2872157894        1.0000000009
196.0000        0.0321878505        0.0009089545        0.2872157893        1.0000000009
196.5000        0.0323833542        0.0009142160        0.2872157891        1.0000000009
197.0000        0.0325794651        0.0009188311        0.2872157890        1.0000000009
197.5000        0.0327762588        0.0009227232        0.2872157890        1.0000000009
198.0000        0.0329737779        0.0009258486        0.2872157890        1.0000000009
198.5000        0.0331720306        0.0009281984        0.2872157890        1.0000000009
199.0000        0.0333709900        0.0009297984        0.2872157891        1.0000000009
199.5000        0.0335705959        0.0009307080        0.2872157892        1.0000000009
200.0000        0.0337707586        0.0009310161        0.2872157893        1.0000000009
200.5000        0.0340470273        0.0008551606        0.2872157894        1.0000000009
201.0000        0.0342456351        0.0008569024        0.2872157894        1.0000000009
201.5000        0.0344442884        0.0008585527        0.2872157894        1.0000000009
202.0000        0.0346429964        0.0008601020        0.2872157894        1.0000000009
202.5000        0.0348417696        0.0008615391        0.2872157894        1.0000000009
203.0000        0.0350406195        0.0008628519        0.2872157894        1.0000000009
203.5000        0.0352395577        0.0008640284        0.2872157894        1.0000000009
204.0000        0.0354385950        0.0008650571        0.2872157893        1.0000000009
204.5000        0.0356377411        0.0008659278        0.2872157893        1.0000000009
205.0000        0.0358370036        0.0008666324        0.2872157893        1.0000000009
205.5000        0.0360363871        0.0008671656        0.2872157893        1.0000000009
206.0000        0.0362358935        0.0008675250        0.2872157893        1.0000000009
206.5000        0.0364355212        0.0008677119        0.2872157893        1.0000000009
207.0000        0.0366352651        0.0008677306        0.2872157893        1.0000000009
