       t   Mean-Field Energy       PE Difference        Total Energy                norm
 96.0000        0.0310724104        0.0002065791        0.3878909591        1.0000000018
 96.5000        0.0286551780        0.0002339543        0.3878909591        1.0000000018
 97.0000        0.0262301523        0.0002663064        0.3878909590        1.0000000018
 97.5000        0.0237973642        0.0003049287        0.3878909590        1.0000000018
 98.0000        0.0213568466        0.0003515990        0.3878909589        1.0000000018
 98.5000        0.0189086337        0.0004088375        0.3878909589        1.0000000018
 99.0000        0.0164527614        0.0004803509        0.3878909589        1.0000000018
 99.5000        0.0139892675        0.0005718486        0.3878909588        1.0000000018
100.0000        0.0115181914        0.0006926477        0.3878909588        1.0000000018
100.5000        0.0090395747        0.0008591018        0.3878909587        1.0000000018
101.0000        0.0065534608        0.0011026202        0.3878909587        1.0000000018
101.5000        0.0040598953        0.0014897652        0.3878909586        1.0000000018
102.0000        0.0015589258        0.0021680635        0.3878909585        1.0000000018
102.5000       -0.0009493976        0.0013788157        0.3878909585        1.0000000018
103.0000       -0.0034650226        0.0001607355        0.3878909584        1.0000000018
103.5000       -0.0059878944        0.0008560896        0.3878909583        1.0000000018
104.0000       -0.0085179556        0.0021126016        0.3878909583        1.0000000018
104.5000       -0.0110551463        0.0013202571        0.3878909582        1.0000000018
105.0000       -0.0135994037        0.0002065854        0.3878909581        1.0000000018
105.5000       -0.0161506623        0.0010020962        0.3878909580        1.0000000018
106.0000       -0.0187088538        0.0025543054        0.3878909580        1.0000000018
106.5000       -0.0212739067        0.0013583095        0.3878909579        1.0000000018
107.0000       -0.0238457466        0.0001756002        0.3878909578        1.0000000018
107.5000       -0.0219388918        0.0030903511        0.3878909577        1.0000000018
108.0000       -0.0229026287        0.0026244065        0.3878909576        1.0000000018
108.5000       -0.0238667415        0.0018169312        0.3878909576        1.0000000018
109.0000       -0.0248311738        0.0008328861        0.3878909575        1.0000000018
109.5000       -0.0257958609        0.0002415483        0.3878909574        1.0000000018
110.0000       -0.0267607297        0.0013657702        0.3878909573        1.0000000018
110.5000       -0.0277256989        0.0025196663        0.3878909572        1.0000000018
111.0000       -0.0286906785        0.0036924598        0.3878909571        1.0000000018
111.5000       -0.0296555698        0.0048779285        0.3878909569        1.0000000018
112.0000       -0.0306202656        0.0060722363        0.3878909568        1.0000000018
112.5000       -0.0315846498        0.0072728788        0.3878909566        1.0000000018
113.0000       -0.0325485975        0.0084781355        0.3878909565        1.0000000018
113.5000       -0.0335119751        0.0096867684        0.3878909563        1.0000000018
114.0000       -0.0344746398        0.0108978476        0.3878909561        1.0000000018
114.5000       -0.0354364402        0.0121106452        0.3878909559        1.0000000018
115.0000       -0.0363972160        0.0133245698        0.3878909557        1.0000000018
115.5000       -0.0373567983        0.0145391237        0.3878909555        1.0000000018
116.0000       -0.0383150096        0.0157538740        0.3878909553        1.0000000018
116.5000       -0.0392716638        0.0169684336        0.3878909550        1.0000000018
117.0000       -0.0402265669        0.0181824478        0.3878909548        1.0000000018
117.5000       -0.0411795170        0.0193955847        0.3878909545        1.0000000018
118.0000       -0.0421303047        0.0206075286        0.3878909543        1.0000000018
118.5000       -0.0430787136        0.0218179752        0.3878909540        1.0000000018
119.0000       -0.0440245208        0.0230266282        0.3878909537        1.0000000018
119.5000       -0.0449674976        0.0242331972        0.3878909535        1.0000000018
120.0000       -0.0459074101        0.0254373958        0.3878909532        1.0000000018
120.5000       -0.0468440199        0.0266389408        0.3878909529        1.0000000018
121.0000       -0.0477770855        0.0278375517        0.3878909526        1.0000000018
121.5000       -0.0487063625        0.0290329508        0.3878909523        1.0000000018
122.0000       -0.0496316057        0.0302248633        0.3878909520        1.0000000018
122.5000       -0.0505525697        0.0314130178        0.3878909517        1.0000000018
123.0000       -0.0514690103        0.0325971472        0.3878909514        1.0000000018
123.5000       -0.0523806865        0.0337769897        0.3878909512        1.0000000018
124.0000       -0.0532873612        0.0349522903        0.3878909509        1.0000000017
124.5000       -0.0541888041        0.0361228015        0.3878909506        1.0000000017
125.0000       -0.0550847923        0.0372882856        0.3878909504        1.0000000017
125.5000       -0.0559751133        0.0384485161        0.3878909501        1.0000000017
126.0000       -0.0568595662        0.0396032795        0.3878909499        1.0000000017
126.5000       -0.0577379643        0.0407523771        0.3878909497        1.0000000017
127.0000       -0.0586101369        0.0418956276        0.3878909496        1.0000000017
127.5000       -0.0594759318        0.0430328684        0.3878909494        1.0000000017
128.0000       -0.0603352173        0.0441639584        0.3878909493        1.0000000017
128.5000       -0.0611878845        0.0442466543        0.3878909492        1.0000000017
129.0000       -0.0620338494        0.0431705454        0.3878909491        1.0000000017
129.5000       -0.0628730550        0.0420941934        0.3878909491        1.0000000017
130.0000       -0.0637054734        0.0410190499        0.3878909491        1.0000000017
130.5000       -0.0645311075        0.0399461662        0.3878909492        1.0000000018
131.0000       -0.0653499928        0.0388763036        0.3878909493        1.0000000018
131.5000       -0.0661621988        0.0378100053        0.3878909494        1.0000000018
132.0000       -0.0669678303        0.0367476453        0.3878909496        1.0000000018
132.5000       -0.0677670282        0.0356894622        0.3878909498        1.0000000018
133.0000       -0.0685599702        0.0346355827        0.3878909501        1.0000000019
133.5000       -0.0693468712        0.0335860394        0.3878909504        1.0000000019
134.0000       -0.0701279827        0.0325407836        0.3878909508        1.0000000019
134.5000       -0.0709035926        0.0314996954        0.3878909512        1.0000000019
135.0000       -0.0716740240        0.0304625922        0.3878909516        1.0000000020
135.5000       -0.0724396340        0.0294292351        0.3878909521        1.0000000020
136.0000       -0.0732008112        0.0283993356        0.3878909526        1.0000000020
136.5000       -0.0739579738        0.0273725612        0.3878909531        1.0000000020
137.0000       -0.0747115668        0.0263485406        0.3878909537        1.0000000020
137.5000       -0.0754620579        0.0253268691        0.3878909543        1.0000000020
138.0000       -0.0762099348        0.0243071142        0.3878909550        1.0000000020
138.5000       -0.0769557004        0.0232888210        0.3878909556        1.0000000020
139.0000       -0.0776998684        0.0222715174        0.3878909563        1.0000000020
139.5000       -0.0784429589        0.0212547201        0.3878909569        1.0000000019
140.0000       -0.0791854931        0.0202379403        0.3878909576        1.0000000019
140.5000       -0.0799279881        0.0192206891        0.3878909582        1.0000000019
141.0000       -0.0806709517        0.0182024838        0.3878909589        1.0000000018
141.5000       -0.0814148768        0.0171828536        0.3878909595        1.0000000018
142.0000       -0.0821602365        0.0161613452        0.3878909601        1.0000000017
142.5000       -0.0829074780        0.0151375283        0.3878909606        1.0000000017
143.0000       -0.0836570182        0.0141110017        0.3878909611        1.0000000016
143.5000       -0.0844092380        0.0130813979        0.3878909615        1.0000000016
144.0000       -0.0851644779        0.0120483883        0.3878909619        1.0000000016
144.5000       -0.0859230332        0.0110116883        0.3878909622        1.0000000015
145.0000       -0.0866851500        0.0099710610        0.3878909625        1.0000000015
145.5000       -0.0874510215        0.0089263216        0.3878909626        1.0000000016
146.0000       -0.0882207845        0.0078773404        0.3878909627        1.0000000016
146.5000       -0.0889945168        0.0068240463        0.3878909627        1.0000000016
147.0000       -0.0897722351        0.0057664281        0.3878909626        1.0000000017
147.5000       -0.0905538933        0.0047045372        0.3878909625        1.0000000018
148.0000       -0.0913393822        0.0036384873        0.3878909622        1.0000000019
148.5000       -0.0921285295        0.0025684547        0.3878909619        1.0000000019
149.0000       -0.0929211013        0.0014946770        0.3878909615        1.0000000020
149.5000       -0.0937168046        0.0004174510        0.3878909610        1.0000000021
150.0000       -0.0945152905        0.0006628715        0.3878909605        1.0000000022
150.5000       -0.0953161598        0.0017458882        0.3878909599        1.0000000022
151.0000       -0.0961189692        0.0028311527        0.3878909593        1.0000000022
151.5000       -0.0969232394        0.0039181828        0.3878909587        1.0000000022
152.0000       -0.0977284642        0.0049869941        0.3878909580        1.0000000022
152.5000       -0.0985341218        0.0038982043        0.3878909574        1.0000000021
153.0000       -0.0993396866        0.0028092012        0.3878909568        1.0000000020
153.5000       -0.1001446429        0.0017205044        0.3878909562        1.0000000019
154.0000       -0.1009484985        0.0006326095        0.3878909557        1.0000000018
154.5000       -0.1017507999        0.0004540259        0.3878909553        1.0000000016
155.0000       -0.1025511465        0.0015389975        0.3878909549        1.0000000015
155.5000       -0.1033492049        0.0026219681        0.3878909546        1.0000000014
156.0000       -0.2948555083        0.0000000000        0.3878909545        1.0000000014
156.5000       -0.2982284029        0.0000001588        0.3878909545        1.0000000013
157.0000       -0.3016096676        0.0000006239        0.3878909545        1.0000000013
157.5000       -0.3050006164        0.0000000699        0.3878909545        1.0000000015
158.0000       -0.3083993287        0.0000004052        0.3878909545        1.0000000018
158.5000       -0.3118064191        0.0000010034        0.3878909545        1.0000000022
159.0000       -0.3152218946        0.0000018460        0.3878909545        1.0000000026
159.5000       -0.3186457657        0.0000029126        0.3878909545        1.0000000031
160.0000       -0.3220780458        0.0000041799        0.3878909545        1.0000000036
160.5000       -0.3255187515        0.0000056224        0.3878909546        1.0000000040
161.0000       -0.3289679022        0.0000072125        0.3878909546        1.0000000043
161.5000       -0.3324255197        0.0000089208        0.3878909546        1.0000000044
162.0000       -0.3358916278        0.0000107160        0.3878909546        1.0000000043
162.5000       -0.3393662523        0.0000125658        0.3878909547        1.0000000041
163.0000       -0.3428638522        0.0000000220        0.3878909547        1.0000000036
163.5000       -0.3463573155        0.0000001956        0.3878909547        1.0000000031
164.0000       -0.3498591733        0.0000005340        0.3878909547        1.0000000024
164.5000       -0.3533694314        0.0000010258        0.3878909547        1.0000000018
165.0000       -0.3568880987        0.0000016570        0.3878909547        1.0000000012
165.5000       -0.3604151867        0.0000024110        0.3878909548        1.0000000008
166.0000       -0.3639507096        0.0000032691        0.3878909548        1.0000000006
166.5000       -0.3674946839        0.0000042106        0.3878909548        1.0000000007
167.0000       -0.3710471279        0.0000052129        0.3878909548        1.0000000011
167.5000       -0.3746080617        0.0000062523        0.3878909548        1.0000000017
168.0000       -0.3781775063        0.0000073044        0.3878909549        1.0000000024
168.5000       -0.3817554835        0.0000083441        0.3878909549        1.0000000033
169.0000       -0.3853420149        0.0000093470        0.3878909549        1.0000000041
169.5000       -0.3889371218        0.0000102892        0.3878909550        1.0000000047
170.0000       -0.3925408239        0.0000111483        0.3878909550        1.0000000051
170.5000       -0.3961531395        0.0000119040        0.3878909550        1.0000000051
171.0000       -0.3997740843        0.0000125384        0.3878909550        1.0000000047
171.5000       -0.4034036713        0.0000130370        0.3878909550        1.0000000039
172.0000       -0.4070419097        0.0000133885        0.3878909550        1.0000000030
172.5000       -0.4106888053        0.0000135857        0.3878909550        1.0000000019
173.0000       -0.4143443595        0.0000136259        0.3878909550        1.0000000009
173.5000       -0.4180085697        0.0000135103        0.3878909550        1.0000000002
174.0000       -0.4216814284        0.0000132449        0.3878909550        0.9999999999
174.5000       -0.4253629244        0.0000128401        0.3878909550        1.0000000001
175.0000       -0.4290530419        0.0000123103        0.3878909549        1.0000000007
175.5000       -0.4327517616        0.0000116736        0.3878909549        1.0000000018
176.0000       -0.4364590607        0.0000109516        0.3878909549        1.0000000030
176.5000       -0.4401850768        0.0000000240        0.3878909549        1.0000000043
177.0000       -0.4439085628        0.0000001198        0.3878909549        1.0000000053
177.5000       -0.4476404671        0.0000002839        0.3878909549        1.0000000058
178.0000       -0.4513807958        0.0000005089        0.3878909549        1.0000000057
178.5000       -0.4551295568        0.0000007853        0.3878909549        1.0000000050
179.0000       -0.4588867605        0.0000011016        0.3878909549        1.0000000038
179.5000       -0.4626524188        0.0000014444        0.3878909549        1.0000000023
180.0000       -0.4664265448        0.0000017997        0.3878909550        1.0000000008
180.5000       -0.4702091523        0.0000021526        0.3878909550        0.9999999997
181.0000       -0.4740002551        0.0000024883        0.3878909550        0.9999999992
181.5000       -0.4777998666        0.0000027926        0.3878909550        0.9999999994
182.0000       -0.4816079989        0.0000030527        0.3878909550        1.0000000004
182.5000       -0.4854246624        0.0000032576        0.3878909550        1.0000000020
183.0000       -0.4892498651        0.0000033986        0.3878909550        1.0000000038
183.5000       -0.4930836122        0.0000034701        0.3878909550        1.0000000054
184.0000       -0.4969259059        0.0000034694        0.3878909550        1.0000000064
184.5000       -0.5007767451        0.0000033972        0.3878909550        1.0000000065
185.0000       -0.5046361251        0.0000032576        0.3878909550        1.0000000057
185.5000       -0.5085040383        0.0000030579        0.3878909550        1.0000000040
186.0000       -0.5123804741        0.0000028083        0.3878909550        1.0000000020
186.5000       -0.5162654193        0.0000025214        0.3878909550        1.0000000001
187.0000       -0.5201588591        0.0000022117        0.3878909550        0.9999999987
187.5000       -0.5240607774        0.0000018947        0.3878909549        0.9999999984
188.0000       -0.5279711577        0.0000015862        0.3878909549        0.9999999993
188.5000       -0.5318912818        0.0000000054        0.3878909549        1.0000000011
189.0000       -0.5358182523        0.0000000481        0.3878909549        1.0000000034
189.5000       -0.5397536508        0.0000001305        0.3878909549        1.0000000056
190.0000       -0.5436974820        0.0000002471        0.3878909549        1.0000000071
190.5000       -0.5476497530        0.0000003904        0.3878909549        1.0000000073
191.0000       -0.5516104723        0.0000005513        0.3878909549        1.0000000061
191.5000       -0.5555796498        0.0000007194        0.3878909550        1.0000000039
192.0000       -0.5595572959        0.0000008839        0.3878909550        1.0000000012
192.5000       -0.5635434210        0.0000010342        0.3878909550        0.9999999989
193.0000       -0.5675380345        0.0000011605        0.3878909550        0.9999999977
193.5000       -0.5715411445        0.0000012544        0.3878909550        0.9999999980
194.0000       -0.5755527569        0.0000013100        0.3878909550        0.9999999999
194.5000       -0.5795728752        0.0000013235        0.3878909550        1.0000000027
195.0000       -0.5836014997        0.0000012944        0.3878909550        1.0000000057
195.5000       -0.5876386281        0.0000012249        0.3878909550        1.0000000077
196.0000       -0.5916842551        0.0000011203        0.3878909550        1.0000000080
196.5000       -0.5957383727        0.0000009881        0.3878909550        1.0000000066
197.0000       -0.5998009713        0.0000008382        0.3878909550        1.0000000037
197.5000       -0.6038720395        0.0000006813        0.3878909549        1.0000000004
198.0000       -0.6079515659        0.0000005288        0.3878909549        0.9999999977
198.5000       -0.6120395390        0.0000003918        0.3878909549        0.9999999968
199.0000       -0.6161359489        0.0000002799        0.3878909549        0.9999999981
199.5000       -0.6202407875        0.0000002009        0.3878909549        1.0000000011
200.0000       -0.6243540494        0.0000001599        0.3878909549        1.0000000048
200.5000       -0.6284757320        0.0000001589        0.3878909549        1.0000000078
201.0000       -0.6326058362        0.0000001968        0.3878909549        1.0000000089
201.5000       -0.6367443659        0.0000002693        0.3878909549        1.0000000077
202.0000       -0.6408913277        0.0000003696        0.3878909549        1.0000000044
202.5000       -0.6450467303        0.0000004886        0.3878909549        1.0000000003
203.0000       -0.6492105840        0.0000006158        0.3878909549        0.9999999970
203.5000       -0.6533828994        0.0000007405        0.3878909550        0.9999999960
204.0000       -0.6575636869        0.0000008522        0.3878909550        0.9999999978
204.5000       -0.6617529553        0.0000009419        0.3878909550        1.0000000017
