       t         state 0 pop         state 1 pop         state 2 pop         state 3 pop         state 4 pop         state 5 pop         state 6 pop         state 7 pop         state 8 pop              poptot
 10.0000        0.0000025690        0.0000026353        0.0000027393        0.0000028182        0.0000070483        0.0000073184        0.0000077559        0.0000081038        0.9999590118        1.0000000000
 10.5000        0.0000033387        0.0000034295        0.0000035705        0.0000036780        0.0000093980        0.0000097599        0.0000103494        0.0000108154        0.9999456607        1.0000000000
 11.0000        0.0000041519        0.0000042720        0.0000044562        0.0000045977        0.0000120340        0.0000125018        0.0000132673        0.0000138698        0.9999308493        1.0000000000
 11.5000        0.0000049827        0.0000051374        0.0000053711        0.0000055525        0.0000149264        0.0000155154        0.0000164816        0.0000172394        0.9999147935        1.0000000000
 12.0000        0.0000058043        0.0000059992        0.0000062889        0.0000065164        0.0000180416        0.0000187678        0.0000199602        0.0000208932        0.9998977284        1.0000000000
 12.5000        0.0000065903        0.0000068312        0.0000071831        0.0000074630        0.0000213421        0.0000222227        0.0000236676        0.0000247969        0.9998799031        1.0000000000
 13.0000        0.0000073150        0.0000076078        0.0000080278        0.0000083666        0.0000247877        0.0000258410        0.0000275654        0.0000289132        0.9998615755        1.0000000000
 13.5000        0.0000079549        0.0000083050        0.0000087984        0.0000092024        0.0000283357        0.0000295813        0.0000316130        0.0000332026        0.9998430069        1.0000000000
 14.0000        0.0000084889        0.0000089013        0.0000094727        0.0000099477        0.0000319415        0.0000334001        0.0000357675        0.0000376237        0.9998244567        1.0000000000
 14.5000        0.0000088994        0.0000093783        0.0000100311        0.0000105822        0.0000355598        0.0000372532        0.0000399850        0.0000421337        0.9998061774        1.0000000000
 15.0000        0.0000091729        0.0000097214        0.0000104574        0.0000110888        0.0000391444        0.0000410955        0.0000442208        0.0000466890        0.9997884098        1.0000000000
 15.5000        0.0000093002        0.0000099198        0.0000107393        0.0000114539        0.0000426498        0.0000448822        0.0000484299        0.0000512457        0.9997713791        1.0000000000
 16.0000        0.0000092771        0.0000099674        0.0000108689        0.0000116678        0.0000460312        0.0000485690        0.0000525679        0.0000557600        0.9997552907        1.0000000000
 16.5000        0.0000091040        0.0000098629        0.0000108425        0.0000117250        0.0000492452        0.0000521129        0.0000565911        0.0000601890        0.9997403274        1.0000000000
 17.0000        0.0000087866        0.0000096096        0.0000106611        0.0000116244        0.0000522509        0.0000554728        0.0000604574        0.0000644907        0.9997266466        1.0000000000
 17.5000        0.0000083351        0.0000092152        0.0000103303        0.0000113693        0.0000550099        0.0000586099        0.0000641266        0.0000686250        0.9997143786        1.0000000000
 18.0000        0.0000077643        0.0000086923        0.0000098600        0.0000109670        0.0000574873        0.0000614885        0.0000675612        0.0000725539        0.9997036257        1.0000000000
 18.5000        0.0000070930        0.0000080571        0.0000092641        0.0000104291        0.0000596519        0.0000640759        0.0000707262        0.0000762416        0.9996944610        1.0000000000
 19.0000        0.0000063436        0.0000073296        0.0000085604        0.0000097708        0.0000614769        0.0000663435        0.0000735904        0.0000796557        0.9996869292        1.0000000000
 19.5000        0.0000055410        0.0000065327        0.0000077697        0.0000090106        0.0000629400        0.0000682666        0.0000761259        0.0000827666        0.9996810469        1.0000000000
 20.0000        0.0000047122        0.0000056916        0.0000069158        0.0000081700        0.0000640239        0.0000698253        0.0000783090        0.0000855484        0.9996768037        1.0000000000
 20.5000        0.0000038856        0.0000048331        0.0000060240        0.0000072725        0.0000647168        0.0000710040        0.0000801203        0.0000879791        0.9996741646        1.0000000000
 21.0000        0.0000030896        0.0000039848        0.0000051212        0.0000063434        0.0000650119        0.0000717923        0.0000815449        0.0000900407        0.9996730712        1.0000000000
 21.5000        0.0000023524        0.0000031743        0.0000042347        0.0000054089        0.0000649083        0.0000721849        0.0000825724        0.0000917192        0.9996734449        1.0000000000
 22.0000        0.0000017004        0.0000024285        0.0000033916        0.0000044956        0.0000644108        0.0000721816        0.0000831974        0.0000930051        0.9996751890        1.0000000000
 22.5000        0.0000011583        0.0000017726        0.0000026183        0.0000036296        0.0000635296        0.0000717873        0.0000834193        0.0000938935        0.9996781915        1.0000000000
 23.0000        0.0000007475        0.0000012296        0.0000019394        0.0000028362        0.0000622805        0.0000710121        0.0000832425        0.0000943837        0.9996823284        1.0000000000
 23.5000        0.0000004861        0.0000008199        0.0000013772        0.0000021389        0.0000606850        0.0000698714        0.0000826761        0.0000944795        0.9996874658        1.0000000000
 24.0000        0.0000003880        0.0000005601        0.0000009514        0.0000015591        0.0000587697        0.0000683854        0.0000817339        0.0000941893        0.9996934631        1.0000000000
 24.5000        0.0000004625        0.0000004630        0.0000006782        0.0000011155        0.0000565662        0.0000665790        0.0000804348        0.0000935257        0.9997001752        1.0000000000
 25.0000        0.0000007143        0.0000005372        0.0000005701        0.0000008236        0.0000541109        0.0000644817        0.0000788018        0.0000925058        0.9997074548        1.0000000000
 25.5000        0.0000011432        0.0000007868        0.0000006356        0.0000006954        0.0000514445        0.0000621273        0.0000768623        0.0000911505        0.9997151545        1.0000000000
 26.0000        0.0000017437        0.0000012113        0.0000008789        0.0000007393        0.0000486120        0.0000595537        0.0000746479        0.0000894849        0.9997231283        1.0000000000
 26.5000        0.0000000055        0.0000000055        0.0000000056        0.0000000056        0.0000000190        0.0000000188        0.0000000195        0.0000000198        0.9999999007        1.0000000000
 27.0000        0.0000002011        0.0000001986        0.0000002019        0.0000002014        0.0000006946        0.0000006867        0.0000007126        0.0000007212        0.9999963820        1.0000000000
 27.5000        0.0000006790        0.0000006698        0.0000006804        0.0000006783        0.0000023691        0.0000023367        0.0000024218        0.0000024470        0.9999877179        1.0000000000
 28.0000        0.0000000529        0.0000000521        0.0000000529        0.0000000527        0.0000001869        0.0000001841        0.0000001908        0.0000001927        0.9999990348        1.0000000000
 28.5000        0.0000003793        0.0000003730        0.0000003784        0.0000003764        0.0000013511        0.0000013272        0.0000013736        0.0000013851        0.9999930559        1.0000000000
 29.0000        0.0000010048        0.0000009872        0.0000010009        0.0000009949        0.0000036208        0.0000035475        0.0000036670        0.0000036917        0.9999814851        1.0000000000
 29.5000        0.0000019242        0.0000018888        0.0000019146        0.0000019022        0.0000070331        0.0000068739        0.0000070977        0.0000071348        0.9999642307        1.0000000000
 30.0000        0.0000031243        0.0000030649        0.0000031069        0.0000030858        0.0000116160        0.0000113264        0.0000116838        0.0000117287        0.9999412632        1.0000000000
 30.5000        0.0000045845        0.0000044956        0.0000045585        0.0000045275        0.0000173876        0.0000169160        0.0000174350        0.0000174802        0.9999126151        1.0000000000
 31.0000        0.0000062771        0.0000061546        0.0000062443        0.0000062031        0.0000243565        0.0000236447        0.0000243528        0.0000243884        0.9998783784        1.0000000000
 31.5000        0.0000081685        0.0000080101        0.0000081335        0.0000080836        0.0000325212        0.0000315057        0.0000324303        0.0000324454        0.9998387017        1.0000000000
 32.0000        0.0000102192        0.0000100252        0.0000101908        0.0000101357        0.0000418711        0.0000404834        0.0000416527        0.0000416357        0.9997937862        1.0000000000
 32.5000        0.0000123856        0.0000121588        0.0000123768        0.0000123222        0.0000523859        0.0000505541        0.0000519976        0.0000519376        0.9997438814        1.0000000000
 33.0000        0.0000146207        0.0000143670        0.0000146493        0.0000146034        0.0000640363        0.0000616858        0.0000634351        0.0000633226        0.9996892799        1.0000000000
 33.5000        0.0000168753        0.0000166037        0.0000169638        0.0000169374        0.0000767844        0.0000738392        0.0000759286        0.0000757565        0.9996303112        1.0000000000
 34.0000        0.0000190991        0.0000188221        0.0000192750        0.0000192813        0.0000905842        0.0000869676        0.0000894350        0.0000891995        0.9995673361        1.0000000000
 34.5000        0.0000212425        0.0000209755        0.0000215374        0.0000215922        0.0001053819        0.0001010180        0.0001039052        0.0001036069        0.9995007404        1.0000000000
 35.0000        0.0000232571        0.0000230183        0.0000237067        0.0000238278        0.0001211168        0.0001159312        0.0001192851        0.0001189294        0.9994309276        1.0000000000
 35.5000        0.0000250973        0.0000249074        0.0000257402        0.0000259474        0.0001377217        0.0001316431        0.0001355156        0.0001351141        0.9993583132        1.0000000000
 36.0000        0.0000267214        0.0000266031        0.0000275984        0.0000279126        0.0001551240        0.0001480846        0.0001525336        0.0001521045        0.9992833177        1.0000000000
 36.5000        0.0000280925        0.0000280698        0.0000292452        0.0000296884        0.0001732462        0.0001651829        0.0001702728        0.0001698416        0.9992063606        1.0000000000
 37.0000        0.0000291795        0.0000292770        0.0000306491        0.0000312435        0.0001920066        0.0001828621        0.0001886638        0.0001882644        0.9991278539        1.0000000000
 37.5000        0.0000299580        0.0000301999        0.0000317836        0.0000325510        0.0002113206        0.0002010438        0.0002076357        0.0002073103        0.9990481970        1.0000000000
 38.0000        0.0000304104        0.0000308200        0.0000326280        0.0000335891        0.0002311012        0.0002196482        0.0002271159        0.0002269159        0.9989677714        1.0000000000
 38.5000        0.0000305270        0.0000311254        0.0000331674        0.0000343412        0.0002512599        0.0002385945        0.0002470313        0.0002470178        0.9988869355        1.0000000000
 39.0000        0.0000303059        0.0000311113        0.0000333935        0.0000347962        0.0002717080        0.0002578021        0.0002673092        0.0002675529        0.9988060209        1.0000000000
 39.5000        0.0000297532        0.0000307799        0.0000333042        0.0000349491        0.0002923570        0.0002771911        0.0002878774        0.0002884593        0.9987253287        1.0000000000
 40.0000        0.0000288829        0.0000301405        0.0000329042        0.0000348004        0.0003131198        0.0002966833        0.0003086657        0.0003096768        0.9986451264        1.0000000000
 40.5000        0.0000277168        0.0000292092        0.0000322046        0.0000343567        0.0003339118        0.0003162028        0.0003296057        0.0003311474        0.9985656452        1.0000000000
 41.0000        0.0000262837        0.0000280086        0.0000312224        0.0000336300        0.0003546514        0.0003356769        0.0003506323        0.0003528161        0.9984870785        1.0000000000
 41.5000        0.0000246193        0.0000265676        0.0000299809        0.0000326379        0.0003752614        0.0003550368        0.0003716841        0.0003746315        0.9984095805        1.0000000000
 42.0000        0.0000227653        0.0000249206        0.0000285085        0.0000314029        0.0003956696        0.0003742183        0.0003927037        0.0003965460        0.9983332651        1.0000000000
 42.5000        0.0000207685        0.0000231065        0.0000268386        0.0000299522        0.0004158099        0.0003931627        0.0004136390        0.0004185168        0.9982582057        1.0000000000
 43.0000        0.0000186803        0.0000211690        0.0000250089        0.0000283173        0.0004356230        0.0004118173        0.0004344431        0.0004405062        0.9981844350        1.0000000000
 43.5000        0.0000165550        0.0000191544        0.0000230606        0.0000265329        0.0004550576        0.0004301360        0.0004550755        0.0004624822        0.9981119458        1.0000000000
 44.0000        0.0000144494        0.0000171120        0.0000210378        0.0000246371        0.0004740711        0.0004480804        0.0004755025        0.0004844188        0.9980406909        1.0000000000
 44.5000        0.0000124214        0.0000150923        0.0000189866        0.0000226700        0.0004926309        0.0004656198        0.0004956977        0.0005062968        0.9979705846        1.0000000000
 45.0000        0.0000105289        0.0000131464        0.0000169543        0.0000206736        0.0005107148        0.0004827324        0.0005156423        0.0005281041        0.9979015032        1.0000000000
 45.5000        0.0000088290        0.0000113252        0.0000149890        0.0000186907        0.0005283122        0.0004994056        0.0005353264        0.0005498362        0.9978332859        1.0000000000
 46.0000        0.0000073764        0.0000096783        0.0000131380        0.0000167647        0.0005454252        0.0005156365        0.0005547485        0.0005714964        0.9977657360        1.0000000000
 46.5000        0.0000062231        0.0000082532        0.0000114478        0.0000149383        0.0005620696        0.0005314328        0.0005739170        0.0005930968        0.9976986215        1.0000000000
 47.0000        0.0000054168        0.0000070946        0.0000099629        0.0000132534        0.0005782757        0.0005468130        0.0005928500        0.0006146581        0.9976316755        1.0000000000
 47.5000        0.0000050004        0.0000062434        0.0000087253        0.0000117504        0.0005940897        0.0005618072        0.0006115759        0.0006362106        0.9975645971        1.0000000000
 48.0000        0.0000000679        0.0000000614        0.0000000600        0.0000000569        0.0000004340        0.0000003645        0.0000003608        0.0000003471        0.9999982473        1.0000000000
 48.5000        0.0000008466        0.0000007629        0.0000007432        0.0000007034        0.0000054788        0.0000045629        0.0000045030        0.0000043201        0.9999780791        1.0000000000
 49.0000        0.0000025231        0.0000022658        0.0000022043        0.0000020825        0.0000165824        0.0000136925        0.0000134735        0.0000128907        0.9999342851        1.0000000000
 49.5000        0.0000051207        0.0000045836        0.0000044533        0.0000042010        0.0000342565        0.0000280407        0.0000275143        0.0000262543        0.9998655756        1.0000000000
 50.0000        0.0000086480        0.0000077167        0.0000074890        0.0000070554        0.0000590254        0.0000478871        0.0000468590        0.0000445985        0.9997707209        1.0000000000
 50.5000        0.0000130989        0.0000116532        0.0000112989        0.0000106328        0.0000914270        0.0000735028        0.0000717324        0.0000681037        0.9996485503        1.0000000000
 51.0000        0.0000184525        0.0000163690        0.0000158596        0.0000149104        0.0001320144        0.0001051508        0.0001023513        0.0000969434        0.9994979484        1.0000000000
 51.5000        0.0000246739        0.0000218280        0.0000211372        0.0000198571        0.0001813584        0.0001430855        0.0001389245        0.0001312850        0.9993178504        1.0000000000
 52.0000        0.0000317140        0.0000279831        0.0000270878        0.0000254329        0.0002400497        0.0001875527        0.0001816530        0.0001712906        0.9991072363        1.0000000000
 52.5000        0.0000395110        0.0000347768        0.0000336588        0.0000315905        0.0003087014        0.0002387902        0.0002307309        0.0002171172        0.9988651232        1.0000000000
 53.0000        0.0000479912        0.0000421422        0.0000407890        0.0000382757        0.0003879528        0.0002970276        0.0002863455        0.0002689185        0.9985905576        1.0000000000
 53.5000        0.0000570699        0.0000500042        0.0000484101        0.0000454281        0.0004784726        0.0003624865        0.0003486786        0.0003268453        0.9982826048        1.0000000000
 54.0000        0.0000666531        0.0000582805        0.0000564479        0.0000529826        0.0005809628        0.0004353809        0.0004179067        0.0003910466        0.9979403389        1.0000000000
 54.5000        0.0000766387        0.0000668832        0.0000648229        0.0000608697        0.0006961639        0.0005159175        0.0004942020        0.0004616712        0.9975628307        1.0000000000
 55.0000        0.0000869182        0.0000757200        0.0000734520        0.0000690173        0.0008248593        0.0006042962        0.0005777335        0.0005388685        0.9971491350        1.0000000000
 55.5000        0.0000973784        0.0000846955        0.0000822496        0.0000773507        0.0009678810        0.0007007097        0.0006686677        0.0006227902        0.9966982771        1.0000000000
 56.0000        0.0001079033        0.0000937128        0.0000911287        0.0000857948        0.0011261162        0.0008053449        0.0007671698        0.0007135914        0.9962092381        1.0000000000
 56.5000        0.0001183753        0.0001026751        0.0001000022        0.0000942742        0.0013005136        0.0009183823        0.0008734046        0.0008114325        0.9956809402        1.0000000000
 57.0000        0.0001286777        0.0001114868        0.0001087842        0.0001027146        0.0014920912        0.0010399965        0.0009875379        0.0009164806        0.9951122305        1.0000000000
 57.5000        0.0001386960        0.0001200550        0.0001173912        0.0001110436        0.0017019442        0.0011703566        0.0011097374        0.0010289112        0.9945018648        1.0000000000
 58.0000        0.0001483197        0.0001282911        0.0001257430        0.0001191920        0.0019312540        0.0013096259        0.0012401741        0.0011489099        0.9938484902        1.0000000000
 58.5000        0.0001574442        0.0001361116        0.0001337641        0.0001270941        0.0021812980        0.0014579623        0.0013790233        0.0012766743        0.9931506282        1.0000000000
 59.0000        0.0001659720        0.0001434398        0.0001413843        0.0001346888        0.0024534597        0.0016155174        0.0015264658        0.0014124159        0.9924066563        1.0000000000
 59.5000        0.0001738145        0.0001502064        0.0001485400        0.0001419202        0.0027492404        0.0017824371        0.0016826894        0.0015563620        0.9916147900        1.0000000000
 60.0000        0.0001808934        0.0001563507        0.0001551747        0.0001487385        0.0030702710        0.0019588602        0.0018478896        0.0017087580        0.9907730640        1.0000000000
 60.5000        0.0001871417        0.0001618215        0.0001612398        0.0001551002        0.0034183254        0.0021449181        0.0020222711        0.0018698688        0.9898793135        1.0000000000
 61.0000        0.0001925051        0.0001665777        0.0001666953        0.0001609686        0.0037953340        0.0023407337        0.0022060489        0.0020399819        0.9889311549        1.0000000000
 61.5000        0.0001969427        0.0001705890        0.0001715100        0.0001663147        0.0042033989        0.0025464202        0.0023994488        0.0022194086        0.9879259670        1.0000000000
 62.0000        0.0002004284        0.0001738363        0.0001756624        0.0001711167        0.0046448091        0.0027620794        0.0026027090        0.0024084869        0.9868608718        1.0000000000
 62.5000        0.0002029509        0.0001763119        0.0001791402        0.0001753607        0.0051220570        0.0029878001        0.0028160802        0.0026075836        0.9857327153        1.0000000000
 63.0000        0.0002045146        0.0001780200        0.0001819414        0.0001790408        0.0056378556        0.0032236555        0.0030398270        0.0028170963        0.9845380489        1.0000000000
 63.5000        0.0002051401        0.0001789763        0.0001840734        0.0001821590        0.0061951553        0.0034697012        0.0032742277        0.0030374558        0.9832731112        1.0000000000
 64.0000        0.0002048644        0.0001792085        0.0001855536        0.0001847252        0.0067971623        0.0037259721        0.0035195750        0.0032691286        0.9819338103        1.0000000000
 64.5000        0.0000003419        0.0000002609        0.0000002403        0.0000002153        0.0000053140        0.0000028747        0.0000027975        0.0000027418        0.9999852137        1.0000000000
 65.0000        0.0000031624        0.0000023928        0.0000021977        0.0000019639        0.0000500890        0.0000263813        0.0000256376        0.0000251037        0.9998630717        1.0000000000
 65.5000        0.0000090135        0.0000067612        0.0000061938        0.0000055216        0.0001457086        0.0000746542        0.0000724740        0.0000709200        0.9996087531        1.0000000000
 66.0000        0.0000180984        0.0000134580        0.0000122978        0.0000109388        0.0002990536        0.0001489208        0.0001444752        0.0001413287        0.9992114288        1.0000000000
 66.5000        0.0000306023        0.0000225558        0.0000205630        0.0000182527        0.0005176099        0.0002502990        0.0002427621        0.0002374646        0.9986598906        1.0000000000
 67.0000        0.0000466910        0.0000341082        0.0000310263        0.0000274876        0.0008095011        0.0003797784        0.0003684006        0.0003604579        0.9979425489        1.0000000000
 67.5000        0.0000665108        0.0000481491        0.0000437083        0.0000386551        0.0011835168        0.0005382003        0.0005223920        0.0005114323        0.9970474354        1.0000000000
 68.0000        0.0000901874        0.0000646928        0.0000586140        0.0000517546        0.0016491349        0.0007262373        0.0007056647        0.0006915032        0.9959622112        1.0000000000
 68.5000        0.0001178259        0.0000837346        0.0000757328        0.0000667739        0.0022165368        0.0009443738        0.0009190646        0.0009017754        0.9946741821        1.0000000000
 69.0000        0.0001495109        0.0001052508        0.0000950397        0.0000836899        0.0028966121        0.0011928872        0.0011633454        0.0011433406        0.9931703235        1.0000000000
 69.5000        0.0001853065        0.0001291997        0.0001164955        0.0001024693        0.0037009507        0.0014718307        0.0014391589        0.0014172742        0.9914373145        1.0000000000
 70.0000        0.0002252572        0.0001555223        0.0001400481        0.0001230696        0.0046418209        0.0017810182        0.0017470455        0.0017246322        0.9894615860        1.0000000000
 70.5000        0.0002693884        0.0001841431        0.0001656332        0.0001454401        0.0057321281        0.0021200128        0.0020874246        0.0020664477        0.9872293822        1.0000000000
 71.0000        0.0003177075        0.0002149715        0.0001931760        0.0001695227        0.0069853537        0.0024881186        0.0024605854        0.0024437262        0.9847268383        1.0000000000
 71.5000        0.0003702053        0.0002479032        0.0002225918        0.0001952535        0.0084154702        0.0028843776        0.0028666790        0.0028574418        0.9819400776        1.0000000000
 72.0000        0.0004268574        0.0002828210        0.0002537879        0.0002225634        0.0100368300        0.0033075713        0.0033057108        0.0033085316        0.9788553265        1.0000000000
 72.5000        0.0004876256        0.0003195972        0.0002866647        0.0002513794        0.0118640264        0.0037562286        0.0037775344        0.0037978908        0.9754590529        1.0000000000
 73.0000        0.0005524604        0.0003580944        0.0003211169        0.0002816261        0.0139117241        0.0042286395        0.0042818469        0.0043263667        0.9717381251        1.0000000000
 73.5000        0.0006213026        0.0003981675        0.0003570355        0.0003132267        0.0161944595        0.0047228749        0.0048181858        0.0048947528        0.9676799947        1.0000000000
 74.0000        0.0006940858        0.0004396657        0.0003943091        0.0003461043        0.0187264105        0.0052368128        0.0053859286        0.0055037824        0.9632729006        1.0000000000
 74.5000        0.0007707389        0.0004824339        0.0004328254        0.0003801832        0.0215211372        0.0057681700        0.0059842938        0.0061541220        0.9585060957        1.0000000000
 75.0000        0.0008511888        0.0005263145        0.0004724725        0.0004153897        0.0245912966        0.0063145383        0.0066123445        0.0068463644        0.9533700907        1.0000000000
 75.5000        0.0009353628        0.0005711496        0.0005131410        0.0004516540        0.0279483349        0.0068734253        0.0072689957        0.0075810226        0.9478569143        1.0000000000
 76.0000        0.0010231922        0.0006167823        0.0005547247        0.0004889108        0.0316021649        0.0074422974        0.0079530222        0.0083585223        0.9419603832        1.0000000000
 76.5000        0.0011146150        0.0006630591        0.0005971228        0.0005271008        0.0355608343        0.0080186242        0.0086630712        0.0091791962        0.9356763764        1.0000000000
 77.0000        0.0012095794        0.0007098309        0.0006402408        0.0005661715        0.0398301951        0.0085999229        0.0093976764        0.0100432775        0.9290031055        1.0000000000
 77.5000        0.0013080474        0.0007569551        0.0006839920        0.0006060786        0.0444135836        0.0091838010        0.0101552742        0.0109508947        0.9219413734        1.0000000000
 78.0000        0.0014099980        0.0008042975        0.0007282988        0.0006467865        0.0493115238        0.0097679958        0.0109342231        0.0119020667        0.9144948099        1.0000000000
 78.5000        0.0015154315        0.0008517330        0.0007730936        0.0006882698        0.0545214639        0.0103504099        0.0117328239        0.0128966989        0.9066700756        1.0000000000
 79.0000        0.0016243730        0.0008991477        0.0008183203        0.0007305140        0.0600375592        0.0109291414        0.0125493417        0.0139345801        0.8984770226        1.0000000000
 79.5000        0.0017368769        0.0009464399        0.0008639349        0.0007735159        0.0658505128        0.0115025077        0.0133820287        0.0150153812        0.8899288019        1.0000000000
 80.0000        0.0018530310        0.0009935211        0.0009099068        0.0008172851        0.0719474814        0.0120690632        0.0142291473        0.0161386548        0.8810419095        1.0000000000
 80.5000        0.0019729606        0.0010403172        0.0009562188        0.0008618439        0.0783120577        0.0126276104        0.0150889926        0.0173038359        0.8718361628        1.0000000000
 81.0000        0.0020968338        0.0010867691        0.0010028686        0.0009072285        0.0849243313        0.0131772043        0.0159599152        0.0185102450        0.8623346042        1.0000000000
 81.5000        0.0022248653        0.0011328334        0.0010498683        0.0009534893        0.0917610321        0.0137171506        0.0168403411        0.0197570924        0.8525633275        1.0000000000
 82.0000        0.0023573218        0.0011784824        0.0010972457        0.0010006910        0.0987957540        0.0142469993        0.0177287914        0.0210434834        0.8425512309        1.0000000000
 82.5000        0.0024945268        0.0012237049        0.0011450435        0.0010489135        0.1059992545        0.0147665327        0.0186238985        0.0223684264        0.8323296992        1.0000000000
 83.0000        0.0026368649        0.0012685053        0.0011933199        0.0010982518        0.1133398224        0.0152757498        0.0195244206        0.0237308413        0.8219322240        1.0000000000
 83.5000        0.0027847874        0.0013129036        0.0012421481        0.0011488161        0.1207837016        0.0157748482        0.0204292528        0.0251295699        0.8113939722        1.0000000000
 84.0000        0.0029388164        0.0013569348        0.0012916160        0.0012007321        0.1282955587        0.0162642033        0.0213374356        0.0265633868        0.8007513162        1.0000000000
 84.5000        0.0030995494        0.0014006479        0.0013418256        0.0012541408        0.1358389776        0.0167443468        0.0222481603        0.0280310122        0.7900413394        1.0000000000
 85.0000        0.0032676637        0.0014441044        0.0013928920        0.0013091982        0.1433769679        0.0172159444        0.0231607712        0.0295311239        0.7793013343        1.0000000000
 85.5000        0.0034439198        0.0014873773        0.0014449429        0.0013660752        0.1508724683        0.0176797734        0.0240747648        0.0310623715        0.7685683067        1.0000000000
 86.0000        0.0036291642        0.0015305490        0.0014981169        0.0014249573        0.1582888332        0.0181367020        0.0249897872        0.0326233886        0.7578785017        1.0000000000
 86.5000        0.0038243318        0.0015737092        0.0015525623        0.0014860438        0.1655902873        0.0185876679        0.0259056275        0.0342128064        0.7472669638        1.0000000000
 87.0000        0.0040304464        0.0016169533        0.0016084357        0.0015495472        0.1727423388        0.0190336604        0.0268222107        0.0358292656        0.7367671418        1.0000000000
 87.5000        0.0042486203        0.0016603795        0.0016659000        0.0016156928        0.1797121424        0.0194757022        0.0277395878        0.0374714283        0.7264105468        1.0000000000
 88.0000        0.0044800520        0.0017040862        0.0017251225        0.0016847172        0.1864688074        0.0199148338        0.0286579244        0.0391379878        0.7162264686        1.0000000000
 88.5000        0.0047260218        0.0017481700        0.0017862730        0.0017568678        0.1929836481        0.0203520999        0.0295774887        0.0408276779        0.7062417527        1.0000000000
 89.0000        0.0049878844        0.0017927227        0.0018495213        0.0018324012        0.1992303767        0.0207885368        0.0304986385        0.0425392801        0.6964806382        1.0000000000
 89.5000        0.0052670595        0.0018378288        0.0019150350        0.0019115820        0.2051852405        0.0212251619        0.0314218074        0.0442716293        0.6869646555        1.0000000000
 90.0000        0.0055650185        0.0018835633        0.0019829770        0.0019946815        0.2108271084        0.0216629646        0.0323474912        0.0460236176        0.6777125778        1.0000000000
 90.5000        0.0058832679        0.0019299893        0.0020535033        0.0020819758        0.2161375116        0.0221028987        0.0332762340        0.0477941963        0.6687404231        1.0000000000
