       t                  x1                  x2                  v1                  v2
  0.0000        0.0052626002        0.0043780410
  0.5000        0.0053303496        0.0043780330
  1.0000        0.0053631488        0.0043492913
  1.5000        0.0054307733        0.0043477386
  2.0000        0.0054983978        0.0043461855
  2.5000        0.0055660221        0.0043446308
  3.0000        0.0056336459        0.0043430730
  3.5000        0.0057012688        0.0043415099
  4.0000        0.0057688904        0.0043399391
  4.5000        0.0058365102        0.0043383575
  5.0000        0.0059041276        0.0043367621
  5.5000        0.0059717421        0.0043351495
  6.0000        0.0060393530        0.0043335165
  6.5000        0.0061069596        0.0043318597
  7.0000        0.0061745614        0.0043301760
  7.5000        0.0062421577        0.0043284626
  8.0000        0.0063097480        0.0043267169
  8.5000        0.0063773317        0.0043249367
  9.0000        0.0064449083        0.0043231203
  9.5000        0.0065124776        0.0043212665
 10.0000        0.0065800392        0.0043193745
 10.5000        0.0066475929        0.0043174440
 11.0000        0.0067151385        0.0043154751
 11.5000        0.0067826761        0.0043134685
 12.0000        0.0068502057        0.0043114250
 12.5000        0.0069177273        0.0043093461
 13.0000        0.0069852413        0.0043072333
 13.5000        0.0070527477        0.0043050883
 14.0000        0.0071200754        0.0043028340
 14.5000        0.0071875774        0.0043006748
 15.0000        0.0072550744        0.0042984963
 15.5000        0.0073225664        0.0042962987
 16.0000        0.0073900535        0.0042940818
 16.5000        0.0074575355        0.0042918451
 17.0000        0.0075250123        0.0042895881
 17.5000        0.0075924837        0.0042873099
 18.0000        0.0076599496        0.0042850095
 18.5000        0.0077274097        0.0042826860
 19.0000        0.0077948639        0.0042803382
 19.5000        0.0078623117        0.0042779650
 20.0000        0.0079297532        0.0042755653
 20.5000        0.0079971878        0.0042731381
 21.0000        0.0080646156        0.0042706825
 21.5000        0.0081320362        0.0042681978
 22.0000        0.0081994494        0.0042656835
 22.5000        0.0082668552        0.0042631392
 23.0000        0.0083342533        0.0042605648
 23.5000        0.0084016437        0.0042579601
 24.0000        0.0084690264        0.0042553255
 24.5000        0.0085358877        0.0042524067
 25.0000        0.0086032624        0.0042497413
 25.5000        0.0086706368        0.0042470750
 26.0000        0.0087380106        0.0042444063
 26.5000        0.0088053832        0.0042417334
 27.0000        0.0088727539        0.0042390536
 27.5000        0.0089401217        0.0042363640
 28.0000        0.0090074858        0.0042336610
 28.5000        0.0090748448        0.0042309411
 29.0000        0.0091421977        0.0042282002
 29.5000        0.0092095431        0.0042254344
 30.0000        0.0092768796        0.0042226395
 30.5000        0.0093442059        0.0042198115
 31.0000        0.0094115206        0.0042169467
 31.5000        0.0094788224        0.0042140413
 32.0000        0.0095461100        0.0042110921
 32.5000        0.0096133822        0.0042080962
 33.0000        0.0096806379        0.0042050508
 33.5000        0.0097478760        0.0042019541
 34.0000        0.0098150957        0.0041988041
 34.5000        0.0098822961        0.0041955998
 35.0000        0.0099494766        0.0041923403
 35.5000        0.0100166367        0.0041890252
 36.0000        0.0100837759        0.0041856546
 36.5000        0.0101508941        0.0041822289
 37.0000        0.0102179909        0.0041787487
 37.5000        0.0102850663        0.0041752150
