       t                  x1                  x2                  v1                  v2
  0.0000        0.0062291460        0.0063521451
  0.5000        0.0062968947        0.0063521359
  1.0000        0.0063646310        0.0063520721
  1.5000        0.0064323426        0.0063519003
  2.0000        0.0065000173        0.0063515696
  2.5000        0.0065676433        0.0063510332
  3.0000        0.0066352099        0.0063502494
  3.5000        0.0067027072        0.0063491829
  4.0000        0.0067701268        0.0063478052
  4.5000        0.0068374619        0.0063460957
  5.0000        0.0068507675        0.0062939285
  5.5000        0.0069181640        0.0062913432
  6.0000        0.0069855602        0.0062887568
  6.5000        0.0070529558        0.0062861679
  7.0000        0.0071201327        0.0062833495
  7.5000        0.0071874848        0.0062806091
  8.0000        0.0072548367        0.0062778679
  8.5000        0.0073221879        0.0062751246
  9.0000        0.0073895379        0.0062723767
  9.5000        0.0074568857        0.0062696215
 10.0000        0.0075242303        0.0062668552
 10.5000        0.0075915704        0.0062640740
 11.0000        0.0076589046        0.0062612732
 11.5000        0.0077262313        0.0062584481
 12.0000        0.0077935488        0.0062555935
 12.5000        0.0078608552        0.0062527045
 13.0000        0.0079281489        0.0062497758
 13.5000        0.0079954279        0.0062468027
 14.0000        0.0080626904        0.0062437803
 14.5000        0.0081299345        0.0062407043
 15.0000        0.0081971586        0.0062375707
 15.5000        0.0082643611        0.0062343759
 16.0000        0.0083315403        0.0062311171
 16.5000        0.0083986950        0.0062277916
 17.0000        0.0084658239        0.0062243977
 17.5000        0.0085329259        0.0062209340
 18.0000        0.0086000002        0.0062173998
 18.5000        0.0086670461        0.0062137947
 19.0000        0.0087340630        0.0062101190
 19.5000        0.0088010504        0.0062063734
 20.0000        0.0088680083        0.0062025590
 20.5000        0.0089349364        0.0061986771
 21.0000        0.0090018348        0.0061947293
 21.5000        0.0090687036        0.0061907176
 22.0000        0.0091355430        0.0061866437
 22.5000        0.0092023534        0.0061825097
 23.0000        0.0092691349        0.0061783175
 23.5000        0.0093358880        0.0061740690
 24.0000        0.0094026130        0.0061697659
 24.5000        0.0094693103        0.0061654098
 25.0000        0.0095359800        0.0061610022
 25.5000        0.0096026225        0.0061565441
 26.0000        0.0096692380        0.0061520364
 26.5000        0.0097336491        0.0061461065
 27.0000        0.0098002912        0.0061415903
 27.5000        0.0098669330        0.0061370734
 28.0000        0.0099333752        0.0061323728
 28.5000        0.0099999412        0.0061277096
 29.0000        0.0100665066        0.0061230452
 29.5000        0.0101330705        0.0061183778
 30.0000        0.0101996316        0.0061137047
 30.5000        0.0102661881        0.0061090226
 31.0000        0.0103327380        0.0061043273
 31.5000        0.0103992787        0.0060996144
 32.0000        0.0104658074        0.0060948785
 32.5000        0.0105323209        0.0060901143
 33.0000        0.0105988158        0.0060853157
 33.5000        0.0106652885        0.0060804769
 34.0000        0.0107317352        0.0060755915
 34.5000        0.0107981518        0.0060706535
 35.0000        0.0108645344        0.0060656568
 35.5000        0.0109308787        0.0060605954
 36.0000        0.0109971808        0.0060554637
 36.5000        0.0110634364        0.0060502563
 37.0000        0.0111296415        0.0060449683
 37.5000        0.0111957922        0.0060395951
 38.0000        0.0112618846        0.0060341325
 38.5000        0.0113279151        0.0060285770
 39.0000        0.0113938801        0.0060229253
 39.5000        0.0114597763        0.0060171748
 40.0000        0.0115256007        0.0060113235
 40.5000        0.0115913501        0.0060053694
 41.0000        0.0116570219        0.0059993115
 41.5000        0.0117226136        0.0059931489
 42.0000        0.0117881227        0.0059868812
 42.5000        0.0118535471        0.0059805082
 43.0000        0.0119188847        0.0059740301
 43.5000        0.0119841336        0.0059674474
 44.0000        0.0120492921        0.0059607607
 44.5000        0.0121143584        0.0059539708
 45.0000        0.0121793309        0.0059470785
 45.5000        0.0122442082        0.0059400848
 46.0000        0.0123089885        0.0059329906
 46.5000        0.0123736706        0.0059257968
 47.0000        0.0124382526        0.0059185043
 47.5000        0.0125027332        0.0059111137
 48.0000        0.0125544443        0.0058975858
 48.5000        0.0126186929        0.0058898363
 49.0000        0.0126829406        0.0058820859
