       t   Mean-Field Energy       PE Difference        Total Energy                norm
292.5000       -0.0267504528        0.0006071394        0.2551782322        1.0000000007
293.0000       -0.0265373088        0.0006071761        0.2551782322        1.0000000007
293.5000       -0.0263242350        0.0006072128        0.2551782322        1.0000000007
294.0000       -0.0261112372        0.0006072437        0.2551782322        1.0000000007
294.5000       -0.0258983201        0.0006072643        0.2551782322        1.0000000007
295.0000       -0.0256854861        0.0006072722        0.2551782322        1.0000000007
295.5000       -0.0254727353        0.0006072675        0.2551782322        1.0000000007
296.0000       -0.0252600651        0.0006072529        0.2551782322        1.0000000007
296.5000       -0.0250474707        0.0006072332        0.2551782322        1.0000000007
297.0000       -0.0248349465        0.0006072141        0.2551782322        1.0000000007
297.5000       -0.0246224870        0.0006072013        0.2551782322        1.0000000007
298.0000       -0.0244100880        0.0006071992        0.2551782322        1.0000000007
298.5000       -0.0241977473        0.0006072099        0.2551782322        1.0000000007
299.0000       -0.0239854656        0.0006072329        0.2551782322        1.0000000007
299.5000       -0.0237732460        0.0006072652        0.2551782322        1.0000000007
300.0000       -0.0235610937        0.0006073017        0.2551782322        1.0000000007
