       t   Mean-Field Energy       PE Difference        Total Energy                norm
 20.5000        0.2266907648        0.0000094904        0.3025338462        1.0000000017
 21.0000        0.2257110411        0.0000096163        0.3025338462        1.0000000016
 21.5000        0.2247232544        0.0000097288        0.3025338461        1.0000000015
 22.0000        0.2237274140        0.0000098253        0.3025338461        1.0000000013
 22.5000        0.2227235275        0.0000099049        0.3025338461        1.0000000011
 23.0000        0.2217116005        0.0000099690        0.3025338461        1.0000000010
 23.5000        0.2206916368        0.0000100210        0.3025338461        1.0000000008
 24.0000        0.2196636384        0.0000100662        0.3025338461        1.0000000007
 24.5000        0.2186376905        0.0000000645        0.3025338461        1.0000000005
 25.0000        0.2175933438        0.0000004598        0.3025338461        1.0000000004
 25.5000        0.2165406201        0.0000012123        0.3025338461        1.0000000004
 26.0000        0.2154795367        0.0000023121        0.3025338461        1.0000000003
 26.5000        0.2144101183        0.0000037419        0.3025338460        1.0000000003
 27.0000        0.2133323973        0.0000054771        0.3025338460        1.0000000004
 27.5000        0.2122464124        0.0000074871        0.3025338459        1.0000000004
 28.0000        0.2111522082        0.0000097357        0.3025338459        1.0000000005
 28.5000        0.2100498339        0.0000121824        0.3025338458        1.0000000006
 29.0000        0.2089393426        0.0000147832        0.3025338457        1.0000000008
 29.5000        0.2078207900        0.0000174919        0.3025338456        1.0000000009
 30.0000        0.2066942332        0.0000202611        0.3025338456        1.0000000010
 30.5000        0.2055597299        0.0000230436        0.3025338455        1.0000000012
 31.0000        0.2044173368        0.0000257930        0.3025338454        1.0000000013
 31.5000        0.2032671092        0.0000284654        0.3025338454        1.0000000014
 32.0000        0.2021090996        0.0000310197        0.3025338453        1.0000000015
 32.5000        0.2009433569        0.0000334187        0.3025338453        1.0000000016
 33.0000        0.1997699261        0.0000356298        0.3025338452        1.0000000016
 33.5000        0.1985888473        0.0000376257        0.3025338452        1.0000000017
 34.0000        0.1974001557        0.0000393843        0.3025338451        1.0000000017
 34.5000        0.1962038812        0.0000408895        0.3025338451        1.0000000016
 35.0000        0.1950000480        0.0000421307        0.3025338451        1.0000000016
 35.5000        0.1937886754        0.0000431033        0.3025338451        1.0000000016
 36.0000        0.1925697771        0.0000438082        0.3025338451        1.0000000015
 36.5000        0.1913433625        0.0000442514        0.3025338451        1.0000000014
 37.0000        0.1901094363        0.0000444440        0.3025338451        1.0000000013
 37.5000        0.1888679993        0.0000444010        0.3025338451        1.0000000012
 38.0000        0.1876190493        0.0000441414        0.3025338451        1.0000000011
 38.5000        0.1863625813        0.0000436869        0.3025338451        1.0000000010
 39.0000        0.1850985885        0.0000430619        0.3025338451        1.0000000009
 39.5000        0.1838270628        0.0000422923        0.3025338451        1.0000000008
 40.0000        0.1825479955        0.0000414052        0.3025338451        1.0000000007
 40.5000        0.1812613780        0.0000404281        0.3025338451        1.0000000007
 41.0000        0.1799672023        0.0000393882        0.3025338452        1.0000000006
 41.5000        0.1786654617        0.0000383122        0.3025338452        1.0000000006
 42.0000        0.1773561512        0.0000372255        0.3025338452        1.0000000006
 42.5000        0.1760392677        0.0000361523        0.3025338452        1.0000000006
 43.0000        0.1747148107        0.0000351148        0.3025338452        1.0000000006
 43.5000        0.1733827822        0.0000341333        0.3025338452        1.0000000006
 44.0000        0.1720431871        0.0000332260        0.3025338452        1.0000000007
 44.5000        0.1706960328        0.0000324090        0.3025338452        1.0000000007
 45.0000        0.1693413300        0.0000316964        0.3025338451        1.0000000008
 45.5000        0.1679790917        0.0000311002        0.3025338451        1.0000000008
 46.0000        0.1666093337        0.0000306309        0.3025338451        1.0000000009
 46.5000        0.1652320743        0.0000302973        0.3025338451        1.0000000010
 47.0000        0.1638473336        0.0000301071        0.3025338451        1.0000000010
 47.5000        0.1624551340        0.0000300668        0.3025338450        1.0000000011
 48.0000        0.1610554993        0.0000301826        0.3025338450        1.0000000012
 48.5000        0.1596484549        0.0000304603        0.3025338450        1.0000000012
 49.0000        0.1582340269        0.0000309056        0.3025338449        1.0000000013
 49.5000        0.1568122426        0.0000315248        0.3025338449        1.0000000013
 50.0000        0.1553831297        0.0000323246        0.3025338449        1.0000000014
 50.5000        0.1539467164        0.0000333127        0.3025338448        1.0000000014
 51.0000        0.1525030312        0.0000344978        0.3025338448        1.0000000014
 51.5000        0.1510521027        0.0000358899        0.3025338448        1.0000000014
 52.0000        0.1495939597        0.0000375004        0.3025338447        1.0000000014
 52.5000        0.1481286310        0.0000393422        0.3025338447        1.0000000014
 53.0000        0.1466561456        0.0000414294        0.3025338447        1.0000000014
 53.5000        0.1451765330        0.0000437780        0.3025338446        1.0000000014
 54.0000        0.1436898228        0.0000464049        0.3025338446        1.0000000013
 54.5000        0.1421960453        0.0000493285        0.3025338446        1.0000000013
 55.0000        0.1406952320        0.0000525685        0.3025338445        1.0000000013
 55.5000        0.1391874151        0.0000561453        0.3025338445        1.0000000012
 56.0000        0.1376726285        0.0000600802        0.3025338445        1.0000000012
 56.5000        0.1361509078        0.0000643951        0.3025338444        1.0000000012
 57.0000        0.1346222907        0.0000691121        0.3025338444        1.0000000011
 57.5000        0.1330868174        0.0000742538        0.3025338443        1.0000000011
 58.0000        0.1315445308        0.0000798424        0.3025338443        1.0000000011
 58.5000        0.1299954772        0.0000859000        0.3025338442        1.0000000010
 59.0000        0.1284397060        0.0000924485        0.3025338442        1.0000000010
 59.5000        0.1268772707        0.0000995091        0.3025338441        1.0000000010
 60.0000        0.1253082286        0.0001071023        0.3025338440        1.0000000009
 60.5000        0.1237326414        0.0001152483        0.3025338439        1.0000000009
 61.0000        0.1221505755        0.0001239663        0.3025338439        1.0000000009
 61.5000        0.1205621018        0.0001332750        0.3025338438        1.0000000009
 62.0000        0.1189672963        0.0001431928        0.3025338437        1.0000000009
 62.5000        0.1173662398        0.0001537373        0.3025338436        1.0000000009
 63.0000        0.1157590182        0.0001649263        0.3025338435        1.0000000009
 63.5000        0.1141457228        0.0001767775        0.3025338434        1.0000000009
 64.0000        0.1125264496        0.0001893091        0.3025338432        1.0000000009
 64.5000        0.1109013002        0.0002025400        0.3025338431        1.0000000009
 65.0000        0.1092703809        0.0002164903        0.3025338430        1.0000000009
 65.5000        0.1076338032        0.0002311819        0.3025338428        1.0000000009
 66.0000        0.1059916835        0.0002466387        0.3025338427        1.0000000009
 66.5000        0.1043441429        0.0002628874        0.3025338426        1.0000000009
 67.0000        0.1026913073        0.0002799581        0.3025338424        1.0000000009
 67.5000        0.1010333071        0.0002978851        0.3025338422        1.0000000009
 68.0000        0.0993702772        0.0003167071        0.3025338421        1.0000000009
 68.5000        0.0977023568        0.0003364686        0.3025338419        1.0000000009
 69.0000        0.0960296891        0.0003572202        0.3025338417        1.0000000009
 69.5000        0.0943524217        0.0003790196        0.3025338416        1.0000000010
 70.0000        0.0926707058        0.0004019326        0.3025338414        1.0000000010
 70.5000        0.0909846969        0.0004260337        0.3025338412        1.0000000010
 71.0000        0.0892945542        0.0004514074        0.3025338410        1.0000000010
 71.5000        0.0876004406        0.0004781489        0.3025338408        1.0000000010
 72.0000        0.0859025231        0.0005063655        0.3025338406        1.0000000010
 72.5000        0.0842009723        0.0005361772        0.3025338404        1.0000000010
 73.0000        0.0824959631        0.0005677184        0.3025338402        1.0000000010
 73.5000        0.0807876742        0.0006011389        0.3025338400        1.0000000010
 74.0000        0.0790762886        0.0006366051        0.3025338398        1.0000000010
 74.5000        0.0773619936        0.0006743016        0.3025338396        1.0000000011
 75.0000        0.0756449811        0.0007144328        0.3025338393        1.0000000011
 75.5000        0.0739254478        0.0007572239        0.3025338391        1.0000000011
 76.0000        0.0730067688        0.0000000416        0.3025338389        1.0000000011
 76.5000        0.0713295713        0.0000051228        0.3025338389        1.0000000011
 77.0000        0.0696452228        0.0000190187        0.3025338388        1.0000000011
 77.5000        0.0679537719        0.0000422064        0.3025338387        1.0000000011
 78.0000        0.0662552977        0.0000751696        0.3025338386        1.0000000011
 78.5000        0.0645499101        0.0001184011        0.3025338384        1.0000000011
 79.0000        0.0628377496        0.0001724068        0.3025338382        1.0000000011
 79.5000        0.0611189873        0.0002377083        0.3025338379        1.0000000011
 80.0000        0.0593938240        0.0003148476        0.3025338377        1.0000000011
 80.5000        0.0576624905        0.0004043906        0.3025338373        1.0000000011
 81.0000        0.0559252467        0.0005069321        0.3025338370        1.0000000011
 81.5000        0.0541823807        0.0006231000        0.3025338366        1.0000000011
 82.0000        0.0524342089        0.0007535603        0.3025338362        1.0000000011
 82.5000        0.0506810745        0.0008990221        0.3025338357        1.0000000011
 83.0000        0.0489233473        0.0010602425        0.3025338352        1.0000000011
 83.5000        0.0471614225        0.0012380316        0.3025338347        1.0000000011
 84.0000        0.0453957204        0.0014332571        0.3025338342        1.0000000011
 84.5000        0.0436266852        0.0016468488        0.3025338336        1.0000000011
 85.0000        0.0418547845        0.0018798025        0.3025338330        1.0000000011
 85.5000        0.0400805084        0.0021331830        0.3025338324        1.0000000011
 86.0000        0.0383043687        0.0024081261        0.3025338317        1.0000000011
 86.5000        0.0365268987        0.0027058395        0.3025338311        1.0000000011
 87.0000        0.0347486519        0.0030276018        0.3025338304        1.0000000011
 87.5000        0.0329702018        0.0033747593        0.3025338297        1.0000000011
 88.0000        0.0311921413        0.0037487203        0.3025338289        1.0000000011
 88.5000        0.0335674781        0.0000016144        0.3025338284        1.0000000011
 89.0000        0.0322052290        0.0000308792        0.3025338284        1.0000000011
 89.5000        0.0308385362        0.0000984135        0.3025338282        1.0000000011
 90.0000        0.0294674826        0.0002061806        0.3025338281        1.0000000011
 90.5000        0.0280921981        0.0003560906        0.3025338279        1.0000000011
 91.0000        0.0267128593        0.0005499726        0.3025338276        1.0000000011
 91.5000        0.0253296900        0.0007895447        0.3025338273        1.0000000011
 92.0000        0.0239429611        0.0010763798        0.3025338269        1.0000000011
 92.5000        0.0225529907        0.0014118702        0.3025338264        1.0000000011
 93.0000        0.0211601439        0.0017971905        0.3025338259        1.0000000011
 93.5000        0.0197648323        0.0022332620        0.3025338253        1.0000000011
 94.0000        0.0183675141        0.0027207183        0.3025338247        1.0000000011
 94.5000        0.0169686932        0.0032598754        0.3025338240        1.0000000011
 95.0000        0.0155689191        0.0038507079        0.3025338233        1.0000000011
 95.5000        0.0141687861        0.0044928317        0.3025338225        1.0000000011
 96.0000        0.0127689326        0.0051854963        0.3025338217        1.0000000011
 96.5000        0.0113700406        0.0059275858        0.3025338208        1.0000000011
 97.0000        0.0099728345        0.0067176294        0.3025338199        1.0000000011
 97.5000        0.0085780803        0.0075538211        0.3025338189        1.0000000011
 98.0000        0.0071865847        0.0084340475        0.3025338178        1.0000000011
 98.5000        0.0057991940        0.0076936364        0.3025338168        1.0000000011
 99.0000        0.0044167925        0.0062053964        0.3025338156        1.0000000011
 99.5000        0.0030403017        0.0047214586        0.3025338145        1.0000000011
100.0000        0.0016706783        0.0032424934        0.3025338133        1.0000000011
100.5000        0.0003089131        0.0017692271        0.3025338120        1.0000000011
101.0000       -0.0010439711        0.0003024437        0.3025338108        1.0000000011
101.5000       -0.0023869212        0.0011570147        0.3025338094        1.0000000011
102.0000       -0.0037188560        0.0026082488        0.3025338081        1.0000000011
102.5000       -0.0050386680        0.0040503036        0.3025338067        1.0000000011
103.0000       -0.0063452265        0.0050492318        0.3025338054        1.0000000011
103.5000       -0.0076373794        0.0036161287        0.3025338040        1.0000000011
104.0000       -0.0089139566        0.0021951596        0.3025338025        1.0000000011
104.5000       -0.0101737730        0.0007875638        0.3025338011        1.0000000011
105.0000       -0.0114156311        0.0006053962        0.3025337997        1.0000000011
105.5000       -0.0126383254        0.0019824396        0.3025337982        1.0000000011
106.0000       -0.0138406456        0.0033422737        0.3025337968        1.0000000011
106.5000       -0.0150213805        0.0046835991        0.3025337953        1.0000000011
107.0000       -0.0161793227        0.0044203647        0.3025337939        1.0000000011
107.5000       -0.0173132729        0.0031090995        0.3025337925        1.0000000011
108.0000       -0.0184220444        0.0018204794        0.3025337911        1.0000000011
108.5000       -0.0195044687        0.0005557845        0.3025337898        1.0000000011
109.0000       -0.0205594002        0.0006837323        0.3025337884        1.0000000011
109.5000       -0.0215857224        0.0018968511        0.3025337872        1.0000000011
110.0000       -0.0225823531        0.0030823904        0.3025337859        1.0000000011
110.5000       -0.0235482506        0.0042392132        0.3025337848        1.0000000011
111.0000       -0.0244824200        0.0053662329        0.3025337837        1.0000000011
111.5000       -0.0253839194        0.0064624201        0.3025337827        1.0000000011
112.0000       -0.0262518665        0.0075268084        0.3025337817        1.0000000011
112.5000       -0.0270854451        0.0085585010        0.3025337809        1.0000000011
113.0000       -0.0278839117        0.0095566772        0.3025337801        1.0000000011
113.5000       -0.0286466023        0.0105205990        0.3025337795        1.0000000010
114.0000       -0.0293729386        0.0114496174        0.3025337789        1.0000000010
114.5000       -0.0300624351        0.0123431789        0.3025337785        1.0000000010
115.0000       -0.0307147047        0.0132008314        0.3025337782        1.0000000010
115.5000       -0.0313294653        0.0140222302        0.3025337781        1.0000000010
116.0000       -0.0319065452        0.0148071439        0.3025337781        1.0000000010
116.5000       -0.0324458884        0.0155554590        0.3025337782        1.0000000010
117.0000       -0.0329475596        0.0162671851        0.3025337785        1.0000000010
117.5000       -0.0334117483        0.0169424592        0.3025337789        1.0000000010
118.0000       -0.0338387727        0.0175815484        0.3025337795        1.0000000010
118.5000       -0.0342290820        0.0181848536        0.3025337803        1.0000000010
119.0000       -0.0345832589        0.0187529109        0.3025337812        1.0000000010
119.5000       -0.0349020204        0.0192863927        0.3025337823        1.0000000010
120.0000       -0.0351862180        0.0197861079        0.3025337836        1.0000000010
120.5000       -0.0354368369        0.0202530005        0.3025337850        1.0000000010
121.0000       -0.0356549935        0.0206881480        0.3025337865        1.0000000010
121.5000       -0.0358419322        0.0210927576        0.3025337883        1.0000000010
122.0000       -0.0359990212        0.0214681617        0.3025337901        1.0000000010
122.5000       -0.0361277461        0.0218158120        0.3025337921        1.0000000010
123.0000       -0.0362297029        0.0221372722        0.3025337942        1.0000000010
123.5000       -0.0363065897        0.0224342099        0.3025337965        1.0000000010
124.0000       -0.0363601966        0.0227083860        0.3025337988        1.0000000010
124.5000       -0.0363923947        0.0229616442        0.3025338012        1.0000000010
125.0000       -0.0364051238        0.0231958983        0.3025338037        1.0000000010
125.5000       -0.0364003786        0.0234131189        0.3025338063        1.0000000010
126.0000       -0.0363801944        0.0236153182        0.3025338088        1.0000000010
126.5000       -0.0363466312        0.0238045347        0.3025338114        1.0000000010
127.0000       -0.0363017569        0.0239828167        0.3025338140        1.0000000011
127.5000       -0.0362476307        0.0241522046        0.3025338165        1.0000000011
128.0000       -0.0361862843        0.0243147131        0.3025338190        1.0000000011
128.5000       -0.0165209960        0.0048709730        0.3025338206        1.0000000011
129.0000       -0.0163240493        0.0048918941        0.3025338211        1.0000000011
129.5000       -0.0161226294        0.0049085774        0.3025338216        1.0000000011
130.0000       -0.0159171096        0.0049213840        0.3025338220        1.0000000011
130.5000       -0.0157078762        0.0049306880        0.3025338225        1.0000000011
131.0000       -0.0154953276        0.0049368767        0.3025338230        1.0000000011
131.5000       -0.0152798743        0.0049403501        0.3025338236        1.0000000011
132.0000       -0.0150619381        0.0049415197        0.3025338241        1.0000000011
132.5000       -0.0148419502        0.0049408072        0.3025338247        1.0000000011
133.0000       -0.0146203501        0.0049386432        0.3025338252        1.0000000011
133.5000       -0.0143975832        0.0049354643        0.3025338258        1.0000000011
134.0000       -0.0141740979        0.0049317111        0.3025338263        1.0000000011
134.5000       -0.0139503431        0.0049278248        0.3025338269        1.0000000011
135.0000       -0.0137267643        0.0049242439        0.3025338274        1.0000000011
135.5000       -0.0135038002        0.0049214004        0.3025338280        1.0000000011
136.0000       -0.0132818784        0.0049197158        0.3025338285        1.0000000011
136.5000       -0.0130614115        0.0049195968        0.3025338290        1.0000000011
137.0000       -0.0128427920        0.0049214306        0.3025338294        1.0000000011
137.5000       -0.0126263880        0.0049255804        0.3025338299        1.0000000011
138.0000       -0.0124125388        0.0049323808        0.3025338302        1.0000000011
138.5000       -0.0117715456        0.0045120837        0.3025338306        1.0000000011
139.0000       -0.0115497943        0.0045110077        0.3025338308        1.0000000011
139.5000       -0.0113298075        0.0045117748        0.3025338310        1.0000000011
140.0000       -0.0111117424        0.0045145383        0.3025338311        1.0000000011
140.5000       -0.0108957435        0.0045194387        0.3025338313        1.0000000011
141.0000       -0.0106819407        0.0045266026        0.3025338314        1.0000000011
141.5000       -0.0104704474        0.0045361401        0.3025338316        1.0000000011
142.0000       -0.0102613587        0.0045481431        0.3025338317        1.0000000011
142.5000       -0.0100547495        0.0045626838        0.3025338317        1.0000000011
143.0000       -0.0098506727        0.0045798122        0.3025338318        1.0000000011
143.5000       -0.0096491575        0.0045995551        0.3025338318        1.0000000011
144.0000       -0.0094502083        0.0046219144        0.3025338317        1.0000000011
144.5000       -0.0092538033        0.0046468660        0.3025338317        1.0000000011
145.0000       -0.0090598935        0.0046743587        0.3025338316        1.0000000011
145.5000       -0.0088684026        0.0047043143        0.3025338315        1.0000000011
146.0000       -0.0086792266        0.0047366266        0.3025338313        1.0000000011
146.5000       -0.0084922340        0.0047711623        0.3025338311        1.0000000011
147.0000       -0.0083072672        0.0048077617        0.3025338309        1.0000000011
147.5000       -0.0081241428        0.0048462399        0.3025338306        1.0000000011
148.0000       -0.0079426544        0.0048863885        0.3025338303        1.0000000011
148.5000       -0.0077625742        0.0049279778        0.3025338300        1.0000000011
149.0000       -0.0075836560        0.0049707598        0.3025338297        1.0000000011
149.5000       -0.0074056385        0.0050144715        0.3025338293        1.0000000011
150.0000       -0.0072282491        0.0050588383        0.3025338290        1.0000000011
150.5000       -0.0070512077        0.0051035781        0.3025338286        1.0000000011
151.0000       -0.0068742313        0.0051484062        0.3025338283        1.0000000011
151.5000       -0.0066970390        0.0051930395        0.3025338279        1.0000000011
152.0000       -0.0065193563        0.0052372016        0.3025338276        1.0000000011
152.5000       -0.0063409204        0.0052806275        0.3025338273        1.0000000011
153.0000       -0.0061614851        0.0053230689        0.3025338270        1.0000000011
153.5000       -0.0059808251        0.0053642984        0.3025338268        1.0000000011
154.0000       -0.0057987413        0.0054041146        0.3025338266        1.0000000011
154.5000       -0.0056150637        0.0054423454        0.3025338264        1.0000000011
155.0000       -0.0054296559        0.0054788521        0.3025338263        1.0000000011
155.5000       -0.0052424176        0.0055135320        0.3025338262        1.0000000011
156.0000       -0.0050532864        0.0055463206        0.3025338262        1.0000000011
156.5000       -0.0048622396        0.0055771931        0.3025338262        1.0000000011
157.0000       -0.0044104398        0.0053472342        0.3025338261        1.0000000011
157.5000       -0.0042237462        0.0053823602        0.3025338260        1.0000000011
158.0000       -0.0040373799        0.0054178100        0.3025338259        1.0000000011
158.5000       -0.0038512349        0.0054534765        0.3025338257        1.0000000011
159.0000       -0.0036651921        0.0054892392        0.3025338256        1.0000000011
159.5000       -0.0034791201        0.0055249657        0.3025338254        1.0000000011
160.0000       -0.0032928775        0.0055605132        0.3025338252        1.0000000011
160.5000       -0.0031063147        0.0055957308        0.3025338250        1.0000000011
161.0000       -0.0029192767        0.0056304623        0.3025338248        1.0000000011
161.5000       -0.0027316059        0.0056645486        0.3025338246        1.0000000011
162.0000       -0.0025431452        0.0056978313        0.3025338244        1.0000000011
162.5000       -0.0023537415        0.0057301558        0.3025338242        1.0000000011
163.0000       -0.0021632486        0.0057613745        0.3025338241        1.0000000011
163.5000       -0.0019715310        0.0057913504        0.3025338239        1.0000000011
164.0000       -0.0017784669        0.0058199602        0.3025338238        1.0000000011
164.5000       -0.0015839513        0.0058470972        0.3025338237        1.0000000011
165.0000       -0.0013878981        0.0058726739        0.3025338236        1.0000000011
165.5000       -0.0011902430        0.0058966242        0.3025338235        1.0000000011
166.0000       -0.0009909447        0.0059189053        0.3025338235        1.0000000011
166.5000       -0.0007899857        0.0059394983        0.3025338235        1.0000000011
167.0000       -0.0005873733        0.0059584087        0.3025338236        1.0000000011
167.5000       -0.0003831387        0.0059756662        0.3025338236        1.0000000011
168.0000       -0.0001773363        0.0059913236        0.3025338237        1.0000000011
168.5000        0.0000299585        0.0060054551        0.3025338238        1.0000000011
169.0000        0.0002386511        0.0060181536        0.3025338240        1.0000000011
169.5000        0.0004486311        0.0060295283        0.3025338241        1.0000000011
170.0000        0.0006597757        0.0060397007        0.3025338243        1.0000000011
170.5000        0.0008719534        0.0060488009        0.3025338245        1.0000000011
171.0000        0.0010850285        0.0060569636        0.3025338246        1.0000000011
171.5000        0.0012988650        0.0060643237        0.3025338248        1.0000000011
172.0000        0.0015133307        0.0060710122        0.3025338250        1.0000000011
172.5000        0.0017283017        0.0060771522        0.3025338251        1.0000000011
173.0000        0.0019436654        0.0060828554        0.3025338252        1.0000000011
173.5000        0.0021593237        0.0060882189        0.3025338253        1.0000000011
174.0000        0.0023751960        0.0060933228        0.3025338254        1.0000000011
174.5000        0.0025912202        0.0060982283        0.3025338255        1.0000000011
175.0000        0.0028073538        0.0061029770        0.3025338255        1.0000000011
175.5000        0.0030235744        0.0061075909        0.3025338255        1.0000000011
176.0000        0.0032398783        0.0061120729        0.3025338255        1.0000000011
176.5000        0.0034562790        0.0061164089        0.3025338254        1.0000000011
177.0000        0.0036728050        0.0061205697        0.3025338254        1.0000000011
177.5000        0.0038894964        0.0061245145        0.3025338253        1.0000000011
178.0000        0.0041064018        0.0061281941        0.3025338253        1.0000000011
178.5000        0.0043235739        0.0061315551        0.3025338252        1.0000000011
179.0000        0.0045410658        0.0061345438        0.3025338251        1.0000000011
179.5000        0.0047589267        0.0061371101        0.3025338251        1.0000000011
180.0000        0.0049771986        0.0061392114        0.3025338250        1.0000000011
180.5000        0.0051959127        0.0061408159        0.3025338250        1.0000000011
181.0000        0.0054150868        0.0061419050        0.3025338250        1.0000000011
181.5000        0.0056705310        0.0061066637        0.3025338250        1.0000000011
182.0000        0.0058913232        0.0061060082        0.3025338251        1.0000000011
182.5000        0.0061122658        0.0061051446        0.3025338251        1.0000000011
183.0000        0.0063333369        0.0061040943        0.3025338251        1.0000000011
183.5000        0.0065545144        0.0061028787        0.3025338251        1.0000000011
184.0000        0.0067757764        0.0061015195        0.3025338252        1.0000000011
184.5000        0.0069971003        0.0061000384        0.3025338252        1.0000000011
185.0000        0.0072184635        0.0060984581        0.3025338252        1.0000000011
185.5000        0.0074398426        0.0060968010        0.3025338252        1.0000000011
186.0000        0.0076612144        0.0060950903        0.3025338253        1.0000000011
186.5000        0.0078825554        0.0060933489        0.3025338253        1.0000000011
187.0000        0.0081038425        0.0060915996        0.3025338253        1.0000000011
187.5000        0.0083250532        0.0060898645        0.3025338254        1.0000000011
188.0000        0.0085461659        0.0060881649        0.3025338254        1.0000000011
188.5000        0.0087671604        0.0060865205        0.3025338254        1.0000000011
189.0000        0.0089880185        0.0060849495        0.3025338254        1.0000000011
189.5000        0.0092087238        0.0060834679        0.3025338254        1.0000000011
190.0000        0.0094292624        0.0060820891        0.3025338255        1.0000000011
190.5000        0.0096496232        0.0060808243        0.3025338255        1.0000000011
191.0000        0.0098697975        0.0060796816        0.3025338255        1.0000000011
191.5000        0.0100897797        0.0060786668        0.3025338255        1.0000000011
192.0000        0.0103095663        0.0060777827        0.3025338255        1.0000000011
192.5000        0.0105291566        0.0060770301        0.3025338255        1.0000000011
193.0000        0.0107485516        0.0060764077        0.3025338255        1.0000000011
193.5000        0.0109677540        0.0060759126        0.3025338255        1.0000000011
194.0000        0.0111867674        0.0060755408        0.3025338255        1.0000000011
194.5000        0.0114055963        0.0060752880        0.3025338255        1.0000000011
195.0000        0.0116242449        0.0060751496        0.3025338255        1.0000000011
195.5000        0.0118427170        0.0060751214        0.3025338255        1.0000000011
196.0000        0.0120610158        0.0060752004        0.3025338255        1.0000000011
196.5000        0.0122791430        0.0060753845        0.3025338255        1.0000000011
197.0000        0.0124970993        0.0060756729        0.3025338255        1.0000000011
197.5000        0.0127148838        0.0060760662        0.3025338255        1.0000000011
198.0000        0.0129324944        0.0060765665        0.3025338255        1.0000000011
198.5000        0.0131499281        0.0060771766        0.3025338255        1.0000000011
199.0000        0.0133671812        0.0060778999        0.3025338255        1.0000000011
199.5000        0.0135842499        0.0060787403        0.3025338255        1.0000000011
200.0000        0.0138011309        0.0060797008        0.3025338255        1.0000000011
200.5000        0.0140178217        0.0060807837        0.3025338255        1.0000000011
201.0000        0.0142343218        0.0060819896        0.3025338255        1.0000000011
201.5000        0.0144506323        0.0060833169        0.3025338255        1.0000000011
202.0000        0.0146667572        0.0060847619        0.3025338255        1.0000000011
202.5000        0.0148827031        0.0060863176        0.3025338255        1.0000000011
203.0000        0.0150984792        0.0060879748        0.3025338254        1.0000000011
203.5000        0.0153140975        0.0060897212        0.3025338254        1.0000000011
204.0000        0.0155295725        0.0060915423        0.3025338254        1.0000000011
204.5000        0.0157449205        0.0060934217        0.3025338254        1.0000000011
205.0000        0.0159601588        0.0060953419        0.3025338254        1.0000000011
205.5000        0.0161753054        0.0060972847        0.3025338253        1.0000000011
