       t   Mean-Field Energy       PE Difference        Total Energy                norm
 35.5000        0.1488321030        0.0001271213        0.2929403728        1.0000000005
 36.0000        0.1475482605        0.0001404097        0.2929403726        1.0000000005
 36.5000        0.1462580514        0.0001537223        0.2929403724        1.0000000006
 37.0000        0.1449616293        0.0001669621        0.2929403722        1.0000000006
 37.5000        0.1436591427        0.0001800392        0.2929403720        1.0000000007
 38.0000        0.1423507344        0.0001928717        0.2929403719        1.0000000007
 38.5000        0.1410365405        0.0002053872        0.2929403717        1.0000000007
 39.0000        0.1397166894        0.0002175229        0.2929403716        1.0000000008
 39.5000        0.1383913020        0.0002292264        0.2929403714        1.0000000008
 40.0000        0.1370604910        0.0002404558        0.2929403713        1.0000000009
 40.5000        0.1357243610        0.0002511804        0.2929403712        1.0000000009
 41.0000        0.1343830089        0.0002613798        0.2929403711        1.0000000009
 41.5000        0.1330365236        0.0002710442        0.2929403710        1.0000000010
 42.0000        0.1316849874        0.0002801738        0.2929403709        1.0000000010
 42.5000        0.1303284755        0.0002887787        0.2929403709        1.0000000010
 43.0000        0.1289670579        0.0002968776        0.2929403708        1.0000000010
 43.5000        0.1276007995        0.0003044974        0.2929403707        1.0000000010
 44.0000        0.1262297610        0.0003116728        0.2929403707        1.0000000010
 44.5000        0.1248540005        0.0003184446        0.2929403706        1.0000000010
 45.0000        0.1234735736        0.0003248599        0.2929403706        1.0000000010
 45.5000        0.1220885355        0.0003309704        0.2929403705        1.0000000010
 46.0000        0.1206989407        0.0003368319        0.2929403704        1.0000000010
 46.5000        0.1193048454        0.0003425035        0.2929403704        1.0000000010
 47.0000        0.1179063071        0.0003480470        0.2929403703        1.0000000010
 47.5000        0.1165033866        0.0003535261        0.2929403703        1.0000000009
 48.0000        0.1154554378        0.0000002807        0.2929403702        1.0000000009
 48.5000        0.1140477109        0.0000034750        0.2929403702        1.0000000009
 49.0000        0.1126322874        0.0000103097        0.2929403701        1.0000000009
 49.5000        0.1112092213        0.0000208647        0.2929403700        1.0000000009
 50.0000        0.1097785953        0.0000351976        0.2929403699        1.0000000008
 50.5000        0.1083405199        0.0000533445        0.2929403697        1.0000000008
 51.0000        0.1068951330        0.0000753210        0.2929403695        1.0000000008
 51.5000        0.1054425991        0.0001011235        0.2929403693        1.0000000008
 52.0000        0.1039831080        0.0001307306        0.2929403690        1.0000000008
 52.5000        0.1025168739        0.0001641051        0.2929403687        1.0000000007
 53.0000        0.1010441333        0.0002011957        0.2929403684        1.0000000007
 53.5000        0.0995651441        0.0002419392        0.2929403680        1.0000000007
 54.0000        0.0980801836        0.0002862623        0.2929403677        1.0000000007
 54.5000        0.0965895467        0.0003340843        0.2929403673        1.0000000007
 55.0000        0.0950935445        0.0003853192        0.2929403669        1.0000000007
 55.5000        0.0935925018        0.0004398781        0.2929403665        1.0000000007
 56.0000        0.0920867563        0.0004976712        0.2929403661        1.0000000007
 56.5000        0.0905766560        0.0005586107        0.2929403656        1.0000000007
 57.0000        0.0890625579        0.0006226128        0.2929403652        1.0000000007
 57.5000        0.0875448265        0.0006895995        0.2929403647        1.0000000007
 58.0000        0.0860238322        0.0007595016        0.2929403643        1.0000000006
 58.5000        0.0844999499        0.0008322600        0.2929403638        1.0000000006
 59.0000        0.0829735577        0.0009078278        0.2929403634        1.0000000006
 59.5000        0.0814450363        0.0009861724        0.2929403629        1.0000000006
 60.0000        0.0799147675        0.0010672767        0.2929403625        1.0000000006
 60.5000        0.0783831336        0.0011511411        0.2929403620        1.0000000007
 61.0000        0.0768505168        0.0012377846        0.2929403616        1.0000000007
 61.5000        0.0753172991        0.0013272460        0.2929403611        1.0000000007
 62.0000        0.0737838614        0.0014195852        0.2929403607        1.0000000007
 62.5000        0.0722505837        0.0015148842        0.2929403602        1.0000000007
 63.0000        0.0707178450        0.0016132476        0.2929403598        1.0000000007
 63.5000        0.0691860237        0.0017148037        0.2929403593        1.0000000007
 64.0000        0.0676554975        0.0018197045        0.2929403589        1.0000000007
 64.5000        0.0680562294        0.0000015155        0.2929403587        1.0000000007
 65.0000        0.0666353321        0.0000138382        0.2929403586        1.0000000007
 65.5000        0.0652081390        0.0000389798        0.2929403585        1.0000000007
 66.0000        0.0637747402        0.0000774398        0.2929403583        1.0000000007
 66.5000        0.0623352709        0.0001296984        0.2929403581        1.0000000007
 67.0000        0.0608899115        0.0001962173        0.2929403578        1.0000000007
 67.5000        0.0594388875        0.0002774411        0.2929403575        1.0000000007
 68.0000        0.0579824689        0.0003737973        0.2929403571        1.0000000007
 68.5000        0.0565209697        0.0004856980        0.2929403567        1.0000000007
 69.0000        0.0550547465        0.0006135405        0.2929403562        1.0000000007
 69.5000        0.0535841980        0.0007577080        0.2929403556        1.0000000007
 70.0000        0.0521097637        0.0009185703        0.2929403551        1.0000000007
 70.5000        0.0506319225        0.0010964844        0.2929403544        1.0000000007
 71.0000        0.0491511912        0.0012917947        0.2929403537        1.0000000007
 71.5000        0.0476681233        0.0015048325        0.2929403530        1.0000000007
 72.0000        0.0461833074        0.0017359161        0.2929403523        1.0000000007
 72.5000        0.0446973654        0.0019853495        0.2929403515        1.0000000007
 73.0000        0.0432109508        0.0022534209        0.2929403506        1.0000000007
 73.5000        0.0417247474        0.0025404012        0.2929403498        1.0000000007
 74.0000        0.0402394673        0.0028465410        0.2929403489        1.0000000007
 74.5000        0.0387558494        0.0031720677        0.2929403479        1.0000000007
 75.0000        0.0372746575        0.0035171820        0.2929403470        1.0000000007
 75.5000        0.0357966790        0.0038820533        0.2929403460        1.0000000007
 76.0000        0.0343227228        0.0042668150        0.2929403450        1.0000000007
 76.5000        0.0328536181        0.0046715591        0.2929403440        1.0000000007
 77.0000        0.0313902127        0.0050963306        0.2929403430        1.0000000007
 77.5000        0.0299333713        0.0055411212        0.2929403419        1.0000000007
 78.0000        0.0284839743        0.0060058627        0.2929403408        1.0000000007
 78.5000        0.0270429160        0.0064904212        0.2929403398        1.0000000007
 79.0000        0.0256111035        0.0069945902        0.2929403387        1.0000000007
 79.5000        0.0241894549        0.0075180846        0.2929403376        1.0000000007
 80.0000        0.0227788983        0.0080605354        0.2929403364        1.0000000007
 80.5000        0.0213803702        0.0086214842        0.2929403353        1.0000000007
 81.0000        0.0199948142        0.0092003795        0.2929403342        1.0000000007
 81.5000        0.0186231796        0.0097965730        0.2929403331        1.0000000007
 82.0000        0.0172664200        0.0104093180        0.2929403320        1.0000000007
 82.5000        0.0159254922        0.0110377680        0.2929403308        1.0000000007
 83.0000        0.0146013545        0.0116809778        0.2929403297        1.0000000007
 83.5000        0.0132949653        0.0123379047        0.2929403286        1.0000000007
 84.0000        0.0120072816        0.0130074122        0.2929403275        1.0000000007
 84.5000        0.0107392577        0.0122596983        0.2929403264        1.0000000007
 85.0000        0.0094918434        0.0108667176        0.2929403253        1.0000000007
 85.5000        0.0082659821        0.0094946583        0.2929403242        1.0000000007
 86.0000        0.0070626094        0.0081444092        0.2929403231        1.0000000007
 86.5000        0.0058826514        0.0068168501        0.2929403221        1.0000000007
 87.0000        0.0047270219        0.0055128500        0.2929403210        1.0000000007
 87.5000        0.0035966213        0.0042332656        0.2929403200        1.0000000007
 88.0000        0.0024923337        0.0029789393        0.2929403190        1.0000000007
 88.5000        0.0014150250        0.0017506971        0.2929403181        1.0000000007
 89.0000        0.0003655403        0.0005493463        0.2929403171        1.0000000007
 89.5000       -0.0006552989        0.0006243266        0.2929403162        1.0000000007
 90.0000       -0.0016466968        0.0017695588        0.2929403154        1.0000000007
 90.5000       -0.0026078869        0.0028856134        0.2929403145        1.0000000007
 91.0000       -0.0035381342        0.0039717827        0.2929403137        1.0000000007
 91.5000       -0.0044367390        0.0050273909        0.2929403130        1.0000000007
 92.0000       -0.0053030396        0.0047594056        0.2929403123        1.0000000007
 92.5000       -0.0061364155        0.0037610059        0.2929403117        1.0000000007
 93.0000       -0.0069362915        0.0027946290        0.2929403111        1.0000000007
 93.5000       -0.0077021403        0.0018608237        0.2929403106        1.0000000007
 94.0000       -0.0084334866        0.0009600890        0.2929403101        1.0000000007
 94.5000       -0.0091299104        0.0000928706        0.2929403098        1.0000000007
 95.0000       -0.0097910505        0.0007404432        0.2929403095        1.0000000007
 95.5000       -0.0104166085        0.0015395249        0.2929403093        1.0000000007
 96.0000       -0.0110063517        0.0023041120        0.2929403091        1.0000000007
 96.5000       -0.0115601169        0.0030340100        0.2929403091        1.0000000007
 97.0000       -0.0120778137        0.0037290964        0.2929403091        1.0000000007
 97.5000       -0.0125594274        0.0043893238        0.2929403093        1.0000000007
 98.0000       -0.0130050225        0.0050147232        0.2929403095        1.0000000007
 98.5000       -0.0134147449        0.0050287753        0.2929403098        1.0000000007
 99.0000       -0.0137888249        0.0044648316        0.2929403103        1.0000000007
 99.5000       -0.0141275788        0.0039352237        0.2929403108        1.0000000007
100.0000       -0.0144314113        0.0034395876        0.2929403115        1.0000000007
100.5000       -0.0147008167        0.0029774690        0.2929403122        1.0000000007
101.0000       -0.0149363795        0.0025483219        0.2929403131        1.0000000007
101.5000       -0.0151387755        0.0021515083        0.2929403141        1.0000000007
102.0000       -0.0153087713        0.0017862984        0.2929403152        1.0000000007
102.5000       -0.0154472237        0.0014518710        0.2929403164        1.0000000007
103.0000       -0.0155550787        0.0011473147        0.2929403177        1.0000000007
103.5000       -0.0156333694        0.0008716300        0.2929403191        1.0000000007
104.0000       -0.0156832133        0.0006237317        0.2929403206        1.0000000007
104.5000       -0.0157058092        0.0004024523        0.2929403222        1.0000000007
105.0000       -0.0157024334        0.0002065456        0.2929403239        1.0000000007
105.5000       -0.0156744345        0.0000346922        0.2929403257        1.0000000007
106.0000       -0.0156232281        0.0001144959        0.2929403275        1.0000000007
106.5000       -0.0155502908        0.0002424685        0.2929403294        1.0000000007
107.0000       -0.0154571531        0.0003507305        0.2929403314        1.0000000008
107.5000       -0.0153453916        0.0004408343        0.2929403334        1.0000000008
108.0000       -0.0152166210        0.0005143712        0.2929403355        1.0000000008
108.5000       -0.0150724847        0.0005729629        0.2929403376        1.0000000008
109.0000       -0.0149146458        0.0006182514        0.2929403396        1.0000000008
109.5000       -0.0147447766        0.0006518894        0.2929403417        1.0000000008
110.0000       -0.0145645480        0.0006755294        0.2929403438        1.0000000008
110.5000       -0.0143756190        0.0006908127        0.2929403458        1.0000000008
111.0000       -0.0141796248        0.0006993586        0.2929403478        1.0000000008
111.5000       -0.0139781660        0.0007027523        0.2929403498        1.0000000008
112.0000       -0.0137727967        0.0007025337        0.2929403516        1.0000000008
112.5000       -0.0135650128        0.0007001859        0.2929403534        1.0000000008
113.0000       -0.0133562410        0.0006971234        0.2929403551        1.0000000008
113.5000       -0.0131478274        0.0006946812        0.2929403567        1.0000000008
114.0000       -0.0129410266        0.0006941038        0.2929403581        1.0000000008
114.5000       -0.0127369919        0.0006965352        0.2929403594        1.0000000008
115.0000       -0.0125367652        0.0007030089        0.2929403606        1.0000000008
115.5000       -0.0123412686        0.0007144392        0.2929403616        1.0000000008
116.0000       -0.0121512963        0.0007316135        0.2929403624        1.0000000008
116.5000       -0.0119675082        0.0007551853        0.2929403631        1.0000000008
117.0000       -0.0117904240        0.0007856686        0.2929403635        1.0000000008
117.5000       -0.0116204192        0.0008234336        0.2929403638        1.0000000008
118.0000       -0.0114577224        0.0008687044        0.2929403639        1.0000000008
118.5000       -0.0113024143        0.0009215571        0.2929403639        1.0000000008
119.0000       -0.0111544281        0.0009819210        0.2929403636        1.0000000008
119.5000       -0.0110135519        0.0010495805        0.2929403632        1.0000000008
120.0000       -0.0108794335        0.0011241793        0.2929403625        1.0000000008
120.5000       -0.0107515856        0.0012052270        0.2929403618        1.0000000008
121.0000       -0.0106293949        0.0012921067        0.2929403609        1.0000000008
121.5000       -0.0105121315        0.0013840849        0.2929403598        1.0000000008
122.0000       -0.0103989616        0.0014803241        0.2929403587        1.0000000008
122.5000       -0.0102889606        0.0015798960        0.2929403574        1.0000000008
123.0000       -0.0101811294        0.0016817977        0.2929403561        1.0000000008
123.5000       -0.0100744116        0.0017849684        0.2929403547        1.0000000008
124.0000       -0.0099677121        0.0018883087        0.2929403533        1.0000000008
124.5000       -0.0098599175        0.0019907004        0.2929403519        1.0000000008
125.0000       -0.0097499169        0.0020910276        0.2929403506        1.0000000008
125.5000       -0.0096366240        0.0021881987        0.2929403492        1.0000000008
126.0000       -0.0095189990        0.0022811682        0.2929403480        1.0000000008
126.5000       -0.0093960711        0.0023689594        0.2929403469        1.0000000008
127.0000       -0.0092669599        0.0024506858        0.2929403460        1.0000000008
127.5000       -0.0091308968        0.0025255723        0.2929403452        1.0000000008
128.0000       -0.0089872444        0.0025929748        0.2929403446        1.0000000008
128.5000       -0.0088355144        0.0026523984        0.2929403441        1.0000000008
129.0000       -0.0086753835        0.0027035129        0.2929403440        1.0000000008
129.5000       -0.0085067066        0.0027461663        0.2929403440        1.0000000008
130.0000       -0.0083295263        0.0027803944        0.2929403443        1.0000000008
130.5000       -0.0081440801        0.0028064281        0.2929403449        1.0000000008
131.0000       -0.0079508029        0.0028246958        0.2929403457        1.0000000007
131.5000       -0.0077503258        0.0028358225        0.2929403467        1.0000000007
132.0000       -0.0075434709        0.0028406243        0.2929403479        1.0000000007
132.5000       -0.0073312414        0.0028400993        0.2929403494        1.0000000007
133.0000       -0.0071148075        0.0028354127        0.2929403511        1.0000000007
133.5000       -0.0068954884        0.0028278796        0.2929403529        1.0000000007
134.0000       -0.0066747298        0.0028189422        0.2929403548        1.0000000007
134.5000       -0.0064540781        0.0028101438        0.2929403568        1.0000000007
135.0000       -0.0062351506        0.0028031000        0.2929403589        1.0000000007
135.5000       -0.0060196043        0.0027994661        0.2929403610        1.0000000007
136.0000       -0.0058091005        0.0028009032        0.2929403630        1.0000000007
136.5000       -0.0056052698        0.0028090420        0.2929403650        1.0000000007
137.0000       -0.0054096746        0.0028254461        0.2929403668        1.0000000008
137.5000       -0.0052237732        0.0028515754        0.2929403684        1.0000000008
138.0000       -0.0050488830        0.0028887499        0.2929403699        1.0000000008
138.5000       -0.0048861466        0.0029381153        0.2929403710        1.0000000008
139.0000       -0.0047365003        0.0030006114        0.2929403719        1.0000000008
139.5000       -0.0046006448        0.0030769431        0.2929403725        1.0000000008
140.0000       -0.0044790216        0.0031675564        0.2929403727        1.0000000008
140.5000       -0.0043717935        0.0032726184        0.2929403725        1.0000000007
141.0000       -0.0042788303        0.0033920038        0.2929403720        1.0000000007
141.5000       -0.0041997017        0.0035252869        0.2929403711        1.0000000007
142.0000       -0.0041336766        0.0036717408        0.2929403698        1.0000000007
142.5000       -0.0040797289        0.0038303436        0.2929403681        1.0000000007
143.0000       -0.0040365516        0.0039997918        0.2929403662        1.0000000007
143.5000       -0.0040025777        0.0041785214        0.2929403639        1.0000000007
144.0000       -0.0039760089        0.0043647364        0.2929403614        1.0000000007
144.5000       -0.0039548506        0.0045564436        0.2929403587        1.0000000007
145.0000       -0.0039369543        0.0047514949        0.2929403559        1.0000000007
145.5000       -0.0039200647        0.0049476347        0.2929403530        1.0000000008
146.0000       -0.0039018720        0.0051425516        0.2929403501        1.0000000008
146.5000       -0.0038800677        0.0053339348        0.2929403473        1.0000000008
147.0000       -0.0038524023        0.0055195311        0.2929403446        1.0000000008
147.5000       -0.0038167427        0.0056972031        0.2929403421        1.0000000008
148.0000       -0.0037711296        0.0058649860        0.2929403400        1.0000000008
148.5000       -0.0037138306        0.0060211412        0.2929403382        1.0000000008
149.0000       -0.0036433883        0.0061642045        0.2929403367        1.0000000008
149.5000       -0.0035586627        0.0062930282        0.2929403358        1.0000000008
150.0000       -0.0034588638        0.0064068145        0.2929403353        1.0000000008
150.5000       -0.0033435750        0.0065051387        0.2929403352        1.0000000008
151.0000       -0.0032127658        0.0065879619        0.2929403357        1.0000000008
151.5000       -0.0030667924        0.0066556321        0.2929403366        1.0000000007
152.0000       -0.0029063859        0.0067088725        0.2929403380        1.0000000007
152.5000       -0.0027326292        0.0067487586        0.2929403397        1.0000000007
153.0000       -0.0025469219        0.0067766830        0.2929403418        1.0000000007
153.5000       -0.0023509351        0.0067943104        0.2929403442        1.0000000007
154.0000       -0.0021465564        0.0068035233        0.2929403467        1.0000000007
154.5000       -0.0019358287        0.0068063601        0.2929403494        1.0000000007
155.0000       -0.0017208830        0.0068049483        0.2929403521        1.0000000008
155.5000       -0.0015038686        0.0068014349        0.2929403547        1.0000000008
156.0000       -0.0012868831        0.0067979160        0.2929403572        1.0000000008
156.5000       -0.0010719043        0.0067963689        0.2929403594        1.0000000008
157.0000       -0.0008607267        0.0067985887        0.2929403614        1.0000000008
157.5000       -0.0006549053        0.0068061316        0.2929403629        1.0000000008
158.0000       -0.0004557080        0.0068202675        0.2929403641        1.0000000008
158.5000       -0.0002640790        0.0068419431        0.2929403649        1.0000000008
159.0000       -0.0000806151        0.0068717581        0.2929403652        1.0000000008
159.5000        0.0000944458        0.0069099535        0.2929403651        1.0000000008
160.0000        0.0002612213        0.0069564148        0.2929403645        1.0000000008
160.5000        0.0004201675        0.0070106888        0.2929403636        1.0000000007
161.0000        0.0005720491        0.0070720135        0.2929403623        1.0000000007
161.5000        0.0007178964        0.0071393609        0.2929403607        1.0000000007
162.0000        0.0008589519        0.0072114902        0.2929403590        1.0000000007
162.5000        0.0009966086        0.0072870093        0.2929403571        1.0000000007
163.0000        0.0011323417        0.0073644434        0.2929403552        1.0000000007
163.5000        0.0012676381        0.0074423052        0.2929403534        1.0000000008
164.0000        0.0014039251        0.0075191663        0.2929403518        1.0000000008
164.5000        0.0015425036        0.0075937239        0.2929403504        1.0000000008
165.0000        0.0027333686        0.0066158288        0.2929403497        1.0000000008
165.5000        0.0029459808        0.0066159222        0.2929403497        1.0000000008
166.0000        0.0031588322        0.0066157302        0.2929403497        1.0000000008
166.5000        0.0033719028        0.0066152720        0.2929403498        1.0000000008
167.0000        0.0035851724        0.0066145671        0.2929403498        1.0000000008
167.5000        0.0037986204        0.0066136353        0.2929403498        1.0000000008
168.0000        0.0040122253        0.0066124974        0.2929403498        1.0000000008
168.5000        0.0042259646        0.0066111753        0.2929403499        1.0000000008
169.0000        0.0044398145        0.0066096922        0.2929403499        1.0000000008
169.5000        0.0046537497        0.0066080725        0.2929403499        1.0000000008
170.0000        0.0048677438        0.0066063422        0.2929403500        1.0000000008
170.5000        0.0050817692        0.0066045284        0.2929403500        1.0000000008
171.0000        0.0052957974        0.0066026589        0.2929403500        1.0000000008
171.5000        0.0055097995        0.0066007622        0.2929403501        1.0000000008
172.0000        0.0057237467        0.0065988666        0.2929403501        1.0000000008
172.5000        0.0059376105        0.0065970000        0.2929403501        1.0000000008
173.0000        0.0061513639        0.0065951892        0.2929403502        1.0000000008
173.5000        0.0063649814        0.0065934591        0.2929403502        1.0000000008
174.0000        0.0065784399        0.0065918325        0.2929403502        1.0000000008
174.5000        0.0067917193        0.0065903292        0.2929403503        1.0000000008
175.0000        0.0070048024        0.0065889661        0.2929403503        1.0000000008
175.5000        0.0072176757        0.0065877562        0.2929403503        1.0000000008
176.0000        0.0074303295        0.0065867090        0.2929403503        1.0000000008
176.5000        0.0076427577        0.0065858304        0.2929403503        1.0000000008
177.0000        0.0078561003        0.0065839800        0.2929403503        1.0000000008
177.5000        0.0080682627        0.0065832518        0.2929403503        1.0000000008
178.0000        0.0082801930        0.0065826980        0.2929403503        1.0000000008
178.5000        0.0084918836        0.0065823256        0.2929403503        1.0000000008
179.0000        0.0087033297        0.0065821394        0.2929403503        1.0000000008
179.5000        0.0089145285        0.0065821421        0.2929403503        1.0000000008
180.0000        0.0091254796        0.0065823337        0.2929403503        1.0000000008
180.5000        0.0093361848        0.0065827122        0.2929403503        1.0000000008
181.0000        0.0095466483        0.0065832735        0.2929403503        1.0000000008
181.5000        0.0097568759        0.0065840113        0.2929403503        1.0000000008
182.0000        0.0099668751        0.0065849181        0.2929403503        1.0000000008
182.5000        0.0101766547        0.0065859851        0.2929403503        1.0000000008
183.0000        0.0103862240        0.0065872024        0.2929403503        1.0000000008
183.5000        0.0105955929        0.0065885603        0.2929403503        1.0000000008
184.0000        0.0108047711        0.0065900489        0.2929403503        1.0000000008
184.5000        0.0110137678        0.0065916588        0.2929403502        1.0000000008
185.0000        0.0112225912        0.0065933816        0.2929403502        1.0000000008
185.5000        0.0114312486        0.0065952098        0.2929403502        1.0000000008
186.0000        0.0116397458        0.0065971375        0.2929403502        1.0000000008
186.5000        0.0118480874        0.0065991601        0.2929403502        1.0000000008
187.0000        0.0120562764        0.0066012741        0.2929403502        1.0000000008
187.5000        0.0122650634        0.0066027290        0.2929403502        1.0000000008
188.0000        0.0124728094        0.0066051633        0.2929403502        1.0000000008
188.5000        0.0126803522        0.0066077395        0.2929403502        1.0000000008
189.0000        0.0128877031        0.0066104462        0.2929403502        1.0000000008
189.5000        0.0130948767        0.0066132684        0.2929403501        1.0000000008
190.0000        0.0133018910        0.0066161883        0.2929403501        1.0000000008
190.5000        0.0135087661        0.0066191853        0.2929403501        1.0000000008
191.0000        0.0137155243        0.0066222373        0.2929403501        1.0000000008
191.5000        0.0139221886        0.0066253210        0.2929403500        1.0000000008
192.0000        0.0141287819        0.0066284132        0.2929403500        1.0000000008
192.5000        0.0143353259        0.0066314921        0.2929403500        1.0000000008
193.0000        0.0145418405        0.0066345377        0.2929403500        1.0000000008
193.5000        0.0147483426        0.0066375328        0.2929403499        1.0000000008
194.0000        0.0149548454        0.0066404640        0.2929403499        1.0000000008
194.5000        0.0151613580        0.0066433218        0.2929403499        1.0000000008
195.0000        0.0153678854        0.0066461012        0.2929403499        1.0000000008
195.5000        0.0155744284        0.0066488011        0.2929403499        1.0000000008
196.0000        0.0157809839        0.0066514244        0.2929403499        1.0000000008
196.5000        0.0159875456        0.0066539770        0.2929403500        1.0000000008
197.0000        0.0161941050        0.0066564673        0.2929403500        1.0000000008
197.5000        0.0164006522        0.0066589050        0.2929403500        1.0000000008
198.0000        0.0166071771        0.0066612999        0.2929403500        1.0000000008
198.5000        0.0168136705        0.0066636611        0.2929403500        1.0000000008
199.0000        0.0170201250        0.0066659956        0.2929403500        1.0000000008
199.5000        0.0172265361        0.0066683078        0.2929403500        1.0000000008
200.0000        0.0174329028        0.0066705985        0.2929403500        1.0000000008
200.5000        0.0176392277        0.0066728648        0.2929403500        1.0000000008
201.0000        0.0178455175        0.0066750999        0.2929403500        1.0000000008
201.5000        0.0180517822        0.0066772935        0.2929403500        1.0000000008
202.0000        0.0182580348        0.0066794323        0.2929403499        1.0000000008
202.5000        0.0184642907        0.0066815010        0.2929403499        1.0000000008
203.0000        0.0186705659        0.0066834829        0.2929403499        1.0000000008
203.5000        0.0188768767        0.0066853617        0.2929403499        1.0000000008
204.0000        0.0190832378        0.0066871223        0.2929403499        1.0000000008
204.5000        0.0192896617        0.0066887521        0.2929403499        1.0000000008
205.0000        0.0194961576        0.0066902416        0.2929403499        1.0000000008
205.5000        0.0197027303        0.0066915854        0.2929403499        1.0000000008
